T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
15,-0.00117205725578788,0.186532145111349,-2.10895807622898e-09,0.00456174647715003,2.86630072820879e-05,0.000114591838531063,12525,22,0.2,0.000106358348307261,4.89552620368879e-07,6.84537161203983e-07,1.95761868535011e-06,1.37552645616515e-06,9.65444614158681e-07,0.00103551200101237,3242.98399455396,0.0866529388113366,1.13797198770246,4.69058844538275,0.13016550293997,2.46502999687949e-06,2.46502999687949e-06,8.7568199863077e-07,8.7568199863077e-07,0,0,0,0,0,0,0,0.00133964854719789,5.77745853055897,5.77879817910616,-1.37539914091771e-07
16,-0.0011720480817463,0.186529846669861,-2.44439651516284e-09,0.00486586913602976,3.05740060558009e-05,0.000121574209695515,12525,22,0.2,0.000106358634648694,6.13006189950271e-07,8.22642074593678e-07,2.32521961405042e-06,1.68228246751223e-06,1.1289471151456e-06,0.00103551201492269,3901.07060083858,0.109169496584457,1.32320604417187,4.67884405554243,0.158431521482592,1.53511420584643e-06,1.53511420584643e-06,9.15720072859919e-07,9.15720072859919e-07,0,0,0,0,0,0,0,0.00152166376691082,5.77749236179445,5.77901402556136,-2.38195376975801e-07
17,-0.00117203838888985,0.18652740755523,-2.81299084665841e-09,0.00516999292342361,3.24850303802339e-05,0.000128429649096032,12525,24,0.2,0.000106358937611696,7.21277711210277e-07,9.73093390896565e-07,2.71847233947172e-06,2.03211595832298e-06,1.29976235881399e-06,0.00103551202848939,4468.72269942985,0.134895214986422,1.49229557291366,4.66645746307818,0.190379579597246,6.19587056521764e-07,6.19587056521764e-07,9.53112626690339e-07,9.53112626690339e-07,0,0,0,0,0,0,0,0.00171541766037088,5.77752843670107,5.77924385436144,-2.03183610006062e-07
18,-0.00117202819068123,0.186524829186309,-3.21685861678002e-09,0.00547411788619112,3.43960818755714e-05,0.000135150289665003,12525,26,0.2,0.000106359256859267,8.23579546255311e-07,1.13345957401479e-06,3.14132855613641e-06,2.40249674712818e-06,1.48150409726021e-06,0.00103551205417629,5180.66352538953,0.164155593245844,1.77836894309888,4.65344794444903,0.300261322079648,-2.73164019486539e-07,-2.73164019486539e-07,9.83884031314456e-07,9.83884031314456e-07,0,0,0,0,0,0,0,0.00192091040400367,5.77756675794025,5.77948766834425,-4.91604772603544e-07
19,-0.00117201750133007,0.186522113065511,-3.65823379707673e-09,0.00577824406692196,3.63071621644605e-05,0.000141728276275998,12525,26,0.2,0.00010635959203702,9.36299985306559e-07,1.30398750314783e-06,3.55628174626791e-06,2.80004864144163e-06,1.6784926039078e-06,0.0010355120772545,5854.62036831715,0.196840861257293,1.94386041243266,4.63983553384392,0.303140160065883,-1.13203572484077e-06,-1.13203572484077e-06,1.00682560553951e-06,1.00682560553951e-06,0,0,0,0,0,0,0,0.00213814157208145,5.77760732916669,5.77974547073877,-7.43275810604016e-07
20,-0.001172006335781,0.186519260778385,-4.13946475358225e-09,0.00608237150369408,3.82182728716419e-05,0.000148155766422295,12525,24,0.2,0.000106359942773581,1.07618480612952e-06,1.48706114121011e-06,3.93632147046174e-06,3.21340633122537e-06,1.88119132471833e-06,0.00103551210665387,6466.51892382576,0.23308896423565,2.06255135529165,4.62564094227758,0.338945912706513,-1.94694006297013e-06,-1.94694006297013e-06,1.03067099439743e-06,1.03067099439743e-06,0,0,0,0,0,0,0,0.00236710788983054,5.77765015309925,5.78001726098908,-9.88683809758891e-07
21,-0.00117199470970118,0.186516273993169,-4.66301211878067e-09,0.00638650022983345,4.01294156234954e-05,0.00015442493089126,12525,26,0.2,0.000106360308681184,1.18215425497709e-06,1.67962440465632e-06,4.36741640254607e-06,3.6247884849075e-06,2.08690960339192e-06,0.00103551209767083,7111.09042393977,0.272569400078867,2.22417663399417,4.61088547913462,0.350728982129538,-2.71905205985544e-06,-2.71905205985544e-06,1.0368890380507e-06,1.0368890380507e-06,0,0,0,0,0,0,0,0.00260781254385608,5.77769523002703,5.78030304257089,8.09137462938098e-07
22,-0.00117198263946707,0.186513154460329,-5.23144657034602e-09,0.00669063027367536,4.20405920474969e-05,0.000160527954434539,12525,28,0.2,0.000106360689356224,1.22284692650157e-06,1.87877554264197e-06,4.72917877082282e-06,4.04165676412846e-06,2.29530043391806e-06,0.0010355121607436,7609.46184451714,0.315898595363947,2.46536158992204,4.59559097563384,0.399692321989522,-3.43429422994783e-06,-3.43429422994783e-06,1.05165984542134e-06,1.05165984542134e-06,0,0,0,0,0,0,0,0.00286024874209415,5.77774256587539,5.78060281461748,-3.58582304255091e-07
23,-0.00117197014215081,0.186509904012065,-5.84744651861753e-09,0.00699476165832751,4.39518037715814e-05,0.000166457036433706,12525,24,0.2,0.00010636108437978,1.39136491752462e-06,2.08148036326286e-06,5.14035662998184e-06,4.41921965181499e-06,2.52359558459326e-06,0.00103551222676213,8251.62550066222,0.363494513737265,2.44550555739658,4.57977970997297,0.452219541176555,-4.08860630386499e-06,-4.08860630386499e-06,1.05452770080999e-06,1.05452770080999e-06,0,0,0,0,0,0,0,0.00312441848004615,5.77779216411066,5.78091658259071,-2.90877829448776e-06
24,-0.00117195723550581,0.186506524561802,-6.51379570810803e-09,0.00729889440143478,4.5863052423409e-05,0.00017220439156122,12525,30,0.2,0.000106361493318317,1.41819672142164e-06,2.29683774168732e-06,5.57353906430628e-06,4.84926047116071e-06,2.70966221861521e-06,0.00103551219751719,8582.52556259528,0.413885646361283,2.76906160110661,4.56347433410456,0.507219217840126,-4.6919520255255e-06,-4.6919520255255e-06,1.0441789988096e-06,1.0441789988096e-06,0,0,0,0,0,0,0,0.00340032176555086,5.77784402334559,5.78124434511114,1.54701696698253e-06
25,-0.00117194393795198,0.186503018103661,-7.23338073423314e-09,0.0076030285149459,4.77743396295305e-05,0.000177762250436496,12525,28,0.2,0.000106361915724181,1.56800030517713e-06,2.49810771552354e-06,6.03734423897769e-06,5.2515783101597e-06,2.92482224493321e-06,0.00103551229757948,9168.34148540932,0.468715696345365,2.90257460060032,4.54669780219058,1.22154612083418,-5.24748752392227e-06,-5.24748752392227e-06,1.04484554129041e-06,1.04484554129041e-06,0,0,0,0,0,0,0,0.00368795458697923,5.77789815368409,5.78158610827107,-1.77550868274895e-06
26,-0.00117193026856024,0.186499386711905,-8.00918847992462e-09,0.00790716400488201,4.96856670144492e-05,0.00018312286027684,12525,30,0.2,0.000106362351136335,1.60162173014236e-06,2.70516676531234e-06,6.40705203080384e-06,5.71091857586114e-06,3.13155895527155e-06,0.00103551229442034,9527.90616673172,0.52774625510837,3.06932726959317,4.52947330086929,2.44811533307634,-5.71717326258719e-06,-5.71717326258719e-06,1.02903756859024e-06,1.02903756859024e-06,0,0,0,0,0,0,0,0.00398731836077455,5.7779545537248,5.78194187208557,-1.14606126418305e-06
27,-0.0011719162470366,0.186495632540366,-8.84430347657132e-09,0.00821130087110714,5.15970361995743e-05,0.000188278485543072,12525,26,0.2,0.000106362799080899,1.63433123314626e-06,2.91271941238763e-06,6.66285750738894e-06,6.10813426765284e-06,3.40388724420894e-06,0.00103551241048971,9828.41512213183,0.591894616925853,2.92953148749613,4.51182418147397,0.814044115940442,-6.15230862565763e-06,-6.15230862565763e-06,1.01599462402176e-06,1.01599462402176e-06,0,0,0,0,0,0,0,0.00429840862035075,5.7780132304295,5.78231163904985,-5.5543590683521e-06
28,-0.0011719018937057,0.186491757821853,-9.74190519026444e-09,0.00851543910710078,5.35084488020644e-05,0.000193221408579633,12525,30,0.2,0.000106363259072076,1.72731134712052e-06,3.15272290160278e-06,7.13941378185737e-06,6.44212226222651e-06,3.56665655275324e-06,0.00103551237263289,10054.3720012114,0.660385027998591,3.20856812834198,4.49377389438794,2.12474666348367,-6.50067076373183e-06,-6.50067076373183e-06,9.87914714641372e-07,9.87914714641372e-07,0,0,0,0,0,0,0,0.00462122773872078,5.77807418298514,5.78269541072387,3.33128712267669e-06
29,-0.00117188722949379,0.186487764867542,-1.07052652409552e-08,0.00881957869973253,5.54199064335573e-05,0.000197943930248997,12525,30,0.2,0.000106363730612314,1.74444692385467e-06,3.35545433824944e-06,7.46740976107188e-06,6.85045989402789e-06,3.78216706523988e-06,0.00103551256998502,10263.5858341534,0.73265528307215,3.15514032242748,4.47534592570144,1.79198843597104,-6.86088456971936e-06,-6.86088456971936e-06,9.75266347836388e-07,9.75266347836388e-07,0,0,0,0,0,0,0,0.00495576961868047,5.77813741844301,5.78309318806169,-9.25699773714872e-06
30,-0.00117187227591128,0.186483656066341,-1.17377445539785e-08,0.00912371962903881,5.73314106987828e-05,0.000202438370560121,12525,30,0.2,0.000106364213193843,1.8632520921373e-06,3.564235275466e-06,7.90558789828997e-06,7.21087463817972e-06,3.97385246986435e-06,0.00103551247112543,10900.6809716587,0.810084965066132,3.40016314136074,4.45656373633962,1.08180971054701,-7.11168549931179e-06,-7.11168549931179e-06,9.34186237390135e-07,9.34186237390135e-07,0,0,0,0,0,0,0,0.00530203724556092,5.77820293932392,5.78350497656948,4.93682169656944e-06
31,-0.0011718570550348,0.186479433884239,-1.2842790452212e-08,0.00942786186800191,5.92429631940563e-05,0.00020669706929086,12525,30,0.2,0.000106364706298445,1.80444036750848e-06,3.76640691428006e-06,8.01844691380852e-06,7.62502362935039e-06,4.21037838814121e-06,0.00103551261771606,10495.7086146991,0.893123181588574,3.35651784664387,4.43745070381523,17.2913554192817,-7.35067025556496e-06,-7.35067025556496e-06,9.1564530282022e-07,9.1564530282022e-07,0,0,0,0,0,0,0,0.00566002972704805,5.77827074830199,5.78393077802904,-4.39678784314031e-06
32,-0.00117184158948878,0.186475100863641,-1.40239336893714e-08,0.00973200538233117,6.11545655056511e-05,0.000210712386604047,12525,32,0.3,0.000106365209398859,1.73090921843167e-06,3.98560792295861e-06,8.31345392820792e-06,7.8544385080913e-06,4.39799881472002e-06,0.00103551260402357,10145.2648451581,0.980784468162547,3.18541036137765,4.41803006674324,9.04833533542319,-7.50128756107162e-06,-7.50128756107162e-06,8.69131647762761e-07,8.69131647762761e-07,0,0,0,0,0,0,0,0.00602973069263194,5.77834085514352,5.78437058583615,7.60367869430347e-06
33,-0.00117182590242662,0.186470659622675,-1.52847854303183e-08,0.0100361501302465,6.30662192080461e-05,0.000214476703657118,12525,24,0.2,0.000106365721959555,1.86613930238166e-06,4.19049084959971e-06,8.59144854928218e-06,8.11365255660425e-06,4.72466561345393e-06,0.00103551263282353,10993.0309259236,1.07761542412376,3.09935980769388,4.39832487223225,1.21339155006368,-7.69815573318125e-06,-7.69815573318125e-06,8.40125472196501e-07,8.40125472196501e-07,0,0,0,0,0,0,0,0.00641115227602916,5.77841325930733,5.78482441158336,1.20731267373373e-05
34,-0.00117181001751142,0.186466112854493,-1.66290341819621e-08,0.0103402960622643,6.49779258620471e-05,0.000217982423205096,12525,36,0.3,0.000106366243436818,1.83257310876333e-06,4.46047571664829e-06,8.94879839075332e-06,8.43266632794416e-06,4.73436302413289e-06,0.00103551273386848,10403.2863147916,1.18316292256176,3.14653697656351,4.37835792625274,1.31426985236169,-7.74175214761391e-06,-7.74175214761391e-06,7.98198408617526e-07,7.98198408617526e-07,0,0,0,0,0,0,0,0.00680430910342932,5.7784879513629,5.78529226046633,2.67777476446769e-06
35,-0.00117179395889632,0.186461463326542,-1.80604426781909e-08,0.0106444431209856,6.68896870127802e-05,0.000221221970196728,12525,30,0.2,0.000106366773279892,1.8768855155991e-06,4.60230006434556e-06,9.12834052616266e-06,8.71031138694698e-06,5.01305088812661e-06,0.00103551287706105,10656.1903074916,1.29312772112762,3.23066570959073,4.35815174705636,1.42661367033147,-7.94455702034575e-06,-7.94455702034575e-06,7.51608019590029e-07,7.51608019590029e-07,0,0,0,0,0,0,0,0.00720915507450043,5.77856496419889,5.78577411927339,-2.16557592416957e-05
36,-0.00117177775120444,0.186456713879828,-1.9582844725129e-08,0.0109485912408869,6.88015041875554e-05,0.000224187792363643,12525,28,0.2,0.000106367310932396,1.83653726955283e-06,4.81132880826121e-06,9.21590472539919e-06,8.96034401801343e-06,5.27372698067111e-06,0.00103551285212877,10502.257992089,1.40850007657205,2.93233843254759,4.33772852169708,1.55709258271212,-7.880401301465e-06,-7.880401301465e-06,7.10655508887766e-07,7.10655508887766e-07,0,0,0,0,0,0,0,0.00762572965540369,5.77864427663659,5.786270006292,-1.92749073807544e-06
37,-0.00117176141950844,0.186451867428159,-2.12001420066725e-08,0.0112527403481134,7.07133788935973e-05,0.000226872360802337,12525,32,0.3,0.000106367855832111,1.86607025730626e-06,5.05045742138213e-06,9.43625936389798e-06,9.10536684305833e-06,5.40166838176039e-06,0.0010355129145917,10337.6798643262,1.54290926170557,3.12349923796829,4.31711006569089,1.67734868652336,-7.93705096324059e-06,-7.93705096324059e-06,6.67299130772458e-07,6.67299130772458e-07,0,0,0,0,0,0,0,0.0080540074038941,5.77872590580437,5.78677991320827,1.45056446819481e-05
38,-0.00117174498930982,0.186446926957372,-2.29163008596541e-08,0.0115568903602745,7.26253126156449e-05,0.000229268170548842,12525,36,0.3,0.000106368407411733,1.81350154617625e-06,5.23579789244104e-06,9.6284395555611e-06,9.28758413698022e-06,5.47165345627158e-06,0.00103551302493132,9779.26782611421,1.67831368730729,2.90589670301472,4.29631778582093,2.08945589917525,-7.99630017179676e-06,-7.99630017179676e-06,6.03320769637951e-07,6.03320769637951e-07,0,0,0,0,0,0,0,0.00849399454584677,5.77880985249538,5.78730384704123,2.62500172933974e-05
39,-0.00117172848651774,0.186441895524546,-2.47353490182039e-08,0.011861041186242,7.45373068134156e-05,0.000231367741145899,12525,24,0.2,0.000106368965101025,1.91809780968178e-06,5.36321876434419e-06,9.71835381045522e-06,9.44680414705553e-06,5.92195031053516e-06,0.00103551323295981,10679.2764780796,1.82871429905302,2.76476856755726,4.27537264608355,13.1426146832002,-7.99846154262831e-06,-7.99846154262831e-06,5.52121584563429e-07,5.52121584563429e-07,0,0,0,0,0,0,0,0.0089456789862419,5.77889612835821,5.78784180734445,3.9937745673419e-05
40,-0.0011717119374277,0.186436776257199,-2.66613723341535e-08,0.0121651927259513,7.64493629189349e-05,0.000233163617202529,12525,38,0.3,0.000106369528326367,1.79780004567061e-06,5.65820476281154e-06,9.74190057848226e-06,9.62780019671843e-06,5.86262431957753e-06,0.0010355132224914,9143.69638490968,2.00260075488377,2.71034076963022,4.25429513674808,30.3313858115892,-7.85156816092761e-06,-7.85156816092761e-06,5.16399502815384e-07,5.16399502815384e-07,0,0,0,0,0,0,0,0.00940909563765851,5.77898471172742,5.78839380736508,2.582766429584e-05
41,-0.00117169536869984,0.186431572352467,-2.86985114765149e-08,0.0124693448702043,7.83614823337307e-05,0.000234648368945779,12525,30,0.2,0.000106370096510744,1.91735366353338e-06,5.77690046252441e-06,1.0024608031127e-05,9.62847883005478e-06,6.14575419973725e-06,0.00103551322647444,9864.99748640067,2.17342687666614,2.58689283338633,4.23310524648489,7.91503652482798,-8.00470662448883e-06,-8.00470662448883e-06,4.43093391868954e-07,4.43093391868954e-07,0,0,0,0,0,0,0,0.00988417368455596,5.77907565336918,5.78895982705373,-2.52711719844449e-05
42,-0.00117167880733698,0.186426287076274,-3.0850958614281e-08,0.0127734975004759,8.0273666425891e-05,0.000235814592764625,12525,34,0.3,0.000106370669077726,1.97579408282732e-06,5.97623358454273e-06,1.01922629084413e-05,9.84514461196456e-06,6.16889065171716e-06,0.00103551342600205,9840.00083241137,2.37669690395885,2.73502341692992,4.21182243750788,7.54669784349382,-7.8345842270644e-06,-7.8345842270644e-06,3.92730144662629e-07,3.92730144662629e-07,0,0,0,0,0,0,0,0.01037098877539,5.77916890835287,5.78953989712826,-6.65308039670635e-06
43,-0.00117166228066248,0.186420923762483,-3.31229540866656e-08,0.0130776504887225,8.21859165269854e-05,0.000236654911745744,12525,30,0.2,0.000106371245447888,1.89065942636958e-06,6.08999158763747e-06,9.8681275906637e-06,1.00112543090135e-05,6.57075781615682e-06,0.00103551352086451,9131.66142687487,2.58672939704099,2.39016705467055,4.19046562365291,5.98370559970044,-7.88965458043152e-06,-7.88965458043152e-06,3.30618342153022e-07,3.30618342153022e-07,0,0,0,0,0,0,0,0.0108694938956506,5.77926451040021,5.79013400429586,8.93478666748733e-06
44,-0.00117164581629781,0.186415485812039,-3.55187830640738e-08,0.0133818036971934,8.40982339288505e-05,0.000237161976201184,12525,32,0.3,0.000106371825044518,1.96038524164077e-06,6.35018645722678e-06,1.00720511600257e-05,9.86158422536813e-06,6.64587003292397e-06,0.00103551364406895,9270.03694059186,2.84852805037517,2.43121870104223,4.1690531513114,51.9567237341742,-7.68746035593161e-06,-7.68746035593161e-06,2.98411557824898e-07,2.98411557824898e-07,0,0,0,0,0,0,0,0.011379672105282,5.77936246890283,5.79074214100811,-5.99650695570492e-05
45,-0.00117162944213997,0.186409976692091,-3.80427722056831e-08,0.0136859569782451,8.60106198802392e-05,0.000237328464187699,12525,35,0.3,0.000106372407288836,1.94638867701782e-06,6.51566446728173e-06,9.97449077369989e-06,9.93809826401e-06,6.76406519791279e-06,0.00103551405774249,8601.74063924856,3.12523210003599,2.06837291151905,4.14760278312091,3.29339353341107,-7.7912500008799e-06,-7.7912500008799e-06,1.87135862712404e-07,1.87135862712404e-07,0,0,0,0,0,0,0,0.0119015674077852,5.7794627672156,5.79136433462338,0.000133265816324176
46,-0.0011716131863387,0.186404399935112,-4.06992863142984e-08,0.013990110174158,8.7923075583334e-05,0.000237147082017686,12525,35,0.3,0.000106372991606347,1.96195296292384e-06,6.65603018522025e-06,9.95474426253284e-06,9.86130299191842e-06,6.87410726073439e-06,0.00103551373517163,8068.62529519586,3.42429511096167,2.14337892323564,4.12613168430893,3.81532018684104,-7.66453439160578e-06,-7.66453439160578e-06,1.6602123965035e-07,1.6602123965035e-07,0,0,0,0,0,0,0,0.0124351266749733,5.77956543574981,5.79200056242478,5.06227016680563e-05
47,-0.00117159707727364,0.186398759137992,-4.34927249961947e-08,0.0142942631169559,8.98356021901266e-05,0.00023661056476162,12525,32,0.3,0.000106373577423082,1.9977845171149e-06,6.78011995201351e-06,9.93064311581417e-06,9.83793819066801e-06,7.06438374829816e-06,0.00103551389189382,8106.7073989412,3.75813215920284,2.16507178368908,4.10465641157482,9.40525976310421,-7.64547540644518e-06,-7.64547540644518e-06,8.83891146534351e-08,8.83891146534351e-08,0,0,0,0,0,0,0,0.0129803913765191,5.7796704580958,5.79265084947232,-3.95379868803274e-06
