T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
12,0.263405357451584,0.13211020699888,1.87563060221799e-07,0.00183037844307907,-0.00364940158502477,6.38117559322699e-05,25025,34,0.1,2.6364428089527e-05,2.40265340540913e-07,3.48827637578936e-07,1.04641744415965e-06,6.57585595978896e-07,5.49021086343381e-07,0.00025902717510573,6425.45102673766,0.037675323614081,0.935937700249535,4.88892572500978,0.064134557480195,7.09910700214412e-06,7.09910700214412e-06,-3.64749845285094e-06,-3.64749845285094e-06,0,0,0,0,0,0,0,0.000864050338956946,5.77738469288941,5.77824874322836,-1.60869899992338e-08
13,0.263405137135067,0.132108900907202,2.20675648275151e-07,0.00198290006200769,-0.00395352244889311,6.90400068877436e-05,25025,38,0.2,2.63644489371186e-05,3.11396305840427e-07,4.47294706401507e-07,1.31771922189853e-06,8.6234838450151e-07,6.75315770464325e-07,0.00025902717532067,8387.70840647848,0.0510876001495968,0.946669133082463,4.88351638666072,0.0830490804177051,7.01898858065122e-06,7.01898858065122e-06,-3.56417921736406e-06,-3.56417921736406e-06,0,0,0,0,0,0,0,0.00101084188721962,5.77741180004756,5.77842264193478,1.44148883134237e-09
14,0.263404900268275,0.132107493223561,2.56543788312526e-07,0.00213541932549594,-0.00425764427216005,7.4246812960651e-05,25025,40,0.2,2.63644713700501e-05,3.99735015390631e-07,5.59454603061453e-07,1.62036620624972e-06,1.10009654526178e-06,8.14824001333551e-07,0.00025902717628401,10457.0457753828,0.0673890625543681,0.907651897012903,4.87769993308755,0.105030076740522,6.93821293314823e-06,6.93821293314823e-06,-3.48229715972137e-06,-3.48229715972137e-06,0,0,0,0,0,0,0,0.001169375666219,5.77744114375931,5.77861051942553,-3.90624875297061e-08
15,0.263404647098852,0.132105984614269,2.95191772440648e-07,0.00228793606107107,-0.00456176712273594,7.94305310930748e-05,25025,44,0.2,2.63644953697526e-05,4.89584946883489e-07,6.85033692239605e-07,1.96326859105025e-06,1.37611646350071e-06,9.66830866327054e-07,0.000259027177130222,12875.0486649777,0.0867186678602285,1.12978010856196,4.87148128196678,0.130088363746268,6.85677957912263e-06,6.85677957912263e-06,-3.39973676210013e-06,-3.39973676210013e-06,0,0,0,0,0,0,0,0.00133965060619519,5.7774727259674,5.77881237657359,-8.34501347563244e-08
16,0.263404377892715,0.132104375794476,3.36645599918842e-07,0.00244045009819058,-0.00486589106723122,8.45895196966452e-05,25025,44,0.2,2.63645209164144e-05,6.0109571777323e-07,8.23554193733559e-07,2.31285796977951e-06,1.68604729358409e-06,1.13153592986301e-06,0.000259027177372029,15473.1316842369,0.109166170597043,1.31006663510081,4.86486573765383,0.158516862167992,6.7746408814778e-06,6.7746408814778e-06,-3.31954920955876e-06,-3.31954920955876e-06,0,0,0,0,0,0,0,0.00152166591645453,5.77750654911798,5.77902821503443,-3.13679813898468e-08
17,0.263404092934032,0.13210266752805,3.80932957615905e-07,0.00259296126837807,-0.00517001617086636,8.9722138762877e-05,25025,48,0.2,2.63645479889364e-05,7.16508893233493e-07,9.74829385507416e-07,2.72143610902653e-06,2.02511259684441e-06,1.30259862295582e-06,0.000259027177828441,17896.3405503046,0.134938626505657,1.52261003875516,4.8578589608929,0.190303619316571,6.69190242044731e-06,6.69190242044731e-06,-3.23694224127438e-06,-3.23694224127438e-06,0,0,0,0,0,0,0,0.00171542053882663,5.77754261530293,5.77925803584176,8.81386856187958e-08
18,0.263403792525211,0.13210086062746,4.28083199192014e-07,0.00274546940535861,-0.00547414249738228,9.48267499746363e-05,25025,50,0.2,2.63645765650281e-05,8.19152579327671e-07,1.13570304163932e-06,3.11221566337439e-06,2.40158101325649e-06,1.48811613795702e-06,0.000259027179988602,20662.0530056,0.164116719549053,1.75177611683347,4.85046694361242,0.225366181402338,6.6085453381296e-06,6.6085453381296e-06,-3.15886735202484e-06,-3.15886735202484e-06,0,0,0,0,0,0,0,0.00192091367639493,5.77758092745924,5.77950184113564,-5.56615373440219e-08
19,0.263403476986881,0.132098955953647,4.78127323014449e-07,0.00289797434519369,-0.00577827010895155,9.99017168187605e-05,25025,50,0.2,2.63646066213308e-05,9.45896262180443e-07,1.30840013168292e-06,3.52917760375716e-06,2.78596568357497e-06,1.67944383177744e-06,0.000259027182143323,23379.5329801804,0.196854041953467,1.94134394972061,4.84269598686264,0.263809071505446,6.52455582222786e-06,6.52455582222786e-06,-3.07855178629614e-06,-3.07855178629614e-06,0,0,0,0,0,0,0,0.00213814428840759,5.77762148855625,5.77975963284466,-3.17998305753543e-07
20,0.263403146657871,0.132096954415884,5.31097948826125e-07,0.00305047592641558,-0.00608239906609007,0.000104945404699968,25025,52,0.2,2.6364638133219e-05,1.07349119232367e-06,1.4899545485527e-06,3.9700614188633e-06,3.19706270503326e-06,1.8742199927775e-06,0.00025902718205173,25926.3652801422,0.23297184084408,2.14227674171583,4.83455268073756,0.305847344216987,6.43981959077042e-06,6.43981959077042e-06,-2.99848001468703e-06,-2.99848001468703e-06,0,0,0,0,0,0,0,0.00236711201975107,5.77766430086578,5.78003141288553,2.42249177971769e-07
21,0.263402801895192,0.132094856971637,5.87029293179164e-07,0.00320297399016129,-0.00638652942756954,0.000109956181056081,25025,56,0.2,2.63646710750551e-05,1.16792308742968e-06,1.67773460040919e-06,4.41204782175993e-06,3.62762715841608e-06,2.07445542715424e-06,0.000259027187573757,27946.4665752261,0.272926462551966,2.35787011361475,4.82604388554683,1.15945348010416,6.35489595602522e-06,6.35489595602522e-06,-2.92017604677031e-06,-2.92017604677031e-06,0,0,0,0,0,0,0,0.00260781562938365,5.77770936767022,5.78031718329961,-6.04896834389574e-07
22,0.263402443074016,0.132092664626404,6.45957143651428e-07,0.0033554683803058,-0.00669066125033057,0.000114932415474643,25025,50,0.2,2.63647054201259e-05,1.27255955898245e-06,1.87116961317235e-06,4.74758891946533e-06,4.06087446299117e-06,2.30553788514342e-06,0.000259027187108907,30536.6171221546,0.316375437446218,2.41629975708689,4.81717671379133,0.40022031301065,6.26859257379833e-06,6.26859257379833e-06,-2.84574059574272e-06,-2.84574059574272e-06,0,0,0,0,0,0,0,0.0028602530432912,5.77775669325504,5.78061694629833,6.96784937812326e-07
23,0.263402070587655,0.132090378433561,7.07918831861781e-07,0.00350795894359486,-0.00699479458939667,0.000119872479811023,25025,54,0.2,2.63647411406279e-05,1.37451680645738e-06,2.08292880929249e-06,5.19107154548433e-06,4.45588532215788e-06,2.50699762388228e-06,0.000259027197035966,32718.2412634376,0.363919019851912,2.64472853453969,4.80795851265351,0.453061082368766,6.18314148658936e-06,6.18314148658936e-06,-2.75992337385351e-06,-2.75992337385351e-06,0,0,0,0,0,0,0,0.00312442468950244,5.77780627797054,5.78093070266005,-1.85110033414526e-06
24,0.263401684847536,0.132087999494186,7.72953205305097e-07,0.00366044552977698,-0.00729892949778887,0.000124774748308045,25025,60,0.2,2.63647782078319e-05,1.4372644225369e-06,2.2895782459256e-06,5.64427129919219e-06,4.87569341325874e-06,2.70398556128076e-06,0.000259027200440465,34452.2546486501,0.415011601679673,2.85488880089831,4.79839684682403,0.507845505197815,6.09492319050001e-06,6.09492319050001e-06,-2.69083026617363e-06,-2.69083026617363e-06,0,0,0,0,0,0,0,0.00340032845189606,5.77785812672686,5.78125845517875,2.80180431230002e-06
25,0.26340128628318,0.132085528956885,8.41100598018089e-07,0.0038129279917349,-0.00760306602644127,0.000129637597717282,25025,52,0.2,2.63648165920288e-05,1.52646292673127e-06,2.49080202057372e-06,5.96349587786858e-06,5.30692024408227e-06,2.95619216841674e-06,0.000259027196416461,36743.9899184955,0.469321740091242,2.872390229851,4.78849948157067,0.569087525618332,6.00857204661375e-06,6.00857204661375e-06,-2.61500476896727e-06,-2.61500476896727e-06,0,0,0,0,0,0,0,0.0036879614617197,5.77791224488325,5.78160020634497,9.14941691170026e-09
26,0.263400875342174,0.1320829680176,9.12402800104616e-07,0.00396540618561619,-0.00790720422411748,0.000134459407421974,25025,56,0.2,2.63648562625984e-05,1.60395277755052e-06,2.71734628541063e-06,6.38348083278186e-06,5.69564032307554e-06,3.15826336335332e-06,0.000259027207628715,37896.3208799002,0.529863167572992,3.01545819756266,4.77827436597304,0.631154591349617,5.92014926616645e-06,5.92014926616645e-06,-2.53151254981777e-06,-2.53151254981777e-06,0,0,0,0,0,0,0,0.00398732653376783,5.77796863098774,5.78195595752151,3.85520634038865e-06
27,0.26340045249015,0.132080317919422,9.86903026132464e-07,0.00411787997096327,-0.00821134413732787,0.000139238559561733,25025,58,0.2,2.63648971880525e-05,1.67731801477276e-06,2.93257093970243e-06,6.78194717295875e-06,6.09757157680237e-06,3.3658560011411e-06,0.000259027197011097,39414.6311550396,0.592435875154254,3.17358745701513,4.76772961631067,2.08085746150256,5.83194926149176e-06,5.83194926149176e-06,-2.46247868398339e-06,-2.46247868398339e-06,0,0,0,0,0,0,0,0.004298419577929,5.77802729154968,5.78232571112761,9.75580898720903e-07
28,0.263400018210753,0.132077579952378,1.06464588242696e-06,0.00427034921084246,-0.00851548581024783,0.000143973439159128,25025,60,0.2,2.63649393360291e-05,1.6682494604476e-06,3.1438342101459e-06,7.08451393060334e-06,6.49783548462953e-06,3.58487790999373e-06,0.000259027199252193,39846.9981693154,0.660659020352236,3.20315637048706,4.75687349958841,1.7860978374812,5.74274858126174e-06,5.74274858126174e-06,-2.38910907391336e-06,-2.38910907391336e-06,0,0,0,0,0,0,0,0.00462123802379763,5.77808823018429,5.78270946820809,-2.23074396787203e-06
29,0.263399573005619,0.132074755453225,1.14567733327941e-06,0.00442281377197236,-0.00881962928463697,0.000148662434248061,25025,64,0.3,2.63649826734055e-05,1.72978022005379e-06,3.35933772426821e-06,7.54099358377468e-06,6.83597215790976e-06,3.74611627125301e-06,0.000259027215181562,40535.4021640995,0.733897420362086,3.35574241497488,4.74571441721138,15.5803605852399,5.65268415480847e-06,5.65268415480847e-06,-2.31559724231845e-06,-2.31559724231845e-06,0,0,0,0,0,0,0,0.00495577931926766,5.77815145221181,5.78310723153107,3.35437348824427e-06
30,0.26339911739434,0.132071845805226,1.23004466609557e-06,0.00457527352485124,-0.00912377459975932,0.000153303936004216,25025,52,0.2,2.6365027166323e-05,1.77546184737016e-06,3.54800211568165e-06,7.73660162196188e-06,7.24322405337277e-06,4.06131262382812e-06,0.000259027210819274,42141.6768448789,0.810850183612143,3.2329568107143,4.73426088882338,60.4268012533919,5.5633986935731e-06,5.5633986935731e-06,-2.24274371745756e-06,-2.24274371745756e-06,0,0,0,0,0,0,0,0.00530204663343804,5.77821695948435,5.78351900611779,-2.43165166729355e-06
31,0.263398651914442,0.132068852437919,1.31779645550173e-06,0.00472772834388359,-0.00942792179230464,0.000157896338877476,25025,62,0.2,2.63650727802109e-05,1.83420615201054e-06,3.80196967515536e-06,8.17998869785147e-06,7.55186497635433e-06,4.18204997081477e-06,0.000259027216697238,42552.9387094587,0.897650608956968,3.36098420739989,4.72252153633372,3.0648412749968,5.47448319233792e-06,5.47448319233792e-06,-2.15994290875585e-06,-2.15994290875585e-06,0,0,0,0,0,0,0,0.00566003901319487,5.77828475090155,5.78394478991474,-8.74788964139955e-06
32,0.263398177121349,0.132065776826883,1.40898252643876e-06,0.00488017810750568,-0.00973207089631067,0.000162438040726461,25025,58,0.2,2.63651194798243e-05,1.84363862483146e-06,3.99085226190831e-06,8.36409729207042e-06,7.92037822511607e-06,4.44083972134994e-06,0.000259027211230389,42948.4562751615,0.985054785606846,3.38443659882883,4.71050506815657,27.3532416410297,5.38062914271121e-06,5.38062914271121e-06,-2.10395165436012e-06,-2.10395165436012e-06,0,0,0,0,0,0,0,0.00602974996805382,5.77835483707799,5.78438458704604,1.41205596613872e-08
33,0.263397693588355,0.132062620493483,1.50365391625846e-06,0.00503262269831014,-0.0100362219430866,0.000166927442955255,25025,62,0.2,2.63651672293133e-05,1.86624228632591e-06,4.21495482659215e-06,8.69670648279297e-06,8.18740215578058e-06,4.60870443996478e-06,0.000259027225379072,43193.0774538145,1.08085070187956,3.42644043314807,4.69822026369782,1.20976248259005,5.29228635140787e-06,5.29228635140787e-06,-2.02317979687444e-06,-2.02317979687444e-06,0,0,0,0,0,0,0,0.0064111766362257,5.77842721950005,5.78483839613628,-6.12840853928504e-06
34,0.263397201906589,0.13205938500462,1.60186283585484e-06,0.00518506200316947,-0.0103403749611379,0.000171362950652329,25025,58,0.2,2.63652159923068e-05,1.87982501931545e-06,4.41348886535356e-06,8.88833711402792e-06,8.48473619383353e-06,4.86448288074112e-06,0.000259027231984232,43856.6178210818,1.18427015909466,3.39222694072517,4.68567595810886,1.32310489228877,5.19908095829649e-06,5.19908095829649e-06,-1.95610309428585e-06,-1.95610309428585e-06,0,0,0,0,0,0,0,0.00680432074773752,5.77850190283108,5.78530622357882,-6.34317581511444e-06
35,0.263396702684986,0.132056071972462,1.70366262985044e-06,0.00533749591335852,-0.0106445299760915,0.000175742972731793,25025,68,0.3,2.63652657318502e-05,1.88970349402559e-06,4.64292811091707e-06,9.23053352321757e-06,8.72558000392373e-06,4.94469521155544e-06,0.000259027245819832,42606.4761048592,1.29772001315746,3.45076665562455,4.67288102735133,11.4401229683105,5.10781316249043e-06,5.10781316249043e-06,-1.88695841050167e-06,-1.88695841050167e-06,0,0,0,0,0,0,0,0.00720917960149045,5.77857888905256,5.78578806865405,1.72698702778032e-05
36,0.263396196550251,0.132052683054169,1.80910773586293e-06,0.00548992432467577,-0.0109486870106234,0.000180065922076984,25025,54,0.2,2.63653164105307e-05,1.90388221352138e-06,4.79957283886431e-06,9.27897257579661e-06,9.0055506319268e-06,5.29311627968512e-06,0.000259027249008836,43469.3113678958,1.41258310366352,3.22717967987293,4.65984437358978,23.2654958392941,5.01479792016437e-06,5.01479792016437e-06,-1.81968103591662e-06,-1.81968103591662e-06,0,0,0,0,0,0,0,0.0076257488541024,5.7786581876674,5.7862839365215,-4.33371808248008e-06
37,0.263395684146824,0.132049219951611,1.91825364287989e-06,0.00564234713756348,-0.0112528460843867,0.000184330215686497,25025,68,0.3,2.63653679906056e-05,1.90309185214779e-06,5.05420206806898e-06,9.58817810896486e-06,9.17452163005716e-06,5.33114312610429e-06,0.000259027250970711,42363.1300694156,1.54687852931086,3.26750878366356,4.64657491094542,5.63340979376918,4.92556355598245e-06,4.92556355598245e-06,-1.74249113947688e-06,-1.74249113947688e-06,0,0,0,0,0,0,0,0.00805403228464069,5.77873979362448,5.78679382590912,-2.02644993147436e-05
38,0.263395166136844,0.132045684411071,2.03115684876542e-06,0.00579476425722659,-0.0115570072139408,0.000188534274822669,25025,62,0.2,2.63654204337385e-05,1.89838542450299e-06,5.20273801406296e-06,9.67402773588716e-06,9.39449907195318e-06,5.60263487842076e-06,0.000259027273301182,41305.3301933753,1.68381817252822,3.12105271129875,4.63308155164144,2.5394683422822,4.82596583483797e-06,4.82596583483797e-06,-1.69335345047317e-06,-1.69335345047317e-06,0,0,0,0,0,0,0,0.00849401931973083,5.77882372226781,5.78731774158754,3.29817655891095e-05
39,0.263394643200119,0.13204207822295,2.14787481692864e-06,0.00594717559375036,-0.0118611704126827,0.000192676525162644,25025,70,0.3,2.63654737015948e-05,1.88168242949396e-06,5.41409079260064e-06,9.83221670518536e-06,9.5410098805793e-06,5.67201979879213e-06,0.000259027242328291,39125.7731610683,1.8366751237629,3.09949273296253,4.619373192558,1.97734296943683,4.74026870077857e-06,4.74026870077857e-06,-1.60775601271997e-06,-1.60775601271997e-06,0,0,0,0,0,0,0,0.00894571503527699,5.77890997058737,5.78785568562265,7.96535908850236e-06
40,0.263394116034078,0.132038403221447,2.26846593217356e-06,0.0060995810622167,-0.0121653356907789,0.000196755396951971,25025,54,0.2,2.63655277551949e-05,1.91163458211969e-06,5.55629799389797e-06,9.8733507786146e-06,9.67547114345394e-06,6.05212765078445e-06,0.000259027259874811,40642.531512431,1.99582381719503,2.84132065615373,4.60545870222499,2.16946562892467,4.64107173384412e-06,4.64107173384412e-06,-1.55981064030555e-06,-1.55981064030555e-06,0,0,0,0,0,0,0,0.00940910927171278,5.77899855065928,5.78840765993099,-1.13598835437222e-05
41,0.263393585353743,0.132034661284242,2.39298945576906e-06,0.00625198058281909,-0.0124695030550988,0.000200769325160934,25025,68,0.3,2.6365582555753e-05,1.88017965928531e-06,5.82048704849469e-06,9.94897948522988e-06,9.78086837537781e-06,6.10109016466617e-06,0.000259027276403034,37914.8505595997,2.1883841914971,2.80422030450449,4.59134690827042,2.33302276603318,4.55369638178055e-06,4.55369638178055e-06,-1.47226763895153e-06,-1.47226763895153e-06,0,0,0,0,0,0,0,0.00988421771700764,5.7790894511549,5.78897366887191,1.32942943743244e-05
42,0.263393051891686,0.132030854332167,2.52150547975583e-06,0.0064043740809761,-0.0127736725091501,0.000204716749643505,25025,64,0.3,2.63656380637913e-05,1.89667023868956e-06,5.97835659394507e-06,1.00231545473111e-05,9.83173465603959e-06,6.32507672378956e-06,0.000259027259843836,37393.2576388357,2.38079390525184,2.62000849817908,4.57704658534628,4.32678101711154,4.45316526276611e-06,4.45316526276611e-06,-1.42950691748913e-06,-1.42950691748913e-06,0,0,0,0,0,0,0,0.0103710134382472,5.77918269679385,5.7895537102321,3.66704123152044e-06
43,0.26339251639799,0.132026984328863,2.65407488052368e-06,0.00655676148744345,-0.0130778440530146,0.000208596115299101,25025,68,0.3,2.63656942402403e-05,1.90688935328783e-06,6.16874653635255e-06,1.00827641282251e-05,9.8957675938876e-06,6.43576626774674e-06,0.00025902726528626,36157.9934440269,2.60740286320724,2.47050208450728,4.56256644354439,646.053624895544,4.36511135578092e-06,4.36511135578092e-06,-1.35419087251114e-06,-1.35419087251114e-06,0,0,0,0,0,0,0,0.0108695120315922,5.77927827929645,5.79014779132804,-5.09771911709302e-06
44,0.263391979640211,0.13202305328043,2.79075927168547e-06,0.00670914273842453,-0.0133820176832865,0.000212405872237154,25025,66,0.3,2.63657510454944e-05,1.94420198683172e-06,6.32067750590664e-06,1.00808662792418e-05,9.94441548228343e-06,6.57693925386854e-06,0.000259027275642976,35285.1433896048,2.85138042833858,2.56673441460005,4.5479151173206,69.9615944749396,4.26606219327088e-06,4.26606219327088e-06,-1.29582618933519e-06,-1.29582618933519e-06,0,0,0,0,0,0,0,0.0113797041590415,5.77937620974504,5.79075591390408,1.03968557178213e-05
45,0.263391442403334,0.132019063235072,2.9316209562795e-06,0.00686151777567935,-0.0136861933930115,0.000216144475944463,25025,64,0.3,2.63658084402036e-05,1.95038979381665e-06,6.46546493774673e-06,1.0022607330689e-05,9.97111111740048e-06,6.82810159740167e-06,0.000259027275601897,34284.9598746903,3.11734393513642,2.39602192227009,4.53310115493548,3.30947400919314,4.17443785750651e-06,4.17443785750651e-06,-1.23313089909466e-06,-1.23313089909466e-06,0,0,0,0,0,0,0,0.0119015951751539,5.77947648770216,5.79137808287731,-1.12549798926948e-05
46,0.263390905489733,0.132015016282725,3.07672287832342e-06,0.00701388654663186,-0.013990371171628,0.00021981038745553,25025,68,0.3,2.63658663850255e-05,1.96399615209961e-06,6.66480192808387e-06,1.00249995003764e-05,9.92888509660958e-06,6.89651388880598e-06,0.000259027313298077,33107.1771858876,3.44105486734896,2.20992711362022,4.51813300842351,3.80128050152056,4.08174239517584e-06,4.08174239517584e-06,-1.16932872247554e-06,-1.16932872247554e-06,0,0,0,0,0,0,0,0.0124351720052005,5.77957912444934,5.79201429645454,3.67040663584768e-05
47,0.26339036971913,0.132010914554679,3.22612857375399e-06,0.00716624900447555,-0.0142945510049089,0.000223402073525765,25025,68,0.3,2.63659248404234e-05,1.97734869028437e-06,6.79612935722404e-06,9.91902102204164e-06,9.89894939605085e-06,7.08199547076424e-06,0.000259027307280557,31537.6230288817,3.78859235007803,2.04465560265015,4.503019024097,9.21345825772891,3.98470449116187e-06,3.98470449116187e-06,-1.11090726702097e-06,-1.11090726702097e-06,0,0,0,0,0,0,0,0.0129804360903977,5.77968412403616,5.79266456012655,-6.9688095264022e-06
