T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
10,0.00807089374758191,0.00404814453669264,-1.25649439123859e-13,9.85778661592038e-05,-0.000196537321383975,-6.564469282072e-10,50050,630,1.3,2.20307634045165e-05,0.0151306832024042,1.64353597122932e-08,0.0274546867001415,2.8823340095217e-08,1.66823924151537e-07,0.000259027174540849,1147105.22750369,0.00352080713452119,213.992634923371,1.12702812896495,17.1012964970573,1.43666689094651e-05,1.43666689094651e-05,-2.03875708954186e-06,-2.03875708954186e-06,0,0,0,0,0,0,0,1.02323949864053,4.56647843004095,5.58971792868149,4.00637731285663e-10
11,0.00807089379663214,0.00404814454725931,-1.34499685643692e-13,0.000108435652638752,-0.000216191054027181,1.27701563893642e-09,50050,654,1.3,2.20307918722234e-05,0.0143548648342639,2.29701949264616e-08,0.0282246193573295,4.05554207698566e-08,1.64807969840473e-07,0.000259027174615234,1456035.8462233,0.00469286473461006,272.476260142608,1.12738497104402,25.1908527429396,1.41588376233369e-05,1.41588376233369e-05,-1.93773528085494e-06,-1.93773528085494e-06,0,0,0,0,0,0,0,1.05660954460653,4.56655063826524,5.62316018287177,6.13776007760407e-10
12,0.00807089385519345,0.00404814455762666,-1.37235806310257e-13,0.000118293438991536,-0.000235844786855459,3.78075892901686e-09,50050,688,1.4,2.20308223572092e-05,0.0134461525976086,3.12303459676097e-08,0.0270217487394231,5.51802989636764e-08,1.6940603336278e-07,0.000259027174721704,635662.072899957,0.00610392087026423,269.354588411904,1.12777369309468,49.5472556223058,1.39487722524065e-05,1.39487722524065e-05,-1.83777007943764e-06,-1.83777007943764e-06,0,0,0,0,0,0,0,1.10076375533188,4.56663703727331,5.66740079260519,-9.82155092220872e-10
13,0.00807089392458285,0.00404814456746666,-1.32050285254372e-13,0.000128151225166599,-0.00025549851990443,6.90661303778933e-09,50050,710,1.4,2.20308551291589e-05,0.0130909161107899,4.1428405776581e-08,0.025613100352507,7.33160558094147e-08,1.67824289826442e-07,0.00025902717490689,412438.785732367,0.00777124809176999,196.5111009902,1.12818354909236,33.14581152183,1.37365249153143e-05,1.37365249153143e-05,-1.73910229502409e-06,-1.73910229502409e-06,0,0,0,0,0,0,0,1.12733728793973,4.56673995889611,5.69407724683584,-6.20939060107685e-10
14,0.00807089400623188,0.00404814457642276,-1.17015563317299e-13,0.000138009011102768,-0.0002751522532146,1.0706404527724e-08,50050,730,1.5,2.20308896319597e-05,0.0130061765445475,5.38336057789693e-08,0.0251567329285548,9.65509509254314e-08,1.84691634979111e-07,0.000259027174966953,1332720.98337791,0.00971842054730998,113.527170182594,1.12861935516778,29.2529555594365,1.35221459929545e-05,1.35221459929545e-05,-1.64173044806432e-06,-1.64173044806432e-06,0,0,0,0,0,0,0,1.15297825674898,4.56685866265227,5.71983691940126,6.17826436391273e-10
15,0.00807089410168657,0.00404814458410991,-9.00932316644934e-14,0.000147866796727815,-0.000294805986831764,1.52319561344901e-08,50050,748,1.5,2.20309261547181e-05,0.013152170364703,6.8678212054283e-08,0.0260068155810698,1.24852220146965e-07,2.41894704038163e-07,0.000259027175253168,6524337.56361477,0.0119629966435553,111.537076483212,1.12906725695055,33.7884139120849,1.33056916682273e-05,1.33056916682273e-05,-1.54521973016183e-06,-1.54521973016183e-06,0,0,0,0,0,0,0,1.17292045840619,4.5669943935544,5.73991485196059,-8.8131418890247e-10
16,0.00807089421260747,0.00404814459011457,-4.91440496285283e-14,0.000157724581957602,-0.000314459720807398,2.05350864772833e-08,50050,765,1.5,2.20309642551811e-05,0.0135537274509142,8.61852425953788e-08,0.0272939779206949,1.58657164171767e-07,3.46710742502922e-07,0.000259027175395499,116408675.080515,0.0145210782006242,112.421909578067,1.12953244108482,58.1086557607085,1.30872099433344e-05,1.30872099433344e-05,-1.45011327027466e-06,-1.45011327027466e-06,0,0,0,0,0,0,0,1.19084635470611,4.56714724886983,5.75799360357594,-3.27773429055773e-10
17,0.00807089434076963,0.00404814459399475,8.06128848133221e-15,0.000167582366695241,-0.000334113455199056,2.66676097667523e-08,50050,776,1.6,2.20310038539713e-05,0.0139472088099941,1.06616911575525e-07,0.0283156210965525,1.99691972718794e-07,5.07200327739948e-07,0.000259027175604332,13746783.5018544,0.017413692030597,128.594857143574,1.13000205382007,44.1664458568663,1.28667733548731e-05,1.28667733548731e-05,-1.35622392109237e-06,-1.35622392109237e-06,0,0,0,0,0,0,0,1.2037198543601,4.56731773598453,5.77103759034464,3.09492582131143e-09
18,0.00807089448806258,0.00404814459527995,8.38307171458589e-14,0.00017744015083024,-0.000353767190070763,3.36813355155227e-08,50050,790,1.6,2.2031044491838e-05,0.0145309855370986,1.30146653306757e-07,0.0290546341407557,2.47888995952307e-07,7.19226325311197e-07,0.000259027175749327,12213989.4584341,0.0206519813718331,164.633462082597,1.13047585928515,107.229696137883,1.26444422133396e-05,1.26444422133396e-05,-1.26296367160943e-06,-1.26296367160943e-06,0,0,0,0,0,0,0,1.21735979561961,4.56750619149498,5.78486598711459,1.02568370418952e-09
19,0.00807089465649038,0.00404814459347122,1.80538589524205e-13,0.000187297934237663,-0.000373420925493417,4.16280682483831e-08,50050,802,1.6,2.20310859009949e-05,0.0151780766738508,1.56974457031844e-07,0.029324618187974,3.03437670591735e-07,9.90918981946608e-07,0.000259027176073068,14300821.13853,0.0242507297275389,187.907296718071,1.13094042471201,169.668465107888,1.24202619906869e-05,1.24202619906869e-05,-1.17127241741743e-06,-1.17127241741743e-06,0,0,0,0,0,0,0,1.23065077232712,4.5677131699143,5.79836394224142,6.80895432901985e-10
20,0.00807089484817155,0.00404814458804118,3.00612642392706e-13,0.000197155716777276,-0.000393074661545176,5.05596072139055e-08,50050,813,1.6,2.20311275649447e-05,0.0155804824258759,1.8732788287668e-07,0.0291370410138137,3.66654601413593e-07,1.31858177845129e-06,0.000259027176312543,26054018.9378762,0.0282280795540544,196.410769227568,1.13139986901411,201.672170920211,1.21943206881281e-05,1.21943206881281e-05,-1.08020280283858e-06,-1.08020280283858e-06,0,0,0,0,0,0,0,1.24035561291088,4.56793908598648,5.80829469889736,6.48223117669977e-09
21,0.00807089506533912,0.00404814457843396,4.46520449677101e-13,0.000207013498292706,-0.00041272839831186,6.05277460966698e-08,50050,824,1.6,2.20311690131944e-05,0.0159409102122446,2.21258606963951e-07,0.0285229886792576,4.37721305248736e-07,1.69787545095125e-06,0.00025902717664994,273113311.385527,0.0325835223314601,194.560158693951,1.13183718327946,334.874662985779,1.19667106310648e-05,1.19667106310648e-05,-9.90942359345494e-07,-9.90942359345494e-07,0,0,0,0,0,0,0,1.24979973354544,4.5681843915962,5.81798412514164,3.52142767381388e-09
22,0.00807089531034058,0.0040481445640653,6.20754794654464e-13,0.000216871278610592,-0.000432382135887346,7.15842727294331e-08,50050,834,1.7,2.20312097521836e-05,0.0162957046522017,2.58951321528789e-07,0.0275463243738702,5.18431641966904e-07,2.13113873296737e-06,0.000259027177101689,22029629.1551706,0.0373312556771797,183.171538823143,1.13224726850309,317.608378947289,1.17374389025697e-05,1.17374389025697e-05,-9.02079974775675e-07,-9.02079974775675e-07,0,0,0,0,0,0,0,1.25992109225873,4.56844960565247,5.8283706979112,2.7069536615271e-09
23,0.00807089558563791,0.00404814454432247,8.25818708217161e-13,0.000226729057539738,-0.000452035874373959,8.37809688083253e-08,50050,844,1.7,2.2031249169565e-05,0.016566165875487,3.00574748049605e-07,0.0267577985962562,6.08985140577145e-07,2.61470256995208e-06,0.000259027177741511,9127515.35159941,0.0424848014527739,165.393377466206,1.13263030873557,56.8345712607067,1.15066369404937e-05,1.15066369404937e-05,-8.14031472223803e-07,-8.14031472223803e-07,0,0,0,0,0,0,0,1.2678698064352,4.56873539363817,5.83660520007337,1.05092968560859e-08
24,0.00807089589380756,0.00404814451856436,1.06420934809349e-12,0.00023658683487027,-0.000471689613882872,9.71696096061708e-08,50050,855,1.7,2.20312867089223e-05,0.0167968726845784,3.46082097252185e-07,0.0259984466965029,7.08884921968342e-07,3.13576000534985e-06,0.000259027178275306,5327701.79659376,0.0484337931982399,139.540597328328,1.13295418426708,673.705312061792,1.12743966137315e-05,1.12743966137315e-05,-7.28054557896053e-07,-7.28054557896053e-07,0,0,0,0,0,0,0,1.27648948405289,4.56904205266368,5.84553153671657,3.6071292392587e-09
25,0.00807089623754045,0.00404814448612145,1.33840153344746e-12,0.000246444610372786,-0.000491343354534501,1.11801963689411e-07,50050,863,1.7,2.20313218180729e-05,0.0169269581010936,3.95603683375117e-07,0.0256847517597479,8.19765480528367e-07,3.69798888598559e-06,0.000259027178813209,3654504.48367032,0.0573398851907256,114.920666806516,1.13323907058219,112.874953261669,1.10407123087019e-05,1.10407123087019e-05,-6.42167537502018e-07,-6.42167537502018e-07,0,0,0,0,0,0,0,1.28400314268115,4.56937042291625,5.8533735655974,-1.78194883154645e-09
26,0.00807089661964196,0.00404814444629581,1.65083022445796e-12,0.000256302383797516,-0.000510997096458896,1.27729792634353e-07,50050,872,1.7,2.20313539153871e-05,0.0170288598426618,4.49247445109206e-07,0.0257070490207101,9.41990765971526e-07,4.27580089224312e-06,0.000259027179675742,2631019.90254181,0.0673770506584905,106.482397665487,1.13344267296323,14535.3369300626,1.08057497334886e-05,1.08057497334886e-05,-5.56898756800847e-07,-5.56898756800847e-07,0,0,0,0,0,0,0,1.2905186136698,4.56972078321929,5.86023939688909,4.42998916106943e-09
27,0.00807089704303192,0.00404814439836116,2.00387249732301e-12,0.00026616015487347,-0.000530650839796143,1.45004850744342e-07,50050,881,1.8,2.20313825995542e-05,0.0170750546173564,5.06856470550261e-07,0.0260907370415983,1.07416708132655e-06,4.87436829358092e-06,0.000259027180186888,2049493.55288842,0.0786469783879693,107.024178714577,1.13358520575902,55.9244810095942,1.05695957340969e-05,1.05695957340969e-05,-4.74135619865553e-07,-4.74135619865553e-07,0,0,0,0,0,0,0,1.29689350744015,4.57009392774699,5.86698743518714,-6.95713789421387e-09
28,0.00807089751074462,0.00404814434156283,2.39982857138368e-12,0.000276017923307597,-0.000550304584696754,1.63678884770093e-07,50050,884,1.8,2.20314073530258e-05,0.0169913723246685,5.68521130614151e-07,0.0266904217550738,1.21773762386058e-06,5.4744355706504e-06,0.000259027181169658,1655127.32894077,0.0912376648739504,106.806686554161,1.1336268053981,130.98983400112,1.03322438820456e-05,1.03322438820456e-05,-3.91199331902658e-07,-3.91199331902658e-07,0,0,0,0,0,0,0,1.30095796217283,4.57049043983796,5.8714484020108,-1.58245011072759e-08
29,0.00807089802592879,0.00404814427511782,2.84090229768182e-12,0.00028587568878394,-0.000569958331322062,1.83803633628522e-07,50050,894,1.8,2.2031427885097e-05,0.0169857777582095,6.34685388085052e-07,0.027350495846679,1.36946854571846e-06,6.07944278919055e-06,0.000259027181698346,1324460.11355251,0.105157886637323,108.00722846063,1.13358469233144,188.562185159497,1.00938976772963e-05,1.00938976772963e-05,-3.07403291297529e-07,-3.07403291297529e-07,0,0,0,0,0,0,0,1.30635682047761,4.57091089986348,5.87726772034109,-4.28584995599935e-08
30,0.00807089859184758,0.00404814419821478,3.32918085097874e-12,0.000295733450962789,-0.000589612079844622,2.05430828124706e-07,50050,899,1.8,2.20314437501412e-05,0.0169486312725404,7.04153392007934e-07,0.0279813367696743,1.53207313327964e-06,6.65972684862118e-06,0.000259027182146654,1116715.94884819,0.120644866851433,109.800962714896,1.13342528695559,63.5337334139389,9.85457047326119e-06,9.85457047326119e-06,-2.29658388696102e-07,-2.29658388696102e-07,0,0,0,0,0,0,0,1.31098171603689,4.57135608635962,5.88233780239651,-5.14384313884664e-08
31,0.00807089921187861,0.00404814411001402,3.86661345409925e-12,0.00030559120947984,-0.000609265830448597,2.28612190673545e-07,50050,902,1.8,2.20314550032863e-05,0.0168815861535986,7.77717029569176e-07,0.0285216595097442,1.70657422656996e-06,7.21156214333068e-06,0.000259027182957894,961873.783047342,0.137701450861858,109.653303890009,1.13315388204479,937.756594056281,9.61439895666368e-06,9.61439895666368e-06,-1.47016323834859e-07,-1.47016323834859e-07,0,0,0,0,0,0,0,1.31340266200696,4.57182661830435,5.88522928031131,-7.49870456920002e-08
32,0.00807089988951389,0.00404814400964757,4.45498984592826e-12,0.000315448963945347,-0.000628919583330162,2.5339943502463e-07,50050,912,1.8,2.20314615093818e-05,0.0167818446374954,8.55612520277399e-07,0.0293035127372616,1.88316885343009e-06,7.74955810689478e-06,0.000259027182885618,826940.800721194,0.156309269596089,113.02643820443,1.13276828973708,66.4004528466615,9.37326427473233e-06,9.37326427473233e-06,-6.82571608311226e-08,-6.82571608311226e-08,0,0,0,0,0,0,0,1.31862672929516,4.57232324946603,5.89094997876119,4.71442851909235e-08
33,0.00807090062835984,0.00404814389621916,5.09591752225043e-12,0.000325306713943283,-0.000648573338697893,2.79844265986331e-07,50050,911,1.8,2.20314630212525e-05,0.0167126830097728,9.36163448819863e-07,0.0298040982058618,2.07364294523822e-06,8.23025403715167e-06,0.000259027182679672,732181.304701322,0.17688453671414,129.06775506192,1.1322447803343,68.72589255743,9.13186854049111e-06,9.13186854049111e-06,7.22286579049429e-09,7.22286579049429e-09,0,0,0,0,0,0,0,1.32096689103574,4.57284695789374,5.89381384892948,3.23681991595428e-08
34,0.00807090143213733,0.00404814376880422,5.79079854537565e-12,0.00033516445903049,-0.000668227096773163,3.07998379152844e-07,50050,918,1.8,2.20314601159512e-05,0.0165855606009317,1.02215582033595e-06,0.0304416932992433,2.26770398256763e-06,8.68691997905032e-06,0.000259027183074134,647355.858587195,0.199182885212067,118.726918143596,1.13159359510594,79.0621620609388,8.88953393135496e-06,8.88953393135496e-06,9.07371381250564e-08,9.07371381250564e-08,0,0,0,0,0,0,0,1.32546495450719,4.57339830338226,5.89886325788944,-5.60165626870748e-08
35,0.00807090230468159,0.00404814362644994,6.54080551305467e-12,0.000345022198735842,-0.000687880857790538,3.37913460631319e-07,50050,921,1.8,2.20314525865409e-05,0.0165126774155246,1.11232120396603e-06,0.0310298825294917,2.4504674389762e-06,9.06945260209945e-06,0.000259027182642813,591422.124648778,0.223223553727335,124.337335941498,1.13081465230608,358.592484712042,8.64659251141597e-06,8.64659251141597e-06,1.61281242156707e-07,1.61281242156707e-07,0,0,0,0,0,0,0,1.32775555546738,4.57397843794534,5.90173399341271,-1.67989066272356e-08
36,0.00807090324994227,0.00404814346817527,7.34685674959821e-12,0.000354879932559399,-0.00070753462199817,3.69641186772192e-07,50050,930,1.9,2.20314413496361e-05,0.0163464950600108,1.20482198028117e-06,0.0313297067388534,2.65751328746799e-06,9.42540472948166e-06,0.000259027182541671,532029.077252566,0.249838029978562,126.109492433272,1.12989787841085,622.046370507382,8.40375162695445e-06,8.40375162695445e-06,2.41693638820887e-07,2.41693638820887e-07,0,0,0,0,0,0,0,1.33220562211425,4.57458809148575,5.9067937136,7.41403980195409e-08
37,0.00807090427198338,0.00404814329297092,8.20959096545859e-12,0.000364737659971565,-0.000727188389658192,4.03233223898807e-07,50050,931,1.9,2.2031426343509e-05,0.0162875885348475,1.29910028688512e-06,0.0314834107779878,2.86339473772032e-06,9.68880422519562e-06,0.000259027187331062,494344.087796173,0.278940371089872,130.384741014044,1.12884652595665,291.71204600918,8.16040596953718e-06,8.16040596953718e-06,3.10289676307805e-07,3.10289676307805e-07,0,0,0,0,0,0,0,1.33445298556619,4.57522830993322,5.9096812954994,-2.44679337026653e-07
38,0.00807090537498333,0.00404814309979938,9.12934072308125e-12,0.000374595380412246,-0.000746842161047116,4.38741228040556e-07,50050,934,1.9,2.20314090701753e-05,0.0162216623090942,1.39880037325893e-06,0.0318151014905646,3.07181409000864e-06,9.92799066703887e-06,0.000259027185004257,468163.326911529,0.310028767943264,135.003944182441,1.12766766346327,3349.13438505532,7.91640700319477e-06,7.91640700319477e-06,3.90354129148194e-07,3.90354129148194e-07,0,0,0,0,0,0,0,1.33668774642393,4.57589999210904,5.91258773853297,-1.43016113692034e-08
39,0.00807090656323488,0.00404814288759498,1.01061059326555e-11,0.000384453093290008,-0.00076649593645622,4.7621684466614e-07,50050,940,1.9,2.20313894180639e-05,0.0159882835167649,1.50178920613627e-06,0.0318714041304233,3.27495863143142e-06,1.01134913375674e-05,0.000259027188206029,415444.267315392,0.343750938594983,148.475399208185,1.1263745954104,92.0095010329211,7.67304422582188e-06,7.67304422582188e-06,4.60182854712822e-07,4.60182854712822e-07,0,0,0,0,0,0,0,1.34158961636447,4.57660437553004,5.9181939918945,-8.95852463057558e-08
40,0.00807090784114516,0.00404814265526385,1.1139525736077e-11,0.000394310797981235,-0.000786149716191949,5.15711708419776e-07,50050,947,1.9,2.2031368785918e-05,0.0159332522343171,1.60865755376643e-06,0.0318545099200033,3.48192169701807e-06,1.01982367089807e-05,0.00025902718771198,402257.594512858,0.380406736139024,161.132789475873,1.12496160364144,95.8880512561923,7.42928433613806e-06,7.42928433613806e-06,5.34179812161883e-07,5.34179812161883e-07,0,0,0,0,0,0,0,1.34376515810257,4.5773424976163,5.92110765571887,-4.2039932859789e-08
41,0.00807090921323565,0.00404814240168398,1.22288503395314e-11,0.000404168493829288,-0.000805803500576304,5.57277442857611e-07,50050,946,1.9,2.20313488981258e-05,0.0158896910559678,1.71280469198211e-06,0.0315348173050844,3.69878444408091e-06,1.02790933284591e-05,0.00025902719327564,399609.122006788,0.420609558169468,165.865044293511,1.12345176198846,1842.28559818926,7.18573243459463e-06,7.18573243459463e-06,6.00028537258481e-07,6.00028537258481e-07,0,0,0,0,0,0,0,1.34593339010114,4.57811535771731,5.92404874781846,-3.83953692664625e-07
42,0.00807091068414216,0.00404814212570523,1.33729116798716e-11,0.000414026180143665,-0.000825457289947242,6.00965660187046e-07,50050,957,1.9,2.20313300488222e-05,0.0156310983521047,1.82661729574775e-06,0.0310309935366349,3.90021656045498e-06,1.03081240157764e-05,0.000259027198992179,380843.925574626,0.464041290647873,173.132859939057,1.1218482118119,94.268409098139,6.94246860900491e-06,6.94246860900491e-06,6.78001297169291e-07,6.78001297169291e-07,0,0,0,0,0,0,0,1.35025540628273,4.57892422749397,5.9291796337767,-8.87375155391731e-07
43,0.00807091225861484,0.00404814182614935,1.45700937175698e-11,0.000423883856199161,-0.000845111084659063,6.46827961007113e-07,50050,955,1.9,2.20313142549536e-05,0.0155837201040958,1.93644521488256e-06,0.0303530842921619,4.1041863914482e-06,1.02468428762848e-05,0.000259027191139793,383735.975656544,0.509851949822339,183.375987384369,1.1396211528577,103.428237318245,6.69866662788042e-06,6.69866662788042e-06,7.36491719831019e-07,7.36491719831019e-07,0,0,0,0,0,0,0,1.35282640922642,4.5797702929863,5.93259670221272,3.90225781502736e-09
44,0.00807091394151814,0.00404814150180997,1.58183017068763e-11,0.000433741521235024,-0.000864764885082811,6.94915934051445e-07,50050,961,1.9,2.20313037959075e-05,0.0155446840967596,2.05479029053934e-06,0.0294302104089514,4.31679284149067e-06,1.02017372374997e-05,0.000259027200582351,401347.520272352,0.561089558856783,191.602775889612,1.2045141295966,110.630990552881,6.45740195344695e-06,6.45740195344695e-06,8.20368719656406e-07,8.20368719656406e-07,0,0,0,0,0,0,0,1.35534275009835,4.58065487529028,5.93599762538863,-3.60809241493215e-07
45,0.00807091573783086,0.00404814115145268,1.71149307523282e-11,0.000443599174454123,-0.00088441869160666,7.45281155931623e-07,50050,968,1.9,2.20312991812963e-05,0.0155131802124597,2.17666686033629e-06,0.0286907329301304,4.50317968535668e-06,1.0128147153705e-05,0.000259027198401429,446797.641604425,0.615636438396305,195.786475876957,1.27299927914168,381.338236136511,6.21356305911179e-06,6.21356305911179e-06,8.73098928543393e-07,8.73098928543393e-07,0,0,0,0,0,0,0,1.35743435067016,4.58157926649879,5.93901361716895,4.58723310402196e-07
46,0.00807091765264605,0.00404814077381501,1.84568338631558e-11,0.000453456815022099,-0.000904072504636314,7.97975190883757e-07,50050,974,1.9,2.20313032436272e-05,0.0151987577134208,2.29010403936782e-06,0.027485507602828,4.72376537726399e-06,1.00593358909223e-05,0.000259027207386242,464972.837304889,0.676242110946837,202.033836207549,1.37452321580244,113.967420048254,5.97380401297685e-06,5.97380401297685e-06,9.45443781734558e-07,9.45443781734558e-07,0,0,0,0,0,0,0,1.36204431249728,4.58254475451631,5.94458906701359,-3.90237466187638e-07
47,0.00807091969117109,0.00404814036760647,1.98402891753321e-11,0.000463314442066537,-0.000923726324595397,8.53049590517055e-07,50050,974,1.9,2.20313177002729e-05,0.0151763615967205,2.41001226184375e-06,0.0262190289221021,4.92357836597522e-06,9.92446431325597e-06,0.000259027218873831,620529.317592047,0.742160173177147,206.589945255676,1.45872273314275,117.076855668839,5.7320727155102e-06,5.7320727155102e-06,1.00972796041488e-06,1.00972796041488e-06,0,0,0,0,0,0,0,1.36443402907863,4.58355282952723,5.94798685860586,-6.79193778470609e-07
