i_or_j,r,t
260,,1.63676977252028
261,,1.64305295782746
262,,1.64933614313464
263,,1.65561932844182
264,,1.661902513749
265,,1.66818569905618
266,,1.67446888436336
267,,1.68075206967054
268,,1.68703525497772
269,,1.6933184402849
270,,1.69960162559208
271,,1.70588481089926
272,,1.71216799620644
273,,1.71845118151362
274,,1.7247343668208
275,,1.73101755212798
276,,1.73730073743516
277,,1.74358392274234
278,,1.74986710804951
279,,1.75615029335669
280,,1.76243347866387
281,,1.76871666397105
282,,1.77499984927823
283,,1.78128303458541
284,,1.78756621989259
285,,1.79384940519977
286,,1.80013259050695
287,,1.80641577581413
288,,1.81269896112131
289,,1.81898214642849
290,,1.82526533173567
291,,1.83154851704285
292,,1.83783170235003
293,,1.84411488765721
294,,1.85039807296439
295,,1.85668125827157
296,,1.86296444357875
297,,1.86924762888593
298,,1.87553081419311
299,,1.88181399950029
300,,1.88809718480747
301,,1.89438037011465
302,,1.90066355542182
303,,1.906946740729
304,,1.91322992603618
305,,1.91951311134336
306,,1.92579629665054
307,,1.93207948195772
308,,1.9383626672649
309,,1.94464585257208
310,,1.95092903787926
311,,1.95721222318644
312,,1.96349540849362
313,,1.9697785938008
314,,1.97606177910798
315,,1.98234496441516
316,,1.98862814972234
317,,1.99491133502952
318,,2.0011945203367
319,,2.00747770564388
320,,2.01376089095106
321,,2.02004407625824
322,,2.02632726156542
323,,2.0326104468726
324,,2.03889363217978
325,,2.04517681748696
326,,2.05146000279413
327,,2.05774318810131
328,,2.06402637340849
329,,2.07030955871567
330,,2.07659274402285
331,,2.08287592933003
332,,2.08915911463721
333,,2.09544229994439
334,,2.10172548525157
335,,2.10800867055875
336,,2.11429185586593
337,,2.12057504117311
338,,2.12685822648029
339,,2.13314141178747
340,,2.13942459709465
341,,2.14570778240183
342,,2.15199096770901
343,,2.15827415301619
344,,2.16455733832337
345,,2.17084052363055
346,,2.17712370893773
347,,2.18340689424491
348,,2.18969007955209
349,,2.19597326485927
350,,2.20225645016644
351,,2.20853963547362
352,,2.2148228207808
353,,2.22110600608798
354,,2.22738919139516
355,,2.23367237670234
356,,2.23995556200952
357,,2.2462387473167
358,,2.25252193262388
359,,2.25880511793106
360,,2.26508830323824
361,,2.27137148854542
362,,2.2776546738526
363,,2.28393785915978
364,,2.29022104446696
365,,2.29650422977414
366,,2.30278741508132
367,,2.3090706003885
368,,2.31535378569568
369,,2.32163697100286
370,,2.32792015631004
371,,2.33420334161722
372,,2.3404865269244
373,,2.34676971223158
374,,2.35305289753875
375,,2.35933608284593
376,,2.36561926815311
377,,2.37190245346029
378,,2.37818563876747
379,,2.38446882407465
380,,2.39075200938183
381,,2.39703519468901
382,,2.40331837999619
383,,2.40960156530337
384,,2.41588475061055
385,,2.42216793591773
386,,2.42845112122491
387,,2.43473430653209
388,,2.44101749183927
389,,2.44730067714645
390,,2.45358386245363
391,,2.45986704776081
392,,2.46615023306799
393,,2.47243341837517
394,,2.47871660368235
395,,2.48499978898953
396,,2.49128297429671
397,,2.49756615960389
398,,2.50384934491107
399,,2.51013253021824
400,,2.51641571552542
401,,2.5226989008326
402,,2.52898208613978
403,,2.53526527144696
404,,2.54154845675414
405,,2.54783164206132
406,,2.5541148273685
407,,2.56039801267568
408,,2.56668119798286
409,,2.57296438329004
410,,2.57924756859722
411,,2.5855307539044
412,,2.59181393921158
413,,2.59809712451876
414,,2.60438030982594
415,,2.61066349513312
416,,2.6169466804403
417,,2.62322986574748
418,,2.62951305105466
419,,2.63579623636184
420,,2.64207942166902
421,,2.6483626069762
422,,2.65464579228338
423,,2.66092897759055
424,,2.66721216289773
425,,2.67349534820491
426,,2.67977853351209
427,,2.68606171881927
428,,2.69234490412645
429,,2.69862808943363
430,,2.70491127474081
431,,2.71119446004799
432,,2.71747764535517
433,,2.72376083066235
434,,2.73004401596953
435,,2.73632720127671
436,,2.74261038658389
437,,2.74889357189107
438,,2.75517675719825
439,,2.76145994250543
440,,2.76774312781261
441,,2.77402631311979
442,,2.78030949842697
443,,2.78659268373415
444,,2.79287586904133
445,,2.79915905434851
446,,2.80544223965569
447,,2.81172542496286
448,,2.81800861027004
449,,2.82429179557722
450,,2.8305749808844
451,,2.83685816619158
452,,2.84314135149876
453,,2.84942453680594
454,,2.85570772211312
455,,2.8619909074203
456,,2.86827409272748
457,,2.87455727803466
458,,2.88084046334184
459,,2.88712364864902
460,,2.8934068339562
461,,2.89969001926338
462,,2.90597320457056
463,,2.91225638987774
464,,2.91853957518492
465,,2.9248227604921
466,,2.93110594579928
467,,2.93738913110646
468,,2.94367231641364
469,,2.94995550172082
470,,2.956238687028
471,,2.96252187233517
472,,2.96880505764235
473,,2.97508824294953
474,,2.98137142825671
475,,2.98765461356389
476,,2.99393779887107
477,,3.00022098417825
478,,3.00650416948543
479,,3.01278735479261
480,,3.01907054009979
481,,3.02535372540697
482,,3.03163691071415
483,,3.03792009602133
484,,3.04420328132851
485,,3.05048646663569
486,,3.05676965194287
487,,3.06305283725005
488,,3.06933602255723
489,,3.07561920786441
490,,3.08190239317159
491,,3.08818557847877
492,,3.09446876378595
493,,3.10075194909313
494,,3.10703513440031
495,,3.11331831970748
496,,3.11960150501466
497,,3.12588469032184
498,,3.13216787562902
499,,3.1384510609362
500,,3.14473424624338
