T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
10,0.0402504757138185,0.0201885624390714,1.00583990615533e-12,0.000435981827937682,-0.000869228604316647,-2.07327037522804e-08,100100,28,0,1.99234456634627e-05,6.18791253762114e-08,9.68279685186949e-08,3.30231791857565e-07,2.04053574960579e-07,1.69166097671408e-07,0.000259027174577486,3897.71139741032,0.0181358746894762,0.929462295041397,1.0126233242926,0.0350095795867398,2.54593954343275e-05,2.54593954343275e-05,-1.49317487474997e-06,-1.49317487474997e-06,0,0,0,0,0,0,0,0.000531415307173753,4.27811516460705,4.27864657991423,2.11443364526069e-09
11,0.0402504763579101,0.0201885626064119,1.61269483851324e-12,0.000479580008295253,-0.000956151465997539,-9.33275986157352e-09,100100,32,0,1.99234875126481e-05,8.70764662889905e-08,1.32576299599249e-07,4.41260164061605e-07,2.86117800403887e-07,2.18987770032638e-07,0.000259027174791759,6285.10683082887,0.0266525357604759,0.931034965784882,1.0131602248212,0.0482446985811018,2.45648557148617e-05,2.45648557148617e-05,-1.20557212376839e-06,-1.20557212376839e-06,0,0,0,0,0,0,0,0.000642037007727579,4.27811425050397,4.2787562875117,-3.25162345010606e-09
12,0.0402504771185132,0.0201885627754909,2.43137394869432e-12,0.000523178187148056,-0.00104307432815536,5.91023353019562e-09,100100,34,0,1.99235329787703e-05,1.20502923364255e-07,1.75422029834714e-07,5.70519080496168e-07,3.87045256646125e-07,2.76511943695444e-07,0.000259027175004145,9428.62183390376,0.0377311509501019,0.891325182921861,1.01374349947544,0.0645957815949483,2.36520986342653e-05,2.36520986342653e-05,-9.26536504460342e-07,-9.26536504460342e-07,0,0,0,0,0,0,0,0.000763193653737549,4.27811334941891,4.27887654307264,-4.03102270470768e-10
13,0.0402504780106406,0.020188562942447,3.50204374505323e-12,0.00056677636399263,-0.00112999719088804,2.53453496152375e-08,100100,38,0,1.99235819633965e-05,1.57697051407103e-07,2.25705767272966e-07,7.24353772634908e-07,5.09261684586622e-07,3.41498180211292e-07,0.000259027175570692,13603.5177285291,0.0517829706984705,0.903136321722228,1.01437205909013,0.0843071984406989,2.27220800436129e-05,2.27220800436129e-05,-6.52139812541542e-07,-6.52139812541542e-07,0,0,0,0,0,0,0,0.000894884968539733,4.27811246244582,4.27900734741436,6.85647682350595e-09
14,0.0402504790506104,0.0201885631030838,4.86760676022903e-12,0.000610374538230002,-0.00121692005430776,4.93215849334664e-08,100100,40,0,1.99236343605209e-05,2.04794025491851e-07,2.83546097756065e-07,8.98266297686749e-07,6.52768809942161e-07,4.14133434431002e-07,0.00025902717557269,18819.0103853559,0.0691851975409332,0.894793693855601,1.01504470716425,0.107878197800458,2.17758621871976e-05,2.17758621871976e-05,-3.89777311967911e-07,-3.89777311967911e-07,0,0,0,0,0,0,0,0.00103711079853462,4.27811159085905,4.27914870165758,-2.46196388798712e-10
15,0.0402504802560455,0.0201885632528703,6.57351345811725e-12,0.00065397270915774,-0.00130384291854207,7.81878530044765e-08,100100,42,0,1.99236900566325e-05,2.5967534532792e-07,3.48998921832047e-07,1.09135462781553e-06,8.19757936098919e-07,4.94041243931334e-07,0.000259027176083837,25274.9653485508,0.0904380634803779,0.897265590814915,1.01576014690336,0.135660741251594,2.08144079824038e-05,2.08144079824038e-05,-1.29131887008054e-07,-1.29131887008054e-07,0,0,0,0,0,0,0,0.00118987100393186,4.27811073606976,4.27930060707369,-4.39565778869726e-09
16,0.0402504816458739,0.0201885633869417,8.66755748942218e-12,0.000697570875962017,-0.00139076578373511,1.12292977996923e-07,100100,46,0,1.99237489311474e-05,3.13690887073075e-07,4.22025916837153e-07,1.30420075060609e-06,1.00758291419135e-06,5.80770665668333e-07,0.000259027176992777,33164.8126223941,0.115993584864752,1.00798528789139,1.01651698671775,0.168142740570678,1.98387654898845e-05,1.98387654898845e-05,1.21813559084976e-07,1.21813559084976e-07,0,0,0,0,0,0,0,0.00135316546512311,4.2781098996356,4.27946306510072,6.01613358662884e-09
17,0.0402504832403283,0.0201885635000989,1.11996582586346e-11,0.000741169037709671,-0.00147768865004881,1.51985688391833e-07,100100,46,0,1.9923810856293e-05,3.80486728114534e-07,5.02344212582387e-07,1.52615283005903e-06,1.2127342023532e-06,6.75970122689618e-07,0.000259027177762383,42849.7067266702,0.146435393293366,1.19381440024439,1.01731374484694,0.205982205805094,1.88505052250362e-05,1.88505052250362e-05,3.6202920487953e-07,3.6202920487953e-07,0,0,0,0,0,0,0,0.00152699421508868,4.27810908331672,4.27963607753181,-1.41752984721847e-08
18,0.0402504850609464,0.0201885635868097,1.42216262805354e-11,0.00078476719334028,-0.00156461151766401,1.97614610660059e-07,100100,50,0,1.99238756976898e-05,4.47287566892955e-07,5.90506393001719e-07,1.77402502047898e-06,1.4348393483847e-06,7.74989750663516e-07,0.000259027180234628,53469.3946435319,0.182396134751672,1.43842469628049,1.05858832084601,0.249151573078758,1.785076369634e-05,1.785076369634e-05,6.08787086727071e-07,6.08787086727071e-07,0,0,0,0,0,0,0,0.00171135713296336,4.27810828890818,4.27981964604114,-7.89732333478758e-08
19,0.0402504871305702,0.0201885636412085,1.77869160196668e-11,0.00082836534165823,-0.0016515343867817,2.49528262945009e-07,100100,52,0.1,1.99239433145151e-05,5.08026918959655e-07,6.84805001802336e-07,2.01411158895615e-06,1.67363470871221e-06,8.83623707750554e-07,0.000259027179230098,67799.8667037423,0.224359593583281,1.7165300417271,1.31313979761814,0.29917237596811,1.68399960216005e-05,1.68399960216005e-05,8.29106201997691e-07,8.29106201997691e-07,0,0,0,0,0,0,0,0.00190625424935154,4.27810751845654,4.28001377270589,-4.64981221300424e-08
20,0.0402504894733465,0.0201885636570967,2.19503607855462e-11,0.000871963481324798,-0.00173845725762418,3.08075048772937e-07,100100,52,0.1,1.99240135597334e-05,5.82169137384128e-07,7.86795578799475e-07,2.26994883281377e-06,1.91518605801314e-06,9.97728981788713e-07,0.000259027180219529,84284.3145134948,0.273218090529547,2.0078095595701,1.59396626733144,0.357113807520523,1.58211813910875e-05,1.58211813910875e-05,1.05746732358532e-06,1.05746732358532e-06,0,0,0,0,0,0,0,0.0021116854862296,4.27810677405722,4.28021845954345,1.86598433678331e-08
21,0.0402504921147263,0.0201885636279436,2.67678960533387e-11,0.000915561610850233,-0.0018253801304362,3.73603250754817e-07,100100,54,0.1,1.99240862805282e-05,6.56214067396326e-07,8.95552997834538e-07,2.53335278742869e-06,2.1690011931753e-06,1.11549122969853e-06,0.00025902718617532,103401.393449546,0.330298751034552,2.36394680057305,1.92574908381907,0.422859299214246,1.47955484175535e-05,1.47955484175535e-05,1.28493625800453e-06,1.28493625800453e-06,0,0,0,0,0,0,0,0.00232765098569881,4.27810605782365,4.28043370880935,-1.51143217587504e-07
22,0.040250495081465,0.0201885635468864,3.22962652961282e-11,0.00095915972858585,-0.0019123030054862,4.46461024311425e-07,100100,58,0.1,1.99241613184228e-05,7.10911843433498e-07,1.00978053313714e-06,2.78844041366347e-06,2.42796788831079e-06,1.23860205177629e-06,0.000259027185910421,124459.320723461,0.396113848966796,2.7318746585916,2.34135488047022,96.4238684644303,1.37613273435479e-05,1.37613273435479e-05,1.48362096322761e-06,1.48362096322761e-06,0,0,0,0,0,0,0,0.00255415067080865,4.27810537208961,4.28065952276042,5.88779731613571e-08
23,0.040250498401622,0.0201885634067305,3.85927123732225e-11,0.00100275783271612,-0.00199922588306744,5.26996391417853e-07,100100,52,0.1,1.99242385097915e-05,7.73219801880392e-07,1.12927677305265e-06,2.99367283980618e-06,2.67997257769499e-06,1.38346916373739e-06,0.000259027191986227,153943.140955948,0.472917205776529,3.1314734649119,2.76261263944969,0.584692390740609,1.27266266192147e-05,1.27266266192147e-05,1.68960063635819e-06,1.68960063635819e-06,0,0,0,0,0,0,0,0.00279118422563075,4.27810471944766,4.28089590367329,-2.89810586830511e-07
24,0.0402505021045608,0.0201885631999506,4.5714659339887e-11,0.00104635592125078,-0.00208614876349921,6.15557234348574e-07,100100,56,0.1,1.99243176860736e-05,8.35812256988278e-07,1.26198982201677e-06,3.25508049986768e-06,2.90901931526269e-06,1.51179153695568e-06,0.000259027190176675,183205.403183041,0.561887888686656,3.6397888661933,3.21922709679705,0.686093913171526,1.16860137834813e-05,1.16860137834813e-05,1.91142817923906e-06,1.91142817923906e-06,0,0,0,0,0,0,0,0.00303875169224988,4.27810410181698,4.28114285350923,-3.25018067198127e-07
25,0.0402505062209485,0.0201885629186902,5.37193675019901e-11,0.00108995399201692,-0.00217307164712798,7.12491289450713e-07,100100,62,0.1,1.99243986741453e-05,8.72398798015044e-07,1.39419220223509e-06,3.49122438103143e-06,3.14851477363036e-06,1.64247606026725e-06,0.000259027198345252,221279.33152407,0.666291504136728,4.16747405819827,3.91237555950461,0.802184852092892,1.06453490810589e-05,1.06453490810589e-05,2.0799551357288e-06,2.0799551357288e-06,0,0,0,0,0,0,0,0.00329685340610353,4.2781035221089,4.28140037551501,-6.95653243465485e-07
26,0.0402505107827561,0.0201885625547632,6.26635871498712e-11,0.00113355204265115,-0.00225999453432855,8.18146140917039e-07,100100,62,0.1,1.99244812966603e-05,9.33771615520313e-07,1.52614888041597e-06,3.735895803233e-06,3.37449581983479e-06,1.77817957053004e-06,0.000259027190530392,268930.319653687,0.787228579454296,4.98460101087212,4.55426001633839,0.938885461454482,9.60265297193303e-06,9.60265297193303e-06,2.2510512469004e-06,2.2510512469004e-06,0,0,0,0,0,0,0,0.00356548855143789,4.27810298334108,4.28166847189251,-8.25680845644299e-08
27,0.0402505158232579,0.0201885620996535,7.26031890850265e-11,0.00117715007059164,-0.00234691742550531,9.32869214593866e-07,100100,60,0.1,1.9924565372432e-05,9.81131134592337e-07,1.6599983241657e-06,3.9292371293844e-06,3.60581913822312e-06,1.93160682581596e-06,0.000259027206914619,315911.671549206,0.93231476085772,5.81211709254301,5.61937451439934,1.09873234895342,8.56787904044884e-06,8.56787904044884e-06,2.46134749005354e-06,2.46134749005354e-06,0,0,0,0,0,0,0,0.00384465798748298,4.27810248797062,4.2819471459581,-4.90444544530435e-07
28,0.0402505213770317,0.020188561544516,8.35927837738126e-11,0.00122074807307033,-0.00243384032109329,1.05700777179216e-06,100100,62,0.1,1.99246507167997e-05,1.02609824975447e-06,1.80401996613982e-06,4.13516569191349e-06,3.80820221232804e-06,2.07343165775978e-06,0.000259027196873873,364226.384551359,1.10436429133682,6.90409437179606,6.88086370340543,1.2909424281146,7.52933730213115e-06,7.52933730213115e-06,2.6046290153986e-06,2.6046290153986e-06,0,0,0,0,0,0,0,0.0041343610274193,4.27810203864227,4.28223639966969,-1.81001994691884e-07
29,0.0402505274799583,0.020188560880177,9.56853253585369e-11,0.00126434604710503,-0.00252076322155944,1.19090890312035e-06,100100,66,0.1,1.99247371419386e-05,1.06586532880038e-06,1.94728404487816e-06,4.33908884779822e-06,4.00093139144194e-06,2.20546417878614e-06,0.000259027209753349,409149.699789242,1.31500314726355,8.36698245695555,8.64100706590206,1.52199806994778,6.50364745995229e-06,6.50364745995229e-06,2.79511339720961e-06,2.79511339720961e-06,0,0,0,0,0,0,0,0.00443459776400957,4.27810163848102,4.28253623624503,-1.48341757850438e-07
30,0.0402505341692215,0.0201885600971351,1.08931700593848e-10,0.00130794398949156,-0.00260768612740372,1.33491952233003e-06,100100,66,0.1,1.99248244573046e-05,1.11074379264891e-06,2.08474455141416e-06,4.52532308386039e-06,4.18601291123839e-06,2.34866408546846e-06,0.000259027209335017,445164.021058891,1.57333634022134,10.2922678504088,11.3186363358385,1.8066904793286,5.47573033708487e-06,5.47573033708487e-06,2.89934600389155e-06,2.89934600389155e-06,0,0,0,0,0,0,0,0.00474536814343452,4.27810129060768,4.28284665875112,3.46795734924242e-07
31,0.0402505414833079,0.0201885591855612,1.23380303905635e-10,0.00135154189679591,-0.00269460903916031,1.48938636019959e-06,100100,62,0.1,1.99249124700085e-05,1.13532216405187e-06,2.22427682760436e-06,4.64113449616239e-06,4.36105489544002e-06,2.52049712889086e-06,0.000259027212379803,454726.350013306,1.90019113502208,12.1321217884386,14.5573354219047,2.17258396708289,4.46846896119143e-06,4.46846896119143e-06,3.10293999395756e-06,3.10293999395756e-06,0,0,0,0,0,0,0,0.00506667201502153,4.27810099798566,4.28316767000068,3.53625760109848e-07
32,0.0402505494620065,0.0201885581352995,1.39076597630047e-10,0.00139513976534641,-0.00278153195739877,1.65465595840628e-06,100100,70,0.1,1.99250009851915e-05,1.14792976077134e-06,2.3789147234649e-06,4.80729013691658e-06,4.4937887889554e-06,2.63296675498482e-06,0.00025902721410509,428754.644745808,2.33263494012237,14.4494147518695,18.0321484974626,2.63578341731656,3.46298475151701e-06,3.46298475151701e-06,3.21136484771151e-06,3.21136484771151e-06,0,0,0,0,0,0,0,0.00539850857724086,4.27810076336697,4.28349927194421,-4.60770728520625e-08
33,0.0402505581464089,0.0201885569358683,1.56062657709326e-10,0.00143873759122589,-0.00286845488272518,1.83107466344957e-06,100100,70,0.1,1.99250898063205e-05,1.16553152856344e-06,2.51235623048479e-06,4.92857935449712e-06,4.62449675208769e-06,2.77594846396051e-06,0.000259027209673413,396521.9835031,2.90885767753955,17.8849637283224,25.8206674474407,3.27295939924996,2.46868480220354e-06,2.46868480220354e-06,3.33414930271116e-06,3.33414930271116e-06,0,0,0,0,0,0,0,0.00574087839315306,4.27810059063035,4.2838414690235,1.36639511482977e-06
34,0.0402505675789086,0.0201885555764603,1.74376705566834e-10,0.00148233537026388,-0.00295537781578332,2.01898862056719e-06,100100,74,0.1,1.99251787357666e-05,1.16596785464931e-06,2.64845518731119e-06,5.04679817098933e-06,4.7389074412362e-06,2.89703372460862e-06,0.000259027213971974,338574.457132445,3.73818162663298,20.9262971579168,34.1067584596285,4.18200688829596,1.49679392724223e-06,1.49679392724223e-06,3.45608145418179e-06,3.45608145418179e-06,0,0,0,0,0,0,0,0.00609378102800609,4.27810048284271,4.28419426387072,-1.5140619416599e-06
35,0.0402505778032012,0.0201885540459434,1.94052624554062e-10,0.00152593309802876,-0.00304230075725585,2.21874376769545e-06,100100,68,0.1,1.992526757505e-05,1.1619273819704e-06,2.77624909386645e-06,5.08622197606919e-06,4.83856083137083e-06,3.07841218625062e-06,0.000259027232714981,285832.722071044,5.02356095243157,24.0940096176784,51.1635264454241,1130.68691340274,5.26908049954932e-07,5.26908049954932e-07,3.55937179346639e-06,3.55937179346639e-06,0,0,0,0,0,0,0,0.00645721659143878,4.2781004435283,4.28455766011974,2.67865580843162e-06
36,0.040250588864284,0.0201885523328614,2.15119464614913e-10,0.00156953076982,-0.00312922370786542,2.43068582944058e-06,100100,70,0.1,1.99253561253081e-05,1.19058997564038e-06,2.92765107924535e-06,5.24087949775286e-06,4.89745030492198e-06,3.18382634013219e-06,0.000259027220878782,239860.884261811,7.31637484053153,23.8600790323133,55.6174809469568,27.5649844498507,-4.03638296622591e-07,-4.03638296622591e-07,3.68980149349034e-06,3.68980149349034e-06,0,0,0,0,0,0,0,0.0068311838114126,4.27810047555142,4.28493165936283,-1.53355371916751e-06
37,0.0402506008084555,0.0201885504254349,2.37600927851374e-10,0.00161312838066034,-0.00321614666837588,2.65516031106457e-06,100100,76,0.1,1.99254441876213e-05,1.16988148401323e-06,3.05529539540237e-06,5.2864179025142e-06,4.99367090544303e-06,3.30159008313313e-06,0.000259027243268206,189844.812490513,12.4617381834322,23.2242828211085,52.5481010437469,27.3351075553874,-1.34236625278921e-06,-1.34236625278921e-06,3.7664385911968e-06,3.7664385911968e-06,0,0,0,0,0,0,0,0.00721568559608351,4.27810058204075,4.28531626763684,2.98524167294134e-06
38,0.0402506136833157,0.0201885483115616,2.6151484607413e-10,0.00165672592528804,-0.00330306963959338,2.89251249252198e-06,100100,74,0.1,1.99255315634231e-05,1.19593668515859e-06,3.17721686729956e-06,5.37364615108469e-06,5.04520608306059e-06,3.42709551412747e-06,0.000259027240328003,155597.135228746,34.3201810800007,62.7101227833591,55.7402678916091,37.5176885283346,-2.24152346047993e-06,-2.24152346047993e-06,3.81555440247169e-06,3.81555440247169e-06,0,0,0,0,0,0,0,0.00761071776355389,4.27810076772777,4.28571148549133,1.03782010412695e-06
39,0.0402506275377655,0.0201885459788177,2.86872639276565e-10,0.00170032339814906,-0.00338999262236758,3.14308742248598e-06,100100,74,0.1,1.99256180549758e-05,1.15978753183087e-06,3.29882367157334e-06,5.37780737004337e-06,5.10820939198633e-06,3.57240951691726e-06,0.000259027235898546,123380.801178211,2358.78618125487,42.2731377107748,251.805491348654,2587.54484034293,-3.12295309334512e-06,-3.12295309334512e-06,3.93214353463801e-06,3.93214353463801e-06,0,0,0,0,0,0,0,0.00801628325325192,4.27810103534917,4.28611731860242,-1.62297684249004e-06
40,0.0402506424220065,0.0201885434144579,3.13678762526525e-10,0.00174392079338936,-0.00347691561759276,3.40722991241625e-06,100100,78,0.1,1.99257034655748e-05,1.1556260363147e-06,3.42979273147426e-06,5.47886677183277e-06,5.12470733493234e-06,3.64837549867403e-06,0.000259027264971512,99040.7672932128,421.486854931637,32.0664843814606,375.868299631445,457.447725030185,-3.98333981857144e-06,-3.98333981857144e-06,3.97286322035875e-06,3.97286322035875e-06,0,0,0,0,0,0,0,0.00843237900619719,4.2781013887238,4.28653376773,4.73718381854237e-06
41,0.0402506583875406,0.020188540605417,3.41930137759185e-10,0.00178751810484709,-0.00356383862620901,3.68528453066148e-06,100100,76,0.1,1.9925787600109e-05,1.16287134510724e-06,3.53325085998179e-06,5.51495534734975e-06,5.17388135342141e-06,3.78026411153139e-06,0.000259027253779687,80895.3063472384,377.028972782091,94.2645923110714,83.8136300515352,407.24361948211,-4.81840612917079e-06,-4.81840612917079e-06,4.00336673185027e-06,4.00336673185027e-06,0,0,0,0,0,0,0,0.0088590075929035,4.27810183148065,4.28696083907355,-3.17399099864765e-07
42,0.0402506754871701,0.02018853753831,3.71615572512225e-10,0.00183111532604491,-0.0036507616492033,3.97759559656561e-06,100100,82,0.1,1.99258702653397e-05,1.09003365144712e-06,3.64916208451149e-06,5.48105932761614e-06,5.21032705854984e-06,3.87995945671683e-06,0.000259027291003133,60583.1931664642,303.058265678723,42.5825847071076,198.196354407091,327.347606093914,-5.62312396929128e-06,-5.62312396929128e-06,4.06594187348831e-06,4.06594187348831e-06,0,0,0,0,0,0,0,0.00929616757071976,4.27810236695213,4.28739853452285,4.4942321095756e-06
43,0.0402506937749972,0.0201885341994334,4.02715164335805e-10,0.00187471245018223,-0.00373768468761072,4.28450717461532e-06,100100,76,0.1,1.99259512703205e-05,1.0911730280869e-06,3.75587580587881e-06,5.58524470722331e-06,5.19105262319263e-06,3.98918242657353e-06,0.000259027262064393,51329.4444530157,189.306617464773,27.0369969587063,188.681918200348,203.763091067561,-6.40295336593174e-06,-6.40295336593174e-06,4.06717639893497e-06,4.06717639893497e-06,0,0,0,0,0,0,0,0.00974385559975026,4.27810299991096,4.28784685551071,3.81932623600084e-06
44,0.0402507133064236,0.020188530574766,4.35199690201768e-10,0.0019183094701275,-0.00382460774251557,4.60636306860789e-06,100100,82,0.1,1.99260304266379e-05,1.05648285249127e-06,3.86114638628897e-06,5.58597559675011e-06,5.23633888866028e-06,4.07177520686076e-06,0.000259027294003622,39114.5443903494,227.376627333224,43.9382171272603,38.8294350420451,242.395696675559,-7.14684832429441e-06,-7.14684832429441e-06,4.10817242652999e-06,4.10817242652999e-06,0,0,0,0,0,0,0,0.0102020773654505,4.27810373219228,4.28830580955773,4.55226924146601e-07
45,0.0402507341381505,0.0201885266499694,4.69029984646836e-10,0.00196190637841052,-0.00391153081505248,4.94350681585904e-06,100100,78,0.1,1.99261075488876e-05,1.04056070599743e-06,3.95689293424096e-06,5.64411355746446e-06,5.24651352908043e-06,4.18069724049248e-06,0.000259027286953595,32366.9308875931,95.5830717273777,24.4773242899454,125.288911040901,102.015977444992,-7.87220885626862e-06,-7.87220885626862e-06,4.07930977042135e-06,4.07930977042135e-06,0,0,0,0,0,0,0,0.01067082810856,4.27810456848358,4.28877539659214,-2.43020839269655e-06
46,0.040250756328178,0.0201885224103895,5.04156302431926e-10,0.00200550316721472,-0.00399845390640761,5.29628168140777e-06,100100,86,0.1,1.99261824550304e-05,1.0004830537663e-06,4.05523184373841e-06,5.67330982948739e-06,5.27670715197988e-06,4.21998396023652e-06,0.000259027302401793,23455.5014734631,571.357340058871,34.6753054702124,30.1926291412016,602.547825050637,-8.54833783579399e-06,-8.54833783579399e-06,4.10166922271002e-06,4.10166922271002e-06,0,0,0,0,0,0,0,0.011150108943098,4.27810551212557,4.28925562106867,5.25354107099905e-06
47,0.040250779935805,0.0201885178410568,5.40517666657073e-10,0.00204909982836954,-0.00408537701781973,5.66503065229386e-06,100100,84,0.1,1.99262549665773e-05,9.4608543572686e-07,4.12734586637962e-06,5.63784683049027e-06,5.29576006208284e-06,4.33685597705035e-06,0.00025902730239713,17162.6341825922,89.7404586987251,20.7701270777318,63.5624255042008,1299.4977674901,-9.21473718314695e-06,-9.21473718314695e-06,4.0174287113444e-06,4.0174287113444e-06,0,0,0,0,0,0,0,0.0116399187616153,4.27810656720956,4.28974648597118,6.57892995315667e-06
