i_or_j,r,t
956,,3.00493337315864
957,,3.00807496581223
958,,3.01121655846582
959,,3.01435815111941
960,,3.017499743773
961,,3.02064133642659
962,,3.02378292908018
963,,3.02692452173377
964,,3.03006611438736
965,,3.03320770704095
966,,3.03634929969453
967,,3.03949089234812
968,,3.04263248500171
969,,3.0457740776553
970,,3.04891567030889
971,,3.05205726296248
972,,3.05519885561607
973,,3.05834044826966
974,,3.06148204092325
975,,3.06462363357684
976,,3.06776522623043
977,,3.07090681888402
978,,3.07404841153761
979,,3.0771900041912
980,,3.08033159684479
981,,3.08347318949838
982,,3.08661478215197
983,,3.08975637480556
984,,3.09289796745915
985,,3.09603956011274
986,,3.09918115276633
987,,3.10232274541992
988,,3.10546433807351
989,,3.1086059307271
990,,3.11174752338069
991,,3.11488911603428
992,,3.11803070868787
993,,3.12117230134146
994,,3.12431389399505
995,,3.12745548664864
996,,3.13059707930223
997,,3.13373867195582
998,,3.13688026460941
999,,3.140021857263
1000,,3.14316344991659
