T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
368,0.339667520159854,0.0754716965933307,-0.198585773794512,0.0288251591557094,-0.153236061486976,-0.00895073590474068,44261,2048,4.6,6.68378845129466e-06,0.0124577434089534,5.30954398398698e-06,0.0534514908301221,4.54722070822656e-06,0.000504525975753152,0.000157087188960903,71866.113920926,414.791587020258,75.6098271286212,72.0107191036852,1108.01188793039,6.49456820554244e-07,6.49456820554244e-07,-3.13986686580959e-06,-3.13986686580959e-06,0,0,0,0,0,0,0,4.63923727264364,6.85795664793682,11.4971939205805,0.00238101941183022
369,0.33964688153748,0.075571882002151,-0.200351447649608,0.0290563755393521,-0.154840131908727,-0.00916452758066981,44261,2058,4.6,6.68487639282729e-06,0.0124615833554532,5.41416881634711e-06,0.0534514855385356,4.74666508637465e-06,0.000518014623468517,0.000183571216303857,75661.186474829,88.0852431551887,786.075314538734,786.075314538734,602.537880483908,7.08664553847994e-07,7.08664553847994e-07,-3.02263714278909e-06,-3.02263714278909e-06,0,0,0,0,0,0,0,4.64931122911056,6.86784192782997,11.5171531569405,0.00120669005450091
370,0.339627221910269,0.0756735549870987,-0.202118324611913,0.0292878428498711,-0.156453442664787,-0.00938021304414765,44261,2068,4.7,6.68599712228505e-06,0.0124653946569038,4.8489948375031e-06,0.0534514815820286,4.66147435582584e-06,0.000532444901431016,0.000221401654435294,81495.7899900718,45.2930961906351,75.6096645835107,69.0405953663362,428.667592801795,7.68208582289248e-07,7.68208582289248e-07,-2.90241914171547e-06,-2.90241914171547e-06,0,0,0,0,0,0,0,4.65934991508965,6.87775713019561,11.5371070452853,0.00223901400577157
371,0.339608566631558,0.0757767134138874,-0.203886301320546,0.029519546455954,-0.158075890208693,-0.00959777053981172,44261,2076,4.7,6.68715143538878e-06,0.0124691041508744,5.47360820590074e-06,0.0534514791951418,4.91409153841967e-06,0.000547911076671785,0.000279672807141695,84688.0748159427,46.2600927680397,291.996732459556,291.996732459556,199.399426210112,8.27767496986711e-07,8.27767496986711e-07,-2.78353412881807e-06,-2.78353412881807e-06,0,0,0,0,0,0,0,4.66936031777183,6.88770225062704,11.5570625683989,-0.00222874466293836
372,0.339590941173912,0.0758813570364462,-0.205655272841857,0.0297514729384978,-0.159707369469541,-0.0098171784045883,44261,2086,4.7,6.68834026977205e-06,0.0112893502298719,5.18459197069446e-06,0.0534516082096192,4.88960307401986e-06,0.000564428955251284,0.000381155940262223,91358.4316720513,30.0745400696524,828.645137524283,828.645137524283,967.565147639494,8.87891173177998e-07,8.87891173177998e-07,-2.66049455718392e-06,-2.66049455718392e-06,0,0,0,0,0,0,0,4.68196688971956,6.8976769541679,11.5796438438875,0.00258248037060645
373,0.339574370999788,0.0759874860951112,-0.20742513798326,0.0299835945410103,-0.161347774628961,-0.0100384397632849,44261,2092,4.7,6.68956463564832e-06,0.0112927952276467,5.54210538409029e-06,0.0534516103889121,5.08426840329269e-06,0.000582277681227369,0.000602175400999716,94189.4409744184,49.5882531586902,190.135539450016,51.6780066745397,623.519471804583,9.47887501335379e-07,9.47887501335379e-07,-2.53986083124176e-06,-2.53986083124176e-06,0,0,0,0,0,0,0,4.69193396641987,6.90768110358185,11.5996150700017,0.00105329626969035
374,0.339558872571403,0.0760951065417465,-0.209195788235645,0.0302159264755327,-0.16299699475105,-0.0102614915892667,44261,2100,4.7,6.69082661755992e-06,0.0112959918808651,6.30653563452939e-06,0.0534516149340483,5.01548541661203e-06,0.000601087738024582,0.00146488826311453,101806.574097853,41.4864380482742,1038.63534024589,1038.63534024589,1128.03712940996,1.00857230582133e-06,1.00857230582133e-06,-2.41432725106339e-06,-2.41432725106339e-06,0,0,0,0,0,0,0,4.70188441065521,6.91771416613773,11.6195985767929,0.00363924450475659
375,0.339544483977658,0.0762042127154264,-0.210967119345009,0.0304484410362552,-0.164654921773565,-0.0104863330781242,44261,2107,4.8,6.6921259935388e-06,0.0112986583435902,5.6924362193302e-06,0.0541071523754018,5.10757375878921e-06,0.00062101652031457,0.0993566303721469,105740.287491004,53.1050737222573,629.571212478614,127.251653682691,1023.08660727026,1.06895751237127e-06,1.06895751237127e-06,-2.29206634580091e-06,-2.29206634580091e-06,0,0,0,0,0,0,0,4.71184919603346,6.92777607535828,11.6396252713917,0.00176505010700089
376,0.339531222858419,0.0763148105827451,-0.21273902482359,0.0306811327963238,-0.166321443813858,-0.0107129373081786,44261,2114,4.8,6.69346479863551e-06,0.0113010117985635,5.4199913436425e-06,0.0547542454700415,5.43031486168716e-06,0.000641984172414168,0.112717786420393,113847.06058778,56.4926494186039,580.699769798448,278.85596259625,2429.71244890245,1.12993872464119e-06,1.12993872464119e-06,-2.1645540345598e-06,-2.1645540345598e-06,0,0,0,0,0,0,0,4.72180230071999,6.93786639034502,11.659668691065,0.00142301829625468
377,0.339519117614837,0.076426900638061,-0.214511401099839,0.0309139910301947,-0.167996448926271,-0.0109412820835342,44261,2118,4.8,6.6948439685156e-06,0.0113032609564039,5.14587408405643e-06,0.0547542585409251,5.35302990036273e-06,0.000663990805690164,0.320709544987979,119584.027694423,19.1590589807069,1769.56661814752,1769.56661814752,18014.5310202848,1.19075087911668e-06,1.19075087911668e-06,-2.04014632764821e-06,-2.04014632764821e-06,0,0,0,0,0,0,0,4.73171616218592,6.94798479807339,11.6797009602593,0.00272669372483982
378,0.339508193968013,0.0765404848762291,-0.216284139182043,0.0311470064356009,-0.169679824191684,-0.0111713453523897,44261,2124,4.8,6.69626474277332e-06,0.0113051461026528,5.58172265976336e-06,0.0547542765813016,5.49116173850837e-06,0.000687089489461647,0.149267751500341,128034.589084493,49.2114018151883,141.985642275795,141.985642275795,1478.76226595294,1.25213298178281e-06,1.25213298178281e-06,-1.91144331551581e-06,-1.91144331551581e-06,0,0,0,0,0,0,0,4.74162162469295,6.95813097622964,11.6997526009226,0.00127077639810513
379,0.33949847795542,0.0766555652156787,-0.218057134863077,0.0313801700323553,-0.171371455232576,-0.0114031049741859,44261,2129,4.8,6.6977283666228e-06,0.0113066642918192,5.19241304887966e-06,0.0547542986510907,5.87935739171361e-06,0.000711188371802536,0.51001755609174,134501.514141216,34.972487379524,183.839252129578,59.5938091879208,1104.99543131815,1.31311505247719e-06,1.31311505247719e-06,-1.78447472120902e-06,-1.78447472120902e-06,0,0,0,0,0,0,0,4.75152122895242,6.96830446269422,11.7198256916466,-0.000452962457946019
380,0.339489995894005,0.0767721438853046,-0.219830281535973,0.0316134734568869,-0.173071227368879,-0.0116365392463146,44261,2134,4.8,6.69923606105841e-06,0.0113077836848385,6.04080236659405e-06,0.0547543250278414,5.72463999882509e-06,0.000736289356406566,0.0127279848105739,144636.97800741,743.191731977009,150.474448456576,150.474448456576,5213.34664248187,1.37504144612341e-06,1.37504144612341e-06,-1.65449764098156e-06,-1.65449764098156e-06,0,0,0,0,0,0,0,4.76141448714362,6.97850492763573,11.7399194147794,0.00143985363018667
381,0.339482774095235,0.0768902225070958,-0.221603472254206,0.0318469086518418,-0.174779024591968,-0.0118716262602446,44261,2138,4.8,6.7007890621961e-06,0.011308519977896,9.15350109093224e-06,0.0547543560315763,5.74800217641702e-06,0.000762371403409134,0.0330338215969033,151836.220118724,323.508990040923,164.402475538919,164.402475538919,6833.90723528216,1.43625215213257e-06,1.43625215213257e-06,-1.52552473077359e-06,-1.52552473077359e-06,0,0,0,0,0,0,0,4.77130470790126,6.9887321081222,11.7600368160235,-0.000396990646830935
382,0.339476839049321,0.0770098030342833,-0.223376601152553,0.0320804681382528,-0.17649473028134,-0.0121083443463302,44261,2143,4.8,6.70238858482498e-06,0.0113088650668993,5.90419268040741e-06,0.0547543919350663,5.91166378311525e-06,0.000789336900982318,0.00543336119387727,163393.688960847,73.9716137006712,80.3587644637634,34.0235927470404,641.636329026589,1.49840118947139e-06,1.49840118947139e-06,-1.39368937734154e-06,-1.39368937734154e-06,0,0,0,0,0,0,0,4.78119210212521,6.99898496003718,11.7801770621624,0.00296235990036619
383,0.339472217228617,0.0771308872874367,-0.225149562250969,0.0323141449008301,-0.178218226666436,-0.0123466717902115,44261,2148,4.9,6.70403585421153e-06,0.011308808342712,6.96523064839392e-06,0.0547544329704821,6.05477609273805e-06,0.000817265801285274,0.00794931030863566,170839.202951983,66.1272973022455,75.6127355525365,44.1490246458723,79818.3015684291,1.56003436191771e-06,1.56003436191771e-06,-1.26316358819572e-06,-1.26316358819572e-06,0,0,0,0,0,0,0,4.79107756922595,7.00926375290773,11.8003413221337,0.000349237336151177
384,0.339468935212592,0.0772534767716676,-0.226922248668392,0.0325479323454323,-0.179949395266006,-0.0125865869221949,44261,2152,4.9,6.70573208206983e-06,0.0113083580420345,6.36323527450041e-06,0.0547544794793811,5.9543768699882e-06,0.000846068423059811,0.00564102062978122,184437.722199119,19.3548103447486,904.695304996139,20.4877810791069,1567.45550057389,1.62245057001254e-06,1.62245057001254e-06,-1.12911478518179e-06,-1.12911478518179e-06,0,0,0,0,0,0,0,4.80096252865228,7.01956764414006,11.8205301727923,0.00103460925066972
385,0.339467019583191,0.0773775728947706,-0.228694554876496,0.0327818242292577,-0.181688116568968,-0.0128280681629992,44261,2156,4.9,6.70747842817999e-06,0.0113075189350755,7.63900968897379e-06,0.0547545318053403,6.55432385118176e-06,0.000875759123211908,0.00403957958183576,191560.998866377,403.402330059148,233.040996416337,233.040996416337,403.402330059148,1.68430969167834e-06,1.68430969167834e-06,-9.97571946791934e-07,-9.97571946791934e-07,0,0,0,0,0,0,0,4.81084830055314,7.02989643495898,11.8407447355121,0.00216466882270791
386,0.339466496905989,0.0775031768831154,-0.230466374754021,0.0330158147152647,-0.183434270098122,-0.0130710939908734,44261,2159,4.9,6.70927606853113e-06,0.0113062931649408,6.86362783504694e-06,0.0547545901829891,6.32035552414338e-06,0.000906274523121464,0.0860289772288283,206792.095736371,14.3888380515441,111.918467462449,111.918467462449,1188.78150879933,1.74705004420027e-06,1.74705004420027e-06,-8.60698931006375e-07,-8.60698931006375e-07,0,0,0,0,0,0,0,4.82073553116693,7.04024929652884,11.8609848276958,0.00312896050043156
387,0.33946739370141,0.0776302895412201,-0.232237602920511,0.033249898298118,-0.185187734312924,-0.0133156427493561,44261,2162,4.9,6.71112611841971e-06,0.0113046765412956,6.68303398551201e-06,0.0547546549232092,6.21243181921531e-06,0.000937629387661592,0.00328188463783519,217215.603667439,60.3582640466673,75.6124914920322,43.0210175500612,495.813834944309,1.80911156996253e-06,1.80911156996253e-06,-7.28314684808346e-07,-7.28314684808346e-07,0,0,0,0,0,0,0,4.8306245146526,7.05062597885068,11.8812504935033,0.000819164209573299
388,0.339469736436262,0.0777589117520892,-0.234008132915939,0.0334840700067083,-0.186948386659985,-0.0135616928513052,44261,2166,4.9,6.71302971830097e-06,0.0113026820813187,6.6857418866373e-06,0.0547547262366696,6.50948358501469e-06,0.000969807459684866,0.00370055475608955,232151.976915864,34.9593593677728,393.104156256935,33.9935286976439,3716.65542944243,1.8719536163859e-06,1.8719536163859e-06,-5.90329949476127e-07,-5.90329949476127e-07,0,0,0,0,0,0,0,4.84051686528753,7.0610259593572,11.9015428246447,0.00404304833153508
389,0.339473551477715,0.077889044093679,-0.235777860190707,0.0337183251203487,-0.188716103432929,-0.0138092226804181,44261,2170,4.9,6.71498795045089e-06,0.0113003200056889,7.49933901548444e-06,0.0547548044932019,6.56757563716938e-06,0.00100278607416543,0.00740756119463604,244559.171827426,28.5673335100775,261.823601219339,261.823601219339,968.338206770312,1.9341684035991e-06,1.9341684035991e-06,-4.55080970633527e-07,-4.55080970633527e-07,0,0,0,0,0,0,0,4.85041378744071,7.0714487090262,11.9218624964669,0.000541365047917149
390,0.339478865043806,0.0780206866595414,-0.237546679133677,0.0339526591715844,-0.190490759788205,-0.014058210595666,44261,2172,4.9,6.71700186654112e-06,0.0112975869743826,6.76263920552391e-06,0.0547548904608698,6.79460194475524e-06,0.00103650925089494,0.012302317227227,261976.889865854,54.4262368736972,81.00316001714,81.00316001714,4330.25270858921,1.99748096559613e-06,1.99748096559613e-06,-3.16504675335961e-07,-3.16504675335961e-07,0,0,0,0,0,0,0,4.86031543738254,7.0818935916525,11.942209029035,0.00233095388318254
391,0.339485703165538,0.0781538389958601,-0.239314484668932,0.0341870680463915,-0.192272229554432,-0.0143086345743012,44261,2176,4.9,6.71907245885994e-06,0.0112944813937314,9.06647177627865e-06,0.0547549836612098,6.84621549834699e-06,0.00107103513436004,0.00768368108912343,277033.223298056,7.47140071140739,75.6122798869128,63.9630727860381,5923.73684450203,2.05965317202043e-06,2.05965317202043e-06,-1.79375474919114e-07,-1.79375474919114e-07,0,0,0,0,0,0,0,4.8702221517231,7.09236033818589,11.962582489909,-0.000148039071271605
392,0.339494091715213,0.0782885012927526,-0.241081172783152,0.0344215482606573,-0.194060385387318,-0.0145604727779876,44261,2178,4.9,6.72120076795908e-06,0.0112910261840406,6.75747751286092e-06,0.0547550854160565,6.89714564185559e-06,0.00110625109140153,0.00322935815348435,295583.505787321,11.3315590119774,661.370114092362,661.370114092362,4083.59537007337,2.12306988700559e-06,2.12306988700559e-06,-3.95976606390415e-08,-3.95976606390415e-08,0,0,0,0,0,0,0,4.88013580865368,7.10284789597973,11.9829837046334,0.00174653026601496
393,0.339504056305057,0.0784246721195867,-0.242846639102028,0.0346560960926305,-0.195855098663411,-0.0148137030303861,44261,2182,4.9,6.72338769224185e-06,0.0112871993941908,8.04535909843837e-06,0.0547551951388989,7.64279070411936e-06,0.00114224033866139,0.00151945831462474,313939.071168673,5.09736487255726,90.9552357595621,90.9552357595621,8716.11350654994,2.18558003196523e-06,2.18558003196523e-06,9.97262674286162e-08,9.97262674286162e-08,0,0,0,0,0,0,0,4.89005545085224,7.1133562979833,12.0034117488355,-0.000899882815254767
394,0.339515622245998,0.07856235098731,-0.24461077883628,0.0348907088147884,-0.197656239137979,-0.0150683029895426,44261,2184,4.9,6.72563420144062e-06,0.0112830276323496,7.36702339209859e-06,0.0547553141480354,7.35733665561599e-06,0.00117891034739946,0.00217164573924289,334255.073286228,21.7829515314279,577.076987512143,233.214217738034,893.239453760832,2.2489419415478e-06,2.2489419415478e-06,2.40107077612223e-07,2.40107077612223e-07,0,0,0,0,0,0,0,4.89998317716648,7.12388452320858,12.0238677003751,0.00257222976725094
395,0.339528814643934,0.0787015358555937,-0.246373488459148,0.0351253833274186,-0.19946367556767,-0.0153242501805409,44261,2188,4.9,6.72794111818352e-06,0.0112785058843829,7.67319329552174e-06,0.0547554419198203,7.50751465360716e-06,0.0012163085329274,0.00897285666572034,356137.807166319,383.969616207293,75.6121071086911,67.784854433782,3344.21839157081,2.3116190386471e-06,2.3116190386471e-06,3.81549905164951e-07,3.81549905164951e-07,0,0,0,0,0,0,0,4.90991923580467,7.13443224861562,12.0443514844203,-0.000846436087422872
396,0.339543658131694,0.0788422255304626,-0.248134664720664,0.0353601174783643,-0.201277274685927,-0.0155815217887209,44261,2190,4.9,6.73030934334836e-06,0.0112736256509683,7.90115873534547e-06,0.0547555799326778,7.57652473506313e-06,0.0012543673629294,0.000981501796725848,378301.652137693,19.5152129616451,1081.3203740118,1081.3203740118,2999.913219191,2.37477315012934e-06,2.37477315012934e-06,5.22987981789349e-07,5.22987981789349e-07,0,0,0,0,0,0,0,4.91986312255917,7.14499881399952,12.0648619365587,0.00438064401237213
397,0.339560177079941,0.0789844168619269,-0.24989420453725,0.0355949087045785,-0.203096902216503,-0.0158400946153525,44261,2192,5,6.73273960064854e-06,0.0112684055684227,7.3653609824128e-06,0.054755728230992,7.8543036390465e-06,0.00129309633474313,0.0106855796481958,405347.247977791,105.456551751704,186.573093226036,186.573093226036,9688.0334052114,2.43772149527016e-06,2.43772149527016e-06,6.66276031028896e-07,6.66276031028896e-07,0,0,0,0,0,0,0,4.92981674416171,7.15558357186329,12.085400316025,-0.00208461876392021
398,0.339578395439508,0.0791281078599878,-0.251652004172323,0.0358297553869328,-0.204922422112534,-0.0160999455013228,44261,2194,5,6.73523268593691e-06,0.0112628439820121,7.94521460276876e-06,0.0547558872642724,8.08797121681242e-06,0.001332492747518,0.000773135291532556,431650.643736761,17.5215993090877,75.6120073396296,65.9917106455795,608.10204367299,2.50099105739917e-06,2.50099105739917e-06,8.08490220131019e-07,8.08490220131019e-07,0,0,0,0,0,0,0,4.93978043881531,7.16618605691376,12.1059664957291,0.00321149659786272
399,0.339598336668173,0.0792732951252087,-0.253407962231098,0.0360646557924636,-0.206753696575092,-0.016361050560712,44261,2196,5,6.73778930205594e-06,0.0112569397251854,6.93678581750625e-06,0.0547560575272049,8.37451757830158e-06,0.00137252874819464,0.00466004068341697,464820.95259795,11.3804578370223,763.020294065824,236.43100735383,2416.1830039182,2.56408562886255e-06,2.56408562886255e-06,9.53438532958254e-07,9.53438532958254e-07,0,0,0,0,0,0,0,4.9497543539202,7.17680546559662,12.1265598195168,-0.000349296500448477
400,0.339620023821364,0.0794199753205711,-0.255161974783607,0.0362996085586942,-0.208590586412362,-0.0166233860693819,44261,2200,5,6.74041011669355e-06,0.0112506892142504,7.13476310572074e-06,0.0547562385497647,8.10548203382359e-06,0.00141322749794688,0.00108065909393162,494730.706890091,25.9345353949512,238.889365635892,138.244283760883,1923.61926814972,2.62726689799584e-06,2.62726689799584e-06,1.09668824961346e-06,1.09668824961346e-06,0,0,0,0,0,0,0,4.9597383708352,7.18744134612677,12.147179716962,-0.000369189006420145
401,0.339643479429441,0.079568144872176,-0.256913940813944,0.0365346130824196,-0.210432950475839,-0.0168869272114329,44261,2202,5,6.74309578809375e-06,0.0112440964275851,7.58551886797286e-06,0.0547564328026416,9.04088585667786e-06,0.00145453098848238,0.000615337076565581,535686.80045763,11.0201768913601,529.317281081986,529.317281081986,3010.58503146676,2.69028694594417e-06,2.69028694594417e-06,1.24358521241298e-06,1.24358521241298e-06,0,0,0,0,0,0,0,4.9697335432546,7.19809313047368,12.1678266737283,0.000311738949267216
402,0.339668725525593,0.0797177984621634,-0.258663758357385,0.0367696678162368,-0.212280646298379,-0.0171516495470296,44261,2204,5,6.74584683594347e-06,0.0112371639830258,7.29231417012857e-06,0.0547566396630093,8.44150299012381e-06,0.0014964455427349,0.00162406713794661,577348.062798952,23.9370471560671,272.191957067255,201.39983498311,6276.72505929062,2.75356834506821e-06,2.75356834506821e-06,1.38768181571542e-06,1.38768181571542e-06,0,0,0,0,0,0,0,4.97974009613387,7.20875994757566,12.1885000437095,0.00192887727504699
403,0.339695783549716,0.0798689320430913,-0.260411325361571,0.0370047730191883,-0.214133529199144,-0.0174175274505013,44261,2206,5,6.74866382452744e-06,0.0112298914246141,8.29679281789307e-06,0.0547568602165443,9.38228720936453e-06,0.00153897055977841,0.00261373615004623,630506.460270792,963.149023059722,169.359954307733,38.9017529808564,12081.2244381818,2.81660908811776e-06,2.81660908811776e-06,1.53517887844899e-06,1.53517887844899e-06,0,0,0,0,0,0,0,4.98975878765165,7.21944149821326,12.2092002858649,0.000801764843185343
404,0.339724674407687,0.0800215395634069,-0.262156541100599,0.0372399277591103,-0.215991453138631,-0.0176845356156681,44261,2206,5,6.75154723037302e-06,0.0112222775279146,7.26757869130222e-06,0.0547570956259699,9.46501268369029e-06,0.00158205933859698,0.000660721203610715,684679.479032346,121.00958413948,75.6118995665714,54.1605208966588,2623.39211630285,2.87951055534844e-06,2.87951055534844e-06,1.68095117046758e-06,1.68095117046758e-06,0,0,0,0,0,0,0,4.99978939806034,7.23013680357944,12.2299262016398,0.00270431920323373
405,0.339755418354936,0.0801756153371218,-0.263899304704505,0.0374751325992549,-0.217854269951474,-0.0179526472479642,44261,2208,5,6.75449745686845e-06,0.0112143175490882,8.37641639070192e-06,0.0547573452436049,1.26859287738642e-05,0.00162576247304196,0.000365053698882067,756203.182500387,13.1797136152818,267.329135806642,267.329135806642,907.057872336673,2.94268482448061e-06,2.94268482448061e-06,1.82960965785313e-06,1.82960965785313e-06,0,0,0,0,0,0,0,5.00983226060067,7.24084582364262,12.2506780842433,0.000182561192621769
406,0.339788035057257,0.080331153370624,-0.265639513652796,0.0377103875093126,-0.219721829899165,-0.0182218365687786,44261,2210,5,6.75751495462423e-06,0.0112060157539483,6.98130677095859e-06,0.0547576088315141,9.55502400125607e-06,0.00167002940523534,0.000244049204279118,838077.485859274,45.2168916790397,295.660237284116,295.660237284116,9749.87695916326,3.00557566527276e-06,3.00557566527276e-06,1.97655862949818e-06,1.97655862949818e-06,0,0,0,0,0,0,0,5.01988704683789,7.25156672009496,12.2714537669328,0.00110417347944554
407,0.339822543486894,0.0804881464304998,-0.267377069066731,0.0379456933230747,-0.221593981112175,-0.0184920755780053,44261,2212,5,6.76060003427887e-06,0.0111973721815954,7.90603075511915e-06,0.0547578892684233,1.10230170357204e-05,0.00171487513687364,0.00017920951016559,938232.090484293,27.786528570533,18493.395076766,18493.395076766,2793.55780440188,3.06845849974406e-06,3.06845849974406e-06,2.12573483648085e-06,2.12573483648085e-06,0,0,0,0,0,0,0,5.02995550347888,7.26230021139648,12.2922557148754,0.00112007689678207
408,0.339858961972881,0.0806465874062842,-0.2691118688212,0.0381810506904723,-0.223470570188726,-0.0187633371835232,44261,2214,5,6.76375299823212e-06,0.0111883876566493,7.28158852396069e-06,0.0547581860013852,1.05744921555498e-05,0.00176027470708122,0.000141482608494892,1077336.08395225,145.09354933919,2948.14364501864,2948.14364501864,10642.5571941155,3.13148579829523e-06,3.13148579829523e-06,2.27532422226496e-06,2.27532422226496e-06,0,0,0,0,0,0,0,5.04003728094302,7.27304481337485,12.3130820943179,0.00107414652217929
409,0.339897308104709,0.0808064679477248,-0.270843813768187,0.0384164605453924,-0.225351441544643,-0.0190355928366037,44261,2214,5,6.76697409265516e-06,0.011179053641978,8.2019493705866e-06,0.0547585011954806,1.08947000188714e-05,0.00180621246210997,9.95735086929406e-05,1245409.46298507,206.015029297271,876.011428852396,876.011428852396,11114.0647353581,3.19408364940673e-06,3.19408364940673e-06,2.42362800280946e-06,2.42362800280946e-06,0,0,0,0,0,0,0,5.05013212070256,7.28380030978728,12.3339324304898,0.000933495599062922
410,0.339937598762548,0.0809677796067638,-0.272572803587401,0.0386519244805324,-0.227236437854506,-0.0193088134070691,44261,2216,5,6.77026347427225e-06,0.0111693668223168,8.04146892191817e-06,0.0547588330097618,1.14916420423525e-05,0.00185270674387317,7.14008377483699e-05,1503668.52381564,55.8501653082266,2348.21677807204,2348.21677807204,6800.00284036229,3.25701705709971e-06,3.25701705709971e-06,2.57574629351824e-06,2.57574629351824e-06,0,0,0,0,0,0,0,5.0602395917797,7.29456585724676,12.3548054490265,0.00132625489727045
411,0.339979850111694,0.081130513724702,-0.274298736606241,0.0388874438863311,-0.229125399923048,-0.0195829701585331,44261,2218,5,6.7736213486043e-06,0.0111593378964115,7.45472097094e-06,0.0547591835364911,1.15682465219212e-05,0.00189974142301125,6.47676342819814e-05,1909614.9491363,46.6540783354527,641.423282410717,641.423282410717,2404.78113123923,3.31956752887745e-06,3.31956752887745e-06,2.72527553061078e-06,2.72527553061078e-06,0,0,0,0,0,0,0,5.0703614307163,7.30534076891839,12.3757021996347,0.000429424396000838
412,0.340024077518403,0.0812946601910096,-0.276021514390331,0.0391230204893911,-0.231018166470073,-0.0198580326273933,44261,2218,5,6.77704779152914e-06,0.0111489480602561,1.12612639979559e-05,0.0547595542847035,1.17322754358254e-05,0.00194730486992654,6.47676215576043e-05,2658187.66310503,35.974678399033,673.522984779088,673.522984779088,8059.92350860446,3.38235902575051e-06,3.38235902575051e-06,2.87679593156823e-06,2.87679593156823e-06,0,0,0,0,0,0,0,5.08049614365253,7.31612485361047,12.396620997263,0.000822101370168471
413,0.340070295567411,0.0814602086779232,-0.277741036631436,0.0393586565329776,-0.232914574412341,-0.0201339698594877,44261,2220,5,6.78054280211856e-06,0.011138208355243,9.47095979196555e-06,0.0547599438161916,1.1816925533358e-05,0.0019953879291791,6.47676156183552e-05,4514917.27908756,28.6729422979059,304.576838063768,304.576838063768,1010.91613705368,3.44481015448151e-06,3.44481015448151e-06,3.02810172577616e-06,3.02810172577616e-06,0,0,0,0,0,0,0,5.09064433483049,7.32691658835165,12.4175609231821,0.000576372438747166
414,0.340118518120742,0.0816271490971422,-0.279457202219776,0.0395943543832148,-0.234814458828476,-0.0204107511928778,44261,2220,5,6.78410645746236e-06,0.0111271067895554,8.84268294452357e-06,0.0547603550455389,1.17221291107546e-05,0.00204397628009516,0.000479910843875553,19055191.6312937,64.8460383936327,205.72465407944,205.72465407944,237.534094526346,3.50729935026664e-06,3.50729935026664e-06,3.18126624633731e-06,3.18126624633731e-06,0,0,0,0,0,0,0,5.10080569266213,7.33771596664496,12.4385216593071,0.000487926078776172
415,0.340168758133675,0.0817954687861765,-0.281169912653708,0.0398301160272758,-0.23671765267381,-0.0206883441822507,44261,2222,5,6.78773861894151e-06,0.0111156501772108,9.2235341162395e-06,0.0547607869537811,1.40949841707661e-05,0.0020931062544867,0.000402962512572214,7629123.5652522,304.011362375197,1272.56516223517,1272.56516223517,3390.92871085438,3.56933050308798e-06,3.56933050308798e-06,3.33160477819505e-06,3.33160477819505e-06,0,0,0,0,0,0,0,5.1109813272394,7.34852258386093,12.4595039111003,0.00173682968270079
416,0.340221027816722,0.0819651566583848,-0.282879067045025,0.0400659447709122,-0.238623987123989,-0.0209667164103421,44261,2222,5,6.79143926820781e-06,0.0111038218472691,1.01969380019846e-05,0.0547612408912718,1.29599009928248e-05,0.00214272547301178,0.000181042849947133,3033784.77319661,722.789748897966,13686.0191774175,13686.0191774175,3125.71397208071,3.6318833163619e-06,3.6318833163619e-06,3.48705053842494e-06,3.48705053842494e-06,0,0,0,0,0,0,0,5.12116878716246,7.35933506916712,12.4805038563296,-0.000198380560901867
417,0.340275338497681,0.082136199359086,-0.284584566047063,0.0403018434678343,-0.240533291338245,-0.0212458341222398,44261,2222,5,6.79520816382686e-06,0.0110916334856285,9.37882132841624e-06,0.0547617180797096,1.35284118981031e-05,0.00219284841494843,0.000138992210416911,2727522.23799828,184.569703420838,501.88979323093,210.576780469494,384.893260030383,3.69387226900168e-06,3.69387226900168e-06,3.63760087338828e-06,3.63760087338828e-06,0,0,0,0,0,0,0,5.13137028011215,7.37015324447385,12.501523524586,0.00174600122668933
418,0.340331700729748,0.0823085839130419,-0.286286309432822,0.0405378153641126,-0.242445392765673,-0.0215256636101028,44261,2224,5,6.79904515750122e-06,0.0110790730415607,9.00937317857202e-06,0.0547622167192802,1.36188019578484e-05,0.00224349069545207,0.000468828218991746,6186581.19332597,87.3582737641152,148.977331454775,148.977331454775,707.696898028968,3.75558889460877e-06,3.75558889460877e-06,3.79343313092342e-06,3.79343313092342e-06,0,0,0,0,0,0,0,5.14158431169988,7.38097634569294,12.5225606573928,0.000616000968723431
