T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
160,0.0080780901929378,0.00404641201680594,-5.04070201514546e-08,0.0022379342714394,-0.00446773409697873,7.9637300529154e-05,44428,493,1.1,2.2021377881784e-05,0.0128595966399139,6.09789683020396e-06,0.023564713508464,4.64554000831541e-06,1.72166957132352e-05,0.000259027648796151,179956.413316514,28.484878200399,204.454285800388,204.454285800388,172.592547493794,-1.47229806154e-06,-1.47229806154e-06,6.22780274195877e-07,6.22780274195877e-07,0,0,0,0,0,0,0,0.963771601437255,4.57314854394154,5.53692014537879,0.0012004251813962
161,0.00807826909140786,0.00404636885346138,-5.23925778525832e-08,0.00223786593611899,-0.00446774421638121,8.09601260670028e-05,44428,502,1.1,2.20210772401726e-05,0.0127065529304444,6.64155885037235e-06,0.0231146767123429,4.62064062066862e-06,1.71629450848398e-05,0.000259027695876157,175081.732291091,74.4107234057022,21.5465551573894,21.5465551573894,173.827008749993,-1.44642298835536e-06,-1.44642298835536e-06,3.07248513955463e-07,3.07248513955463e-07,0,0,0,0,0,0,0,0.97818482724559,4.57330031240079,5.55148513964638,-0.0012933857697293
162,0.00807845093203368,0.00404632498687127,-5.44382590671725e-08,0.00223779648153201,-0.00446775449646758,8.22826091989445e-05,44428,510,1.1,2.2020781558789e-05,0.0125249001848803,5.88530039662749e-06,0.022915782694207,4.6085751163236e-06,1.67911391145014e-05,0.000259027631485442,133754.975517064,22.2279706137905,54.6049569220773,54.6049569220773,159.500191387654,-1.42355946921704e-06,-1.42355946921704e-06,-3.56273340646959e-09,-3.56273340646959e-09,0,0,0,0,0,0,0,0.990353113357961,4.57345806241338,5.56381117577134,0.000941396818268004
163,0.00807863571431061,0.00404628041769144,-5.65450758345781e-08,0.0022377259082146,-0.00446776493693393,8.36047441224256e-05,44428,519,1.2,2.20204884942211e-05,0.0124251144196778,5.9911337131437e-06,0.022832064840738,4.51261014432127e-06,1.67129023148155e-05,0.000259027787529731,113155.2431647,33.2336368972923,16.9713584416497,16.9713584416497,167.131585176926,-1.40003062443409e-06,-1.40003062443409e-06,-3.10813253282102e-07,-3.10813253282102e-07,0,0,0,0,0,0,0,1.00459731555359,4.57362181284474,5.57821912839834,-0.00157441399417444
164,0.00807882343772642,0.0040462351465889,-5.87140401093842e-08,0.00223765421671169,-0.00446777553747155,8.49265250328267e-05,44428,526,1.2,2.20202016259024e-05,0.0123631276778984,5.78899185165208e-06,0.0228857744042113,4.57759567158893e-06,1.66850871963651e-05,0.000259027756321695,84898.1108026197,26.1500295520325,557.926158448953,557.926158448953,159.119955143174,-1.38235025944259e-06,-1.38235025944259e-06,-6.15006584436914e-07,-6.15006584436914e-07,0,0,0,0,0,0,0,1.01539703168066,4.57379218345941,5.58918921514006,-0.00199962899947364
165,0.00807901410176126,0.00404618917424179,-6.09461637546129e-08,0.00223758140757709,-0.004467786297767,8.62479461234474e-05,44428,554,1.2,2.20199178082074e-05,0.0135869533777285,6.52275883912605e-06,0.0342248214029728,4.49264258294163e-06,1.70167627435828e-05,0.000259027716319471,131626.556454146,29.9265734421806,20.5475351476665,20.5475351476665,181.843212564154,-1.36080905534307e-06,-1.36080905534307e-06,-9.13089830487188e-07,-9.13089830487188e-07,0,0,0,0,0,0,0,1.05870588155446,4.57396944443695,5.6326753259914,-0.00214343288268251
166,0.00807920770588767,0.00404614250133946,-6.32424585371859e-08,0.00223750748137341,-0.00446779721750207,8.75690015854901e-05,44428,572,1.3,2.20196396363424e-05,0.0139232918369947,5.89460240998019e-06,0.0358108767248557,4.44829211798916e-06,2.09283713697213e-05,0.000259027809658807,229989.136118177,50.4037933394644,114.7024204606,114.7024204606,2171.21268653287,-1.34628091987614e-06,-1.34628091987614e-06,-1.20892244422446e-06,-1.20892244422446e-06,0,0,0,0,0,0,0,1.08573771756293,4.57415397234123,5.65989168990416,0.00206257054306104
167,0.0080794042495706,0.00404609512858242,-6.56039361193566e-08,0.00223743243867213,-0.00446780829635381,8.8889685608047e-05,44428,580,1.3,2.20193651430723e-05,0.0138927423228446,5.82063231799134e-06,0.0344178897263661,4.54069506705396e-06,2.11020845669118e-05,0.000259027714091031,269365.210323263,43.5494118896796,18.1334021753396,18.1334021753396,241.506350515279,-1.32932840182253e-06,-1.32932840182253e-06,-1.4990602603724e-06,-1.4990602603724e-06,0,0,0,0,0,0,0,1.09782779909576,4.57434668922386,5.67217448831962,-0.000119039934453545
168,0.00807960373226741,0.00404604705668237,-6.80316080547771e-08,0.00223735628005357,-0.00446781953399452,9.02099923780837e-05,44428,595,1.3,2.20190975038062e-05,0.0139045294534507,5.9402471218337e-06,0.0382567717457851,4.4480189800886e-06,2.03828956170935e-05,0.000259027773115039,266833.166867453,40.9288406342662,35.3355879548679,35.3355879548679,274.936982168002,-1.31636148322276e-06,-1.31636148322276e-06,-1.78507115938115e-06,-1.78507115938115e-06,0,0,0,0,0,0,0,1.11807898602136,4.57454827227246,5.69262725829382,0.000129358905927472
169,0.00807980615342786,0.0040459982863622,-7.0526485780134e-08,0.00223727900610686,-0.00446783093009178,9.15299160804246e-05,44428,623,1.4,2.20188348887448e-05,0.0141465007751858,5.63895174115147e-06,0.0477261989998195,4.36965272178591e-06,2.0513413138288e-05,0.000259027780407539,191916.357056745,46.2597496169064,579.030612800282,579.030612800282,289.443642094054,-1.30374673551966e-06,-1.30374673551966e-06,-2.06643798134044e-06,-2.06643798134044e-06,0,0,0,0,0,0,0,1.15227501541179,4.57475972784551,5.72703474325729,-0.000533517098015185
170,0.00808001151249414,0.00404594881835597,-7.30895806103234e-08,0.00223720061743,-0.00446784248430843,9.28494508977393e-05,44428,644,1.4,2.20185788169167e-05,0.0141416647431926,5.81544428344304e-06,0.0506347824018673,4.41448225383783e-06,2.27723457431663e-05,0.00025902768646735,140032.493217548,196.009447480077,100.922125059533,100.922125059533,226.58973250841,-1.29415213150771e-06,-1.29415213150771e-06,-2.34330815191775e-06,-2.34330815191775e-06,0,0,0,0,0,0,0,1.17762532335037,4.57498206137536,5.75260738472573,-0.0012872337992979
171,0.00808021980890085,0.00404589865340896,-7.57219037311249e-08,0.0022371211146298,-0.00446785419630259,9.41685910105267e-05,44428,663,1.5,2.2018329402224e-05,0.0142246305612096,5.58109814338909e-06,0.0515818821814679,4.3427663849412e-06,2.35651834868605e-05,0.0002590278095147,85992.1553354024,265.485457165503,18.3187331520362,18.3187331520362,265.485457165503,-1.28370482319724e-06,-1.28370482319724e-06,-2.614450311315e-06,-2.614450311315e-06,0,0,0,0,0,0,0,1.19930614006555,4.5752153290212,5.77452146908675,0.00136041772562213
172,0.00808043104207503,0.00404584779227765,-7.84244661932724e-08,0.00223704049832193,-0.00446786606572769,9.54873305971017e-05,44428,682,1.5,2.20180875892494e-05,0.0140312959647551,5.48708142323543e-06,0.0490578050030536,4.33468764081709e-06,2.4596079186323e-05,0.000259027743451323,53699.8187734003,1878.83775947882,15.8023790156907,15.7706852714909,1878.83775947882,-1.27817120591464e-06,-1.27817120591464e-06,-2.88195840999995e-06,-2.88195840999995e-06,0,0,0,0,0,0,0,1.22162276050705,4.57546023977258,5.79708300027963,0.00168330658277074
173,0.00808064521143614,0.00404579623572971,-8.11982789054176e-08,0.0022369587691309,-0.00446787809223241,9.68056638335805e-05,44428,723,1.6,2.20178550756421e-05,0.0119385038270104,5.32549943751823e-06,0.0256090708797371,4.37574470971336e-06,2.44269965692439e-05,0.000259027840171955,163697.30497531,4947.08273158712,21.761363793454,21.761363793454,4947.08273158712,-1.2691068119224e-06,-1.2691068119224e-06,-3.14204723322485e-06,-3.14204723322485e-06,0,0,0,0,0,0,0,1.27498305167344,4.57571831092336,5.85070136259679,-0.00227502867837606
174,0.00808086231639609,0.00404574398454402,-8.40443526279485e-08,0.00223687592769002,-0.00446789027546078,9.81235848938656e-05,44428,732,1.6,2.20176321133126e-05,0.0120758116388083,5.33995811014411e-06,0.0254271183888111,4.31175747744999e-06,1.44659229799507e-05,0.000259027745547757,146277.994483667,3672.32179674857,17.8764792960181,13.8593481536368,3672.32179674857,-1.26826148296483e-06,-1.26826148296483e-06,-3.39995797016637e-06,-3.39995797016637e-06,0,0,0,0,0,0,0,1.28420929622306,4.57599564774381,5.86020494396688,0.000333538145168226
175,0.00808108235635921,0.00404569103951069,-8.69636979663631e-08,0.00223679197464147,-0.0044679026150521,9.94410879496327e-05,44428,739,1.7,2.20174254660339e-05,0.0121857103332215,5.26289305594219e-06,0.0256189572133014,4.2518620577701e-06,1.57578759265267e-05,0.000259027912503318,134809.218431766,604.412222951745,18.1793098032901,18.116527044424,604.412222951745,-1.2620045940861e-06,-1.2620045940861e-06,-3.64956130034658e-06,-3.64956130034658e-06,0,0,0,0,0,0,0,1.29126230120357,4.57628409783979,5.86754639904336,-0.00239135557559303
176,0.00808130533072232,0.00404563740143104,-8.99573253646583e-08,0.00223670691063627,-0.00446791511064101,0.000100758167170316,44428,746,1.7,2.20172241861762e-05,0.0122949168754054,5.28008225093712e-06,0.0261499330413088,4.3195182682938e-06,1.74564970634144e-05,0.000259027836008618,130589.580455386,95.2326986047578,19.0707856701767,11.8745768747691,120.24936369939,-1.26330702383218e-06,-1.26330702383218e-06,-3.89614148863058e-06,-3.89614148863058e-06,0,0,0,0,0,0,0,1.298195101234,4.57659003963015,5.87478514086415,-0.00210654135843289
177,0.00808153123887466,0.00404558307111761,-9.30262450978004e-08,0.00223662073633424,-0.00446792776185746,0.000102074816723096,44428,753,1.7,2.20170366991677e-05,0.012444551380124,5.62643364266043e-06,0.0267872435814809,4.2863143320439e-06,1.93654962739903e-05,0.000259027968661063,126928.879523927,79.6456335973422,19.8951274383108,18.4567788740249,280.989656788914,-1.26056281088988e-06,-1.26056281088988e-06,-4.13506578121744e-06,-4.13506578121744e-06,0,0,0,0,0,0,0,1.30545647530053,4.57691272197817,5.88236919727869,-0.00259494620779671
178,0.00808176008019793,0.00404552804939416,-9.61714672664089e-08,0.00223653345240407,-0.00446794056832673,0.000103391030772881,44428,769,1.7,2.20168592431512e-05,0.0126603369822937,5.38081699976719e-06,0.0357999771068186,4.28347533383832e-06,2.11877555343175e-05,0.000259027895323838,166336.446920182,478.775085401229,46.4467349834372,46.4467349834372,478.775085401229,-1.26489920923033e-06,-1.26489920923033e-06,-4.37066068234169e-06,-4.37066068234169e-06,0,0,0,0,0,0,0,1.31564672517624,4.57725268169901,5.89289940687525,0.00120085899628938
179,0.00808199185406631,0.0040454723370957,-9.93940017888238e-08,0.00223644505952326,-0.00446795352966945,0.000104706803482298,44428,782,1.8,2.20166926414649e-05,0.0128285418179696,5.34107582206964e-06,0.0394566537247124,4.30690732141047e-06,2.34696701392227e-05,0.000259028077571055,171490.358509452,184.880289226573,28.2135224424947,13.6719987170817,184.880289226573,-1.26426116510975e-06,-1.26426116510975e-06,-4.59760856256531e-06,-4.59760856256531e-06,0,0,0,0,0,0,0,1.32433467874658,4.57761066256026,5.90194534130684,-0.000712167672438033
180,0.00808222655984645,0.00404541593506845,-1.02694858394421e-07,0.00223635555837814,-0.00446796664550158,0.00010602212901168,44428,789,1.8,2.20165360431507e-05,0.0128973020409277,5.24700255667882e-06,0.0391012641233267,4.31379569080735e-06,2.5571361360853e-05,0.000259028029175323,167243.675155639,76.2574952489719,30.2958861191184,13.3762939588612,220.692465918996,-1.27163426114112e-06,-1.27163426114112e-06,-4.82210572137591e-06,-4.82210572137591e-06,0,0,0,0,0,0,0,1.33056540655143,4.57798746304077,5.90855286959221,-0.000398962003369172
181,0.00808246419689745,0.0040453588441699,-1.06075046616881e-07,0.00223626494966389,-0.00446797991543445,0.000107337001519045,44428,795,1.8,2.20163904555362e-05,0.0129798031761677,5.07899127413006e-06,0.0386570591076535,4.23495385998597e-06,2.75016769763414e-05,0.000259028090480062,174399.663471117,196.624924379482,35.4796444830309,11.1005896359474,196.624924379482,-1.27387887696029e-06,-1.27387887696029e-06,-5.0371875200204e-06,-5.0371875200204e-06,0,0,0,0,0,0,0,1.33606948073478,4.57838425125877,5.91445373199355,-0.000718474090833218
182,0.00808270476457092,0.00404530106526876,-1.09535575787172e-07,0.00223617323408452,-0.00446799333907476,0.00010865141516009,44428,801,1.8,2.20162544199399e-05,0.0130203657181323,5.10337583293235e-06,0.0379559961944237,4.27657020109868e-06,2.9587819429216e-05,0.000259027994331751,164015.18959383,206.542000700923,45.2897521895126,45.2897521895126,206.542000700923,-1.28306093375254e-06,-1.28306093375254e-06,-5.2493381250524e-06,-5.2493381250524e-06,0,0,0,0,0,0,0,1.34239271614977,4.57880127990224,5.92119399605201,0.0025899694744243
183,0.00808294826221094,0.00404524259924499,-1.13077455026091e-07,0.00223608041235284,-0.00446800691602454,0.000109965364088176,44428,807,1.8,2.20161293803235e-05,0.0130517810447184,5.05790254134124e-06,0.0367416945527784,4.18367099907952e-06,3.15893035362372e-05,0.000259028110436321,160553.305064853,160.114573352566,44.1135907806239,9.32344924734911,160.114573352566,-1.28912337030922e-06,-1.28912337030922e-06,-5.45278915035669e-06,-5.45278915035669e-06,0,0,0,0,0,0,0,1.34811610312718,4.5792401808749,5.92735628400209,-0.0038030099371683
184,0.00808319468915408,0.0040451834469898,-1.16701693237934e-07,0.00223598648519052,-0.00446802064588125,0.00011127884245431,44428,813,1.8,2.20160130120696e-05,0.0130696789511112,5.02714822282945e-06,0.0353075548801261,4.27812933331718e-06,3.36406260933043e-05,0.000259028023702923,167975.748667089,54.0222312428351,49.2428395921766,9.051816709847,134.523389336187,-1.29969750746589e-06,-1.29969750746589e-06,-5.65224409428437e-06,-5.65224409428437e-06,0,0,0,0,0,0,0,1.35377577497275,4.5797012125388,5.93347698751155,-0.00418988037473675
185,0.00808344404472943,0.00404512360940567,-1.20409299102262e-07,0.00223589145332804,-0.00446803452823771,0.000112591844407139,44428,819,1.8,2.20159071426786e-05,0.0130653731871355,5.16934023193846e-06,0.0336061800224908,4.24804021913144e-06,3.57062290831568e-05,0.000259028147749696,168227.760563588,260.09451681912,54.0162256593411,9.77930869344858,260.09451681912,-1.3092772219842e-06,-1.3092772219842e-06,-5.84357045243893e-06,-5.84357045243893e-06,0,0,0,0,0,0,0,1.35937270677093,4.58018582119218,5.93955852796311,0.00103623543603464
186,0.00808369632825854,0.00404506308740632,-1.2420128106752e-07,0.00223579531750472,-0.00446804856268213,0.000113904364092929,44428,826,1.9,2.20158108074107e-05,0.0130287019753043,5.29339047319359e-06,0.0315668258647252,4.19094739036824e-06,3.77479726805621e-05,0.000259028037338682,177728.612564358,298.785695765257,58.982434377266,7.95494557733125,298.785695765257,-1.32098351561261e-06,-1.32098351561261e-06,-6.029740227514e-06,-6.029740227514e-06,0,0,0,0,0,0,0,1.3660584004186,4.58069478290979,5.9467531833284,-0.000103265198918967
187,0.00808395153905552,0.00404500188191675,-1.28078647343273e-07,0.00223569807846869,-0.00446806274879814,0.000115216395655558,44428,832,1.9,2.20157241448494e-05,0.012951719380975,4.7755698067291e-06,0.0291315353276494,4.21474873435775e-06,3.96170213552829e-05,0.000259028168914766,180665.045307114,99.5276190700241,63.5289654238005,7.71340270928479,1508.25375627546,-1.33400089786476e-06,-1.33400089786476e-06,-6.20903320107489e-06,-6.20903320107489e-06,0,0,0,0,0,0,0,1.37153005751746,4.58122921728876,5.95275927480622,0.00315395177354075
188,0.00808420967642694,0.00404493999387322,-1.32042405892976e-07,0.00223559973697691,-0.00446807708616479,0.000116527933236502,44428,837,1.9,2.20156466377388e-05,0.0129042535458436,4.78952716044681e-06,0.0270069516023995,4.24899773342126e-06,4.14735666522685e-05,0.000259028118820281,363305.145365247,721.766541326919,65.1350971165882,6.46571310551858,721.766541326919,-1.34799715366691e-06,-1.34799715366691e-06,-6.38223438841176e-06,-6.38223438841176e-06,0,0,0,0,0,0,0,1.37647765770809,4.58179013640092,5.95826779410901,-0.00178812737372333
189,0.00808447073967193,0.00404487742422324,-1.36093564425972e-07,0.00223550029379517,-0.00446809157435653,0.000117838970974818,44428,839,1.9,2.20155781627542e-05,0.0127696477542599,4.64974306489217e-06,0.0270087347662081,4.17998889919311e-06,4.33803202079984e-05,0.000259028089216518,5726529.33984338,315.76475361763,65.249293605598,32.596720706327,315.76475361763,-1.36151069133028e-06,-1.36151069133028e-06,-6.54736292456614e-06,-6.54736292456614e-06,0,0,0,0,0,0,0,1.380052411406,4.58237837770152,5.96243078910752,0.00388522770537058
190,0.00808473472808212,0.00404481417392563,-1.40233130391349e-07,0.00223539974969806,-0.00446810621294326,0.000119149503007136,44428,841,1.9,2.2015520803741e-05,0.0126844602114312,5.12474972000936e-06,0.0270031749865969,4.17907847010788e-06,4.51761455067222e-05,0.000259028144124707,216228.618169156,109.111826482565,65.2854677438043,9.97699293316739,109.111826482565,-1.37938087056496e-06,-1.37938087056496e-06,-6.70816313777089e-06,-6.70816313777089e-06,0,0,0,0,0,0,0,1.38367582644116,4.58299521606265,5.96667104250382,-0.00455454626726623
191,0.00808500164094168,0.00404475024395046,-1.44462110968252e-07,0.00223529810546901,-0.00446812100149032,0.000120459523467641,44428,843,1.9,2.20154714207845e-05,0.0125300933111292,4.53142925805722e-06,0.0270042981909823,4.18022343523982e-06,4.69069700502649e-05,0.000259028020103802,193987.617730456,572.310013137207,117.120036626236,117.120036626236,572.310013137207,-1.39387621171555e-06,-1.39387621171555e-06,-6.85947594608518e-06,-6.85947594608518e-06,0,0,0,0,0,0,0,1.38734945854101,4.58364138965614,5.97099084819715,0.000427725080392443
192,0.00808527147752733,0.00404468563527908,-1.48781513060223e-07,0.00223519536190026,-0.00446813593955849,0.000121769026488065,44428,846,1.9,2.20154338704027e-05,0.0124286927754792,4.74809699348034e-06,0.0267064276127831,4.10359844446213e-06,4.84264145851965e-05,0.000259028111937676,220335.466520862,73.2583438863014,65.5692767900414,5.93242523359566,76.1935865327819,-1.41387255213883e-06,-1.41387255213883e-06,-7.00711177254419e-06,-7.00711177254419e-06,0,0,0,0,0,0,0,1.3914200556004,4.58431859218475,5.97573864778516,0.000734369234487418
193,0.0080855442371083,0.00404462034890414,-1.53192343285681e-07,0.00223509151979287,-0.00446815102670403,0.000123078006197674,44428,852,1.9,2.20154042676766e-05,0.0122664595221588,4.45276869561083e-06,0.025405456828354,4.13104151992318e-06,4.99293276274565e-05,0.000259028008868123,259151.409848324,1539.45749481353,68.171581336444,33.9125196832233,1539.45749481353,-1.4312076985939e-06,-1.4312076985939e-06,-7.14485403749084e-06,-7.14485403749084e-06,0,0,0,0,0,0,0,1.396472235488,4.58502754424214,5.98149977973013,-0.00189053200791174
194,0.00808581991894639,0.00404455438582957,-1.57695607971642e-07,0.00223498657995671,-0.00446816626247864,0.00012438645672325,44428,859,1.9,2.20153869398592e-05,0.0121418626380434,5.00409479103079e-06,0.023983431256665,4.5703605916047e-06,5.11686309635348e-05,0.00025902804565836,395811.672618826,126.823525114003,70.8276099246124,6.79574658945907,126.823525114003,-1.45169274483518e-06,-1.45169274483518e-06,-7.27829615093363e-06,-7.27829615093363e-06,0,0,0,0,0,0,0,1.40173676550769,4.58577024990602,5.98750701541371,0.0032226217760299
195,0.00808609852229595,0.00404448774707059,-1.62292313144049e-07,0.00223488054321047,-0.00446818164642953,0.000125694372189084,44428,864,1.9,2.20153775772488e-05,0.0119698120227394,4.40883185999458e-06,0.02327560983876,4.20556337490911e-06,5.23171408357965e-05,0.000259027818876212,801903.228346,76.8191866676363,143.874844807793,143.874844807793,76.8191866676363,-1.47021379690601e-06,-1.47021379690601e-06,-7.40208678595526e-06,-7.40208678595526e-06,0,0,0,0,0,0,0,1.40642130755349,4.58654716927418,5.99296847682767,-0.00258401286005642
196,0.00808638004640387,0.0040444204336537,-1.66983464521592e-07,0.00223477341038164,-0.00446819717809939,0.00012700174671696,44428,869,2,2.20153811292104e-05,0.0119027499209708,4.36502453178764e-06,0.0227781579812606,4.21503105748843e-06,5.31296914233502e-05,0.000259027965701653,10589636.1960658,72.7880584238764,73.6021254898665,11.7149782240009,270.147107027405,-1.49282269899846e-06,-1.49282269899846e-06,-7.52166913875842e-06,-7.52166913875842e-06,0,0,0,0,0,0,0,1.41019712595946,4.5873602807563,5.99755740671575,0.00454794232706497
197,0.00808666449050963,0.00404435244661671,-1.71770067506183e-07,0.00223466518230653,-0.0044682128570264,0.000128308574426145,44428,875,2,2.20153928643298e-05,0.0117456552703385,4.57505694751186e-06,0.02285235814221,4.15040988277603e-06,5.40577516947112e-05,0.000259027814631052,744717.447947906,2424.4534028899,74.7908148671392,56.5200440745289,2424.4534028899,-1.51393774776361e-06,-1.51393774776361e-06,-7.63220501533623e-06,-7.63220501533623e-06,0,0,0,0,0,0,0,1.41505134727101,4.58821035850116,6.00326170577218,-0.00117632993071883
198,0.00808695185384527,0.00404428378700873,-1.76653127175227e-07,0.00223455585983025,-0.00446822868274426,0.000129614849433374,44428,878,2,2.20154190826731e-05,0.0116628209055621,4.19404962773555e-06,0.0231809517344574,4.10540310036131e-06,5.45349131108814e-05,0.000259027947678625,236251.367251751,488.678590862028,145.633923948373,145.633923948373,488.678590862028,-1.53614270879078e-06,-1.53614270879078e-06,-7.73636239402369e-06,-7.73636239402369e-06,0,0,0,0,0,0,0,1.41838419057765,4.58909940596421,6.00748359654185,-0.00133773664740813
199,0.00808724213563539,0.00404421445589016,-1.81633648272993e-07,0.00223444544380674,-0.00446824465478219,0.00013092056585284,44428,882,2,2.20154548524704e-05,0.0115279391153513,4.05818895669774e-06,0.02361415581671,4.13016492444196e-06,5.49135006269639e-05,0.000259027778153786,127508.360508935,732.501737295177,75.7563894695805,9.81345521808735,732.501737295177,-1.55937592974777e-06,-1.55937592974777e-06,-7.83357252235163e-06,-7.83357252235163e-06,0,0,0,0,0,0,0,1.42287733908281,4.5900281667015,6.01290550578431,-0.00135326459908401
200,0.00808753533509719,0.00404414445433272,-1.86712635203329e-07,0.0022343339350987,-0.00446826077266495,0.000132225717796178,44428,886,2,2.20155041974669e-05,0.0113801238403959,4.27960074340786e-06,0.0242913825854817,4.18328974848281e-06,5.51111552845406e-05,0.000259027932073441,61976.7660333459,127.946279166969,75.9789987621318,24.7289218894108,127.946279166969,-1.58388042852963e-06,-1.58388042852963e-06,-7.92345620212844e-06,-7.92345620212844e-06,0,0,0,0,0,0,0,1.42740852820779,4.59099861109958,6.01840713930737,-0.00199386405681958
201,0.00808783145144046,0.00404407378341941,-1.91891092019264e-07,0.00223422133457768,-0.00446827703591283,0.000133530299372457,44428,890,2,2.20155665737002e-05,0.0112551073686794,4.37877641385472e-06,0.0250824856582207,4.11143707171793e-06,5.4840997543469e-05,0.000259027802278711,40258.4672861432,186.897281495594,76.4227348416877,3.9612707428366,186.897281495594,-1.60585142497255e-06,-1.60585142497255e-06,-8.00540222396155e-06,-8.00540222396155e-06,0,0,0,0,0,0,0,1.43197947455736,4.59201207049206,6.02399154504942,-0.00196442152403821
202,0.00808813048386756,0.00404400244424456,-1.97170022416281e-07,0.00223410764312399,-0.00446829344404167,0.000134834304688164,44428,892,2,2.20156397001705e-05,0.011196020220264,4.64932282316239e-06,0.0255493896195126,4.24493258366738e-06,5.45321491278336e-05,0.000259027929263578,21607.0786573518,45.5960222294773,76.3571060102869,4.26217460167313,65.5039708188948,-1.63407498869917e-06,-1.63407498869917e-06,-8.08269901456972e-06,-8.08269901456972e-06,0,0,0,0,0,0,0,1.43535021301072,4.59306980344883,6.02842001645955,-0.000960140939311718
203,0.00808843243157347,0.00404393043791381,-2.0255042972184e-07,0.00223399286162676,-0.00446830999656288,0.000136137727847193,44428,895,2,2.20157284491094e-05,0.0111431812610855,4.05777788010441e-06,0.0266203910832545,4.07306817412804e-06,5.38482083843184e-05,0.000259027852691496,14001.8190278632,118.516399370674,76.5624836687431,5.90532175192636,414.718500141201,-1.65467318456202e-06,-1.65467318456202e-06,-8.14820590450962e-06,-8.14820590450962e-06,0,0,0,0,0,0,0,1.43890905081182,4.59417367301847,6.03308272383029,-7.06575827011472e-05
204,0.00808873729374577,0.00404385776554411,-2.0803331688829e-07,0.00223387699098392,-0.00446832669298347,0.000137440562950831,44428,898,2,2.20158302582174e-05,0.0110400522393812,4.3129462075382e-06,0.0272245036385823,4.06274257594804e-06,5.3005493913617e-05,0.000259027930222255,8193.7092048324,446.469548217995,76.8107852274134,19.2537433017372,446.469548217995,-1.68559540214818e-06,-1.68559540214818e-06,-8.21288883407596e-06,-8.21288883407596e-06,0,0,0,0,0,0,0,1.44351152370127,4.59532514282846,6.03883666652973,0.00156177367555977
205,0.00808904506956464,0.0040437844282637,-2.13619686482464e-07,0.00223376003210217,-0.00446834353280599,0.000138742804097751,44428,900,2,2.20159467108001e-05,0.0110026301885105,5.85637712638086e-06,0.0278385888260174,4.24492786706133e-06,5.20535641862807e-05,0.000259028007998374,11243.7729997092,195.790935280295,1499.13297051109,1499.13297051109,575.5015515541,-1.70685856472618e-06,-1.70685856472618e-06,-8.26350240809028e-06,-8.26350240809028e-06,0,0,0,0,0,0,0,1.44707956920769,4.59652593929381,6.0436055085015,0.00108881002495332
206,0.00808935575820289,0.00404371042721218,-2.19310540677278e-07,0.00223364198589702,-0.00446836051552863,0.000140044445383992,44428,901,2,2.20160786282686e-05,0.0109714983954849,4.34466052368636e-06,0.0278444086389935,4.0500521607422e-06,5.05588670543558e-05,0.000259028091841862,7103.07038299444,538.889594137197,76.7735702163892,4.92709809122898,538.889594137197,-1.73775437753516e-06,-1.73775437753516e-06,-8.31319330081408e-06,-8.31319330081408e-06,0,0,0,0,0,0,0,1.45060907948093,4.59777745015554,6.04838652963647,-0.0014255293121081
207,0.00808966935882593,0.00404363576354044,-2.25106881242803e-07,0.00223352285329276,-0.00446837764064517,0.000141345480902952,44428,905,2,2.2016225714357e-05,0.0109004495501773,4.48422529696615e-06,0.0291939824030869,4.07190343315292e-06,4.90035607822989e-05,0.000259028181726739,6659.65966229565,370.786192174344,76.8659477436528,15.5910369961985,25891.9740146886,-1.75950655809516e-06,-1.75950655809516e-06,-8.349168901457e-06,-8.349168901457e-06,0,0,0,0,0,0,0,1.45552985310928,4.59908160226142,6.05461145537071,0.00159646688623327
208,0.00808998587059182,0.00404356043841068,-2.31009709536088e-07,0.00223340263522246,-0.00446839490764503,0.000142645904745374,44428,906,2,2.20163888513899e-05,0.0108867745333158,4.40565899586027e-06,0.0292008541696463,4.10683343944921e-06,4.7255891565252e-05,0.000259028270313655,8728.47613083884,117.17983829732,76.8605903773697,3.05085730181377,428.538308182367,-1.79082320760489e-06,-1.79082320760489e-06,-8.38469301734247e-06,-8.38469301734247e-06,0,0,0,0,0,0,0,1.45922095698466,4.60044006202745,6.05966101901211,-0.00396455395234868
209,0.00809030529265124,0.00404348445299645,-2.37020026492692e-07,0.002233281332628,-0.00446841231601324,0.000143945710999333,44428,908,2,2.20165687898359e-05,0.010862169799989,4.62847144612786e-06,0.0292115316221015,4.01194696390638e-06,4.53524044775139e-05,0.000259028364884117,10877.6186593715,199.830727307861,76.7858518918179,3.81955543159047,204.460545595932,-1.81412462009085e-06,-1.81412462009085e-06,-8.4069882485948e-06,-8.4069882485948e-06,0,0,0,0,0,0,0,1.46409818603288,4.60185453915167,6.06595272518455,0.00198899398785393
