T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
15,0.00807089441321972,0.00404814450744818,-1.57438509639117e-13,0.000224040588851208,-0.000446675730155273,5.28977237613831e-08,50050,44,0.1,2.20309226234279e-05,3.50742180133276e-07,4.87377945584349e-07,1.45415364071005e-06,1.05033275699632e-06,6.88697514547461e-07,0.00025902717701809,15604.4573098677,0.0879165199070577,0.985718651745989,1.12889881778921,0.411275007877948,1.32791876546142e-05,1.32791876546142e-05,-2.18632565000669e-06,-2.18632565000669e-06,0,0,0,0,0,0,0,0.0012199270876121,4.56633913370026,4.56755906078787,-3.70746204331459e-08
16,0.00807089461633644,0.00404814449076688,-1.05432966337065e-13,0.000238976622982254,-0.000476454113161184,6.62553486535115e-08,50050,44,0.1,2.20309616410689e-05,4.32101872207962e-07,5.87089589583881e-07,1.7205447614766e-06,1.2900290564342e-06,8.07983385803087e-07,0.000259027177199722,19270.5275911302,0.111363639305514,1.15652713236299,1.1293565490511,0.161467433156484,1.30568032369857e-05,1.30568032369857e-05,-2.03401672724615e-06,-2.03401672724615e-06,0,0,0,0,0,0,0,0.00138672144866086,4.56634305147867,4.56772977292733,-1.13532814205759e-08
17,0.00807089485573022,0.00404814446727772,-3.25044553848192e-14,0.000253912655311354,-0.000506232496481733,8.15146788613823e-08,50050,48,0.1,2.20310027703393e-05,5.16352269001867e-07,6.96547480871083e-07,2.02971163945923e-06,1.55392346179914e-06,9.32564853685363e-07,0.000259027177801352,22811.9582528121,0.138662245508008,1.35905235171111,1.12984050331698,0.195146849790592,1.28321971406367e-05,1.28321971406367e-05,-1.87778497438738e-06,-1.87778497438738e-06,0,0,0,0,0,0,0,0.00156427433566887,4.56634729759481,4.56791157193047,5.02733165061848e-08
18,0.0080708951357427,0.00404814443590712,6.38246906175811e-14,0.000268848685472983,-0.00053601088017467,9.87945099195605e-08,50050,50,0.1,2.20310459378982e-05,5.92999840389021e-07,8.13678250998799e-07,2.33046998530694e-06,1.84687090096605e-06,1.06868701211722e-06,0.000259027179677851,27086.997733528,0.170015493060322,1.57952741719249,1.14103151270964,0.232960130568498,1.26055818597288e-05,1.26055818597288e-05,-1.73065390760744e-06,-1.73065390760744e-06,0,0,0,0,0,0,0,0.00175258547484043,4.56635187520757,4.56810446068241,-8.58399540407216e-09
19,0.00807089546097865,0.00404814439551656,1.85936124927071e-13,0.000283784713055659,-0.000565789264304667,1.18213626318789e-07,50050,50,0.1,2.20310910667188e-05,6.87270166815433e-07,9.4024628050346e-07,2.65369359459289e-06,2.14886489186802e-06,1.21037657207817e-06,0.000259027181746974,31507.0052414242,0.205880287550421,1.78375800406164,1.33749023166942,0.275257374254878,1.23767998867957e-05,1.23767998867957e-05,-1.57976256589591e-06,-1.57976256589591e-06,0,0,0,0,0,0,0,0.00195165433152059,4.56635678753543,4.56830844186695,-1.44970740642131e-07
20,0.00807089583630587,0.00404814434490257,3.36072084166177e-13,0.000298720737599243,-0.000595567648943722,1.39890800870973e-07,50050,52,0.1,2.2031138076351e-05,7.82859025748484e-07,1.07447689846635e-06,2.99579564512233e-06,2.47307385187933e-06,1.35601798032585e-06,0.000259027182169191,35897.9867991877,0.246292789139501,2.00030032322481,1.55951093548584,0.322409781898835,1.21456773825224e-05,1.21456773825224e-05,-1.43019811980587e-06,-1.43019811980587e-06,0,0,0,0,0,0,0,0.00216148091783934,4.56636203760997,4.56852351852781,1.25515783785374e-07
21,0.00807089626685525,0.00404814428279678,5.16289453774893e-13,0.000313656758592237,-0.000625346034171567,1.63944794075435e-07,50050,56,0.1,2.20311868828596e-05,8.56007654430209e-07,1.21474924801171e-06,3.33952876874396e-06,2.81352719592651e-06,1.50738510333066e-06,0.000259027187136551,39894.3552383139,0.291917831851965,2.24255527870041,1.7848741098066,0.374505046910057,1.1913591665092e-05,1.1913591665092e-05,-1.28385184725164e-06,-1.28385184725164e-06,0,0,0,0,0,0,0,0.0023820648455342,4.5663676290082,4.56874969385374,-2.6542304276697e-07
22,0.00807089675802072,0.00404814420786591,7.28411378078394e-13,0.000328592775469089,-0.000655124420076072,1.90494353487984e-07,50050,50,0.1,2.20312373991611e-05,9.39152802728438e-07,1.36082448157071e-06,3.6184645249712e-06,3.15738551214279e-06,1.68344239699111e-06,0.000259027187378025,45060.3810163045,0.34293757614935,2.36591363695646,2.02207599050103,0.432442766502194,1.16780641196628e-05,1.16780641196628e-05,-1.14601924862235e-06,-1.14601924862235e-06,0,0,0,0,0,0,0,0.00261340512535574,4.56637356584355,4.56898697096891,3.52437960930861e-07
23,0.00807089731545925,0.00404814411871181,9.73976506435457e-13,0.000343528787607489,-0.000684902806753654,2.19658213091975e-07,50050,54,0.1,2.20312895350049e-05,1.01835524048249e-06,1.5223859947137e-06,3.96820650713921e-06,3.47947464541239e-06,1.83986109674432e-06,0.000259027196669703,49632.2223150042,0.400187840692205,2.64398525723305,2.21156280343254,0.496535013480721,1.14433239989523e-05,1.14433239989523e-05,-9.86529553704402e-07,-9.86529553704402e-07,0,0,0,0,0,0,0,0.00285550199499897,4.56637985047536,4.56923535247036,-9.29754695863803e-07
24,0.00807089794509083,0.00404814401387148,1.25418554700873e-12,0.000358464794325675,-0.000714681194309681,2.51555092672905e-07,50050,58,0.1,2.20313431972982e-05,1.10673124638153e-06,1.68289496854668e-06,4.34580199740474e-06,3.81814695620838e-06,1.99454046535876e-06,0.000259027201049422,54602.6235360293,0.463679370161423,2.937985750516,2.49515565625619,0.565342616188214,1.12029214274789e-05,1.12029214274789e-05,-8.59623535352393e-07,-8.59623535352393e-07,0,0,0,0,0,0,0,0.00310835505833454,4.56638648756443,4.56949484262276,1.39217370505488e-06
25,0.00807089865309848,0.00404814389181711,1.5698455051884e-12,0.000373400794879734,-0.000744459582858876,2.86303697195758e-07,50050,56,0.1,2.20313982901308e-05,1.14030864882522e-06,1.84123402727894e-06,4.60049654327161e-06,4.18159175118296e-06,2.18736133286164e-06,0.000259027197171413,59765.9631370322,0.533436524481606,3.10541729056145,2.79324204523264,0.64451789607384,1.09660062113133e-05,1.09660062113133e-05,-7.15795173970258e-07,-7.15795173970258e-07,0,0,0,0,0,0,0,0.00337196381509965,4.56639348130287,4.56976544511797,-2.49374613991276e-07
26,0.00807089944592822,0.00404814375095606,1.9213115200318e-12,0.000388336788460902,-0.000774237972525728,3.24022716185169e-07,50050,58,0.1,2.20314547149504e-05,1.21866021986977e-06,2.01821111048386e-06,4.9738685218539e-06,4.4862207415145e-06,2.34689346224592e-06,0.000259027211254259,64312.5134823455,0.613718509569485,3.31614311135388,2.98169498392725,0.728943049728729,1.0722547035886e-05,1.0722547035886e-05,-5.77755870933856e-07,-5.77755870933856e-07,0,0,0,0,0,0,0,0.00364632643514212,4.56640083567211,4.57004716210725,2.21877089013985e-06
27,0.00807090033028907,0.00404814358963095,2.308425808914e-12,0.000403272774192871,-0.000804016363444892,3.64830823107916e-07,50050,58,0.1,2.20315123708e-05,1.28334784598153e-06,2.18860395977473e-06,5.2773944046891e-06,4.83475559698947e-06,2.52623405406565e-06,0.000259027196564565,69189.7596963398,0.700959222951119,3.5646298385261,3.23127460576012,0.824126941829061,1.04827625773347e-05,1.04827625773347e-05,-4.34089838381908e-07,-4.34089838381908e-07,0,0,0,0,0,0,0,0.00393144553865517,4.56640855421874,4.57033999975739,4.30800291204906e-07
28,0.008070901313153,0.00404814340611965,2.73045477417929e-12,0.000418208751129094,-0.000833794755761597,4.0884667476028e-07,50050,58,0.1,2.20315711545013e-05,1.33590030970384e-06,2.36535872989058e-06,5.56296926058633e-06,5.1596600922248e-06,2.71279395002911e-06,0.000259027201354622,74826.2670350306,0.799674865063289,3.8091069184032,3.52834851839156,0.928479717132582,1.02378203873758e-05,1.02378203873758e-05,-3.08416391883888e-07,-3.08416391883888e-07,0,0,0,0,0,0,0,0.00422731860438706,4.56641664158366,4.57064396018805,-2.07272702561827e-06
29,0.00807090240175497,0.00404814319863529,3.18602295296827e-12,0.000433144718250087,-0.000863573149632052,4.56188910658166e-07,50050,60,0.1,2.20316309606477e-05,1.38372019539709e-06,2.54967742395648e-06,5.8599146893088e-06,5.46326229613092e-06,2.88630078870651e-06,0.00025902720216997,79450.6510857355,0.909779433058927,4.07442744387332,3.80378125983813,1.04536057475227,9.99302764636173e-06,9.99302764636173e-06,-1.6415689400783e-07,-1.6415689400783e-07,0,0,0,0,0,0,0,0.00453394520709469,4.56642510219554,4.57095904740263,-1.36028955087939e-06
30,0.00807090360359288,0.00404814296532634,3.67304514842686e-12,0.000448080674460735,-0.000893351545223849,5.06976152429343e-07,50050,60,0.1,2.2031691682097e-05,1.43227351881382e-06,2.73131623654496e-06,6.1369617243669e-06,5.76109703483464e-06,3.07675396152246e-06,0.000259027203570295,85025.394995124,1.033317194051,4.29916197286424,4.10309957501024,1.17984468428598,9.74722398395969e-06,9.74722398395969e-06,-4.38569898269213e-08,-4.38569898269213e-08,0,0,0,0,0,0,0,0.00485132581134425,4.56643394060399,4.57128526641534,-1.55400594288476e-06
31,0.00807090492642756,0.00404814270427661,4.18865554651183e-12,0.000463016618587601,-0.000923129942716366,5.61327003211772e-07,50050,56,0.1,2.2031753209786e-05,1.50139918472672e-06,2.92044954118933e-06,6.40331297033634e-06,6.04625023748877e-06,3.28302313992865e-06,0.000259027209640328,92575.5837443461,1.17449780593227,4.38679695998005,4.36633414708374,1.33260714832544,9.50056266061917e-06,9.50056266061917e-06,9.82013830327249e-08,9.82013830327249e-08,0,0,0,0,0,0,0,0.0051794586374324,4.56644316135135,4.57162261998878,1.06207689160048e-06
32,0.00807090637828277,0.00404814241350528,4.72913463611507e-12,0.000477952549376232,-0.000952908342301177,6.19360047054092e-07,50050,68,0.1,2.20318154332337e-05,1.53534945055725e-06,3.1220805894041e-06,6.71295142487803e-06,6.3251166040392e-06,3.39924052354937e-06,0.000259027213301288,96556.5901136599,1.33784046262549,4.72103080403307,4.50436828643643,1.49854004140993,9.25474854126759e-06,9.25474854126759e-06,2.27816547172376e-07,2.27816547172376e-07,0,0,0,0,0,0,0,0.00551834595240978,4.56645276748357,4.57197111343598,1.30633024659772e-06
33,0.00807090796744515,0.00404814209096696,5.28983361578803e-12,0.000492888465488469,-0.000982686744182452,6.81193848319969e-07,50050,60,0.1,2.20318782404786e-05,1.55613283412569e-06,3.28486044037512e-06,6.85272410489994e-06,6.60325968013162e-06,3.64546096954823e-06,0.000259027226147235,102810.594983388,1.51967596930726,4.85015428084125,4.84229116324984,1.6990844817755,9.00328998476016e-06,9.00328998476016e-06,3.3651364289233e-07,3.3651364289233e-07,0,0,0,0,0,0,0,0.00586798295122409,4.56646276790342,4.57233075085465,-2.48484807682554e-06
34,0.00807090970246424,0.00404814173455167,5.86509626885814e-12,0.000507824365499751,-0.00101246514857736,7.46946951097609e-07,50050,66,0.1,2.20319415185012e-05,1.58196223298097e-06,3.49077456335085e-06,7.12425494572844e-06,6.80693607509363e-06,3.79045064823585e-06,0.000259027244466359,106702.614418871,1.73563926030422,4.94469476794942,4.9823435890885,1.91844228363879,8.7562993428809e-06,8.7562993428809e-06,4.79879999063074e-07,4.79879999063074e-07,0,0,0,0,0,0,0,0.00622837101990969,4.56647316404831,4.57270153506822,4.67982969162229e-06
35,0.00807091159215243,0.00404814134208494,6.44817849771246e-12,0.00052276024789643,-0.00104224355571648,8.16737878612265e-07,50050,61,0.1,2.20320051531446e-05,1.60537605488334e-06,3.67100398937843e-06,7.26177433980873e-06,7.03681582207134e-06,4.02668598882938e-06,0.000259027222004216,113020.371287888,1.9850855519746,4.95767315908277,5.11615743461516,2.18757382446956,8.50683590630167e-06,8.50683590630167e-06,5.9519356262924e-07,5.9519356262924e-07,0,0,0,0,0,0,0,0.00659951146560068,4.56648396258993,4.57308347405553,3.52213266823002e-06
36,0.00807091364558498,0.00404814091132782,7.03116508961139e-12,0.000537696111073082,-0.00107202196584419,8.90685132643599e-07,50050,67,0.1,2.20320690295478e-05,1.63571930904957e-06,3.88180379808937e-06,7.48301109879e-06,7.21323518645712e-06,4.15459019227212e-06,0.000259027225636532,117787.612679551,2.28374258668044,4.97829183249644,5.13507008635221,2.49459645126199,8.25905871390791e-06,8.25905871390791e-06,7.25661680283106e-07,7.25661680283106e-07,0,0,0,0,0,0,0,0.00698140142887229,4.56649516712634,4.57347656855521,-1.63615120007633e-06
37,0.00807091587209995,0.00404814043997688,7.60488445398189e-12,0.000552631953329816,-0.00110180037921909,9.6890719294785e-07,50050,62,0.1,2.20321330321214e-05,1.64554603599362e-06,4.05393289046554e-06,7.56444869709924e-06,7.40213608213744e-06,4.40704864355786e-06,0.000259027229616349,123641.472266249,2.64125051703141,4.8935529961814,5.15571869253887,2.88365782301789,8.0051264933567e-06,8.0051264933567e-06,8.32992124063251e-07,8.32992124063251e-07,0,0,0,0,0,0,0,0.00737404223999326,4.56650678431603,4.57388082655603,-3.22209990316021e-07
38,0.00807091828129824,0.00404813992566433,8.15882045443963e-12,0.000567567772869587,-0.0011315787961144,1.05152251668343e-06,50050,68,0.1,2.20321970449643e-05,1.6525930309432e-06,4.26852531370419e-06,7.72484754540073e-06,7.52613009941409e-06,4.54678956365964e-06,0.000259027238299847,128569.7462352,3.09137772334152,4.83121700215078,5.05197989487839,3.34495417540895,7.76067363931614e-06,7.76067363931614e-06,9.65842683634964e-07,9.65842683634964e-07,0,0,0,0,0,0,0,0.0077774310690809,4.56651881832651,4.57429624939559,-4.90757504688631e-06
39,0.00807092088304352,0.00404813936595797,8.68102206825045e-12,0.000582503567795513,-0.00116135721681832,1.1386495378421e-06,50050,68,0.1,2.20322609517286e-05,1.64932151955577e-06,4.44854797799875e-06,7.79085683309725e-06,7.65500641785657e-06,4.73919388899161e-06,0.000259027242397236,131007.309413147,3.6512821134507,4.69135211694,4.96215693682635,3.93262081034579,7.50513069146654e-06,7.50513069146654e-06,1.07644763502554e-06,1.07644763502554e-06,0,0,0,0,0,0,0,0.0081915695516897,4.56653127585177,4.57472284540346,-4.02205246808313e-06
40,0.00807092368746221,0.00404813875836129,9.15801042606217e-12,0.000597439336108189,-0.00119113564163452,1.23040666668534e-06,50050,64,0.1,2.20323246362309e-05,1.74386001995707e-06,4.63521192650053e-06,7.97861331966296e-06,7.73842842693532e-06,4.93327290075254e-06,0.000259027244508214,142438.625968596,4.38157611479305,5.06053718855438,4.78500753960146,4.70548860674968,7.2579850369146e-06,7.2579850369146e-06,1.17578166511609e-06,1.17578166511609e-06,0,0,0,0,0,0,0,0.00861645405812023,4.56654416221361,4.57516061627173,-2.73391724041783e-06
41,0.00807092670494352,0.00404813810031351,9.57468352925853e-12,0.000612375075702999,-0.00122091407088246,1.32691228918415e-06,50050,68,0.1,2.20323879822498e-05,1.73235116522926e-06,4.82740169810355e-06,7.96689951726647e-06,7.88292866565894e-06,5.11989838557354e-06,0.000259027257216049,144738.672224154,5.38341653323003,4.8496870655329,5.23796975141617,5.75130711140213,7.01002217593383e-06,7.01002217593383e-06,1.32126162119491e-06,1.32126162119491e-06,0,0,0,0,0,0,0,0.00905209460787254,4.56655747885284,4.57560957346072,-1.73876114694972e-06
42,0.00807092994613934,0.00404813738918958,9.91421816542808e-12,0.000627310784367441,-0.00125069250489783,1.4282847664655e-06,50050,72,0.1,2.20324508738806e-05,1.72308583473538e-06,5.01852860269212e-06,8.03210511710463e-06,7.91764287115794e-06,5.26337460049467e-06,0.000259027253404542,146088.447567328,6.82055858239252,4.56829347116711,4.96364515756614,7.2635399741354,6.75838069873604e-06,6.75838069873604e-06,1.41618266012779e-06,1.41618266012779e-06,0,0,0,0,0,0,0,0.00949847508233011,4.56657123843361,4.57606971351594,2.70590829302921e-07
43,0.00807093342196429,0.00404813662230026,1.01579698218506e-11,0.000642246459778437,-0.00128047094403294,1.53464243426312e-06,50050,70,0.1,2.20325131957224e-05,1.73060728368909e-06,5.18448610245727e-06,8.03354554695116e-06,7.95430734857096e-06,5.45658961269595e-06,0.000259027265694045,149291.295140196,9.08457843981596,4.1709627926044,4.62641732016419,9.63370902843691,6.51020818890637e-06,6.51020818890637e-06,1.50836548588643e-06,1.50836548588643e-06,0,0,0,0,0,0,0,0.00995560376616166,4.56658544396244,4.5765410477286,2.47496625917473e-06
44,0.00807093714359565,0.00404813579689216,1.02853698561734e-11,0.000657182099499659,-0.00131024938865713,1.64610360237405e-06,50050,66,0.1,2.20325748330875e-05,1.80392389410415e-06,5.36375404636092e-06,8.12838892124919e-06,7.9639331448828e-06,5.65999231020128e-06,0.000259027276900303,157856.851042922,13.1570021424408,4.45565417505393,4.21420294914141,13.9375505891368,6.26320360835105e-06,6.26320360835105e-06,1.64444044835856e-06,1.64444044835856e-06,0,0,0,0,0,0,0,0.0104234780467816,4.56660010057442,4.5770235786212,2.64493999233746e-06
45,0.00807094112247335,0.00404813491014778,1.02738200219184e-11,0.000672117700978846,-0.00134002783915717,1.76278655411984e-06,50050,78,0.2,2.20326356720129e-05,1.75721129388552e-06,5.55451953360456e-06,8.05268161121137e-06,8.02204142514909e-06,5.73873098712529e-06,0.000259027269034928,152241.615795835,22.812788760223,4.19072864541466,4.53944280171283,23.9130616829641,6.01871215560613e-06,6.01871215560613e-06,1.74830003479002e-06,1.74830003479002e-06,0,0,0,0,0,0,0,0.0109021061509979,4.56661521083761,4.57751731698861,-9.62782288778818e-07
46,0.00807094537029997,0.00404813395918556,1.00985851119622e-11,0.00068705326154513,-0.00136980629593763,1.88480954581459e-06,50050,68,0.1,2.20326955995373e-05,1.7868695541864e-06,5.68872505749671e-06,8.05214752509949e-06,7.97447164207826e-06,5.9988813692135e-06,0.000259027282579982,157482.391429409,71.3992586364431,3.66440129495037,4.19098007753344,75.220508565274,5.76408178295726e-06,5.76408178295726e-06,1.81690947612145e-06,1.81690947612145e-06,0,0,0,0,0,0,0,0.011391470057352,4.56663079038342,4.57802226044077,7.39751895090536e-08
