Setting delta_T to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0030517578125 from 0.003
Setting delta_r to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0909423828125 from 0.0909090909090909
New r_max = 10.0032958984375 from 10

Same as 20240610_e but with the 1/r and 1/rsintheta not included, to enable a direct comparison.

Time start:	Tue Jun 11 10:06:33 2024

Parameter values (given in code units, then in SI units)
P_final                :	44.9688687          0.0015              
Omega_final            :	0.139723001463446   4188.79020478639    
R_LC_max               :	7.15701773885541    71570.1773885541    
r_min, r_max           :	1                   10.0032958984375    
n_r, delta_r           :	100                 0.0909423828125     
n_t, delta_t           :	1001                0.00314159265358979 
Timestep delta_T       :	0.0030517578125     1.01795683349045e-07
CFL max timestep       :	0.00314159265358979 1.04792251097584e-07
Length of simulation   :	1.5                 5.00346142797228e-05	steps: 500
Est. CSV size (MB)     :	10.1211547851562
ell_max                :	20
n_max                  :	10
Printing values at ( r[99], theta[250] ) = ( 10.0032958984375, 0.786968959724243 ) = ( 10.0032958984375, 0.2505 pi ).
dOmega_by_dT_index     :	0.00093148667642297	dOmega_by_dT:	0.310495558807657
Ramp start             :	1	0.0030517578125
Ramp stop              :	150	0.457763671875

use_outer_sponge_layer:	1
sigma_0, gamma, beta    :	0.8	6	4

CSV file saved:	CSV/20240611_a_without_rsintheta_4_profiles.csv
CSV file saved:	CSV/20240611_a_without_rsintheta_5_history.csv
CSV _3_VSH_coeffs not saved.
CSV file saved:	CSV/20240611_a_without_rsintheta_7_BCs.csv
Log file saved:	Logs/20240611_a_without_rsintheta.txt
T_index       T             |	B_r           B_t           B_p           |	E_r           E_t           E_p           |	% E pts chngd |	nans_tot      % done        Est. time left
152           0.463867      |	0.00139655    -4.4971e-07   0.000466119   |	0.000811916   0.000466119   4.4971e-07    |	0             |	0             30.6          0:09:11
153           0.466919      |	0.00139645    -3.5926e-06   0.000467321   |	0.000822532   0.000467321   3.5926e-06    |	0             |	0             30.8          0:09:12
154           0.469971      |	0.00139631    -6.21997e-06  0.000469203   |	0.000833182   0.000469203   6.21997e-06   |	0             |	0             31            0:09:10
155           0.473022      |	0.00139624    -9.42756e-06  0.00047118    |	0.000843754   0.00047118    9.42756e-06   |	0             |	0             31.2          0:09:08
156           0.476074      |	0.00139622    -1.17517e-05  0.000474379   |	0.000854372   0.000474379   1.17517e-05   |	0             |	0             31.4          0:09:06
157           0.479126      |	0.00139612    -1.24929e-05  0.000476233   |	0.000865041   0.000476233   1.24929e-05   |	0             |	0             31.6          0:09:04
158           0.482178      |	0.00139595    -1.45675e-05  0.000476166   |	0.000875488   0.000476166   1.45675e-05   |	0             |	0             31.8          0:09:02
159           0.485229      |	0.00139588    -1.91481e-05  0.000477643   |	0.000885782   0.000477643   1.91481e-05   |	0             |	0             32            0:09:00
160           0.488281      |	0.00139589    -2.18075e-05  0.000482156   |	0.000896179   0.000482156   2.18075e-05   |	0             |	0             32.2          0:08:57
161           0.491333      |	0.00139579    -2.1114e-05   0.000484184   |	0.000906534   0.000484184   2.1114e-05    |	0             |	0             32.4          0:08:55
162           0.494385      |	0.00139562    -2.29538e-05  0.00048295    |	0.000916435   0.00048295    2.29538e-05   |	0             |	0             32.6          0:08:53
163           0.497437      |	0.00139554    -2.83321e-05  0.000484293   |	0.000926137   0.000484293   2.83321e-05   |	0             |	0             32.8          0:08:51
164           0.500488      |	0.00139554    -3.07083e-05  0.000489681   |	0.000935916   0.000489681   3.07083e-05   |	0.1           |	0             33            0:08:49
165           0.50354       |	0.00139546    -2.89332e-05  0.000491407   |	0.000945467   0.000491407   2.89332e-05   |	0.1           |	0             33.2          0:08:48
166           0.506592      |	0.00139531    -3.05166e-05  0.000489317   |	0.000954353   0.000489317   3.05166e-05   |	0.2           |	0             33.4          0:08:46
167           0.509644      |	0.00139522    -3.64295e-05  0.000490373   |	0.000962984   0.000490373   3.64295e-05   |	0.4           |	0             33.6          0:08:45
168           0.512695      |	0.0013952     -3.84969e-05  0.000496525   |	0.000971614   0.000496525   3.84969e-05   |	0.5           |	0             33.8          0:08:43
169           0.515747      |	0.00139514    -3.54019e-05  0.000497896   |	0.00097976    0.000497896   3.54019e-05   |	0.6           |	0             34            0:08:41
170           0.518799      |	0.00139504    -3.66229e-05  0.000494809   |	0.000986945   0.000494809   3.66229e-05   |	0.7           |	0             34.2          0:08:39
171           0.521851      |	0.0013949     -4.28805e-05  0.000495542   |	0.000993637   0.000495542   4.28805e-05   |	0.8           |	0             34.4          0:08:38
172           0.524902      |	0.00139488    -4.40875e-05  0.000502252   |	0.00100028    0.000502252   4.40875e-05   |	0.8           |	0             34.6          0:08:36
173           0.527954      |	0.00139485    -3.99522e-05  0.000502935   |	0.00100606    0.000502935   3.99522e-05   |	0.9           |	0             34.8          0:08:34
174           0.531006      |	0.00139479    -4.04035e-05  0.000499028   |	0.00101069    0.000499028   4.04035e-05   |	0.9           |	0             35            0:08:32
175           0.534058      |	0.0013946     -4.66321e-05  0.000499101   |	0.00101498    0.000499101   4.66321e-05   |	0.9           |	0             35.2          0:08:30
176           0.537109      |	0.00139456    -4.74793e-05  0.000506039   |	0.00101886    0.000506039   4.74793e-05   |	0.9           |	0             35.4          0:08:28
177           0.540161      |	0.00139458    -4.16761e-05  0.000506315   |	0.00102164    0.000506315   4.16761e-05   |	0.9           |	0             35.6          0:08:27
178           0.543213      |	0.00139454    -4.16989e-05  0.000501202   |	0.00102319    0.000501202   4.16989e-05   |	0.9           |	0             35.8          0:08:25
179           0.546265      |	0.00139428    -4.74567e-05  0.00050095    |	0.00102436    0.00050095    4.74567e-05   |	0.9           |	0             36            0:08:23
180           0.549316      |	0.00139423    -4.73986e-05  0.000507602   |	0.00102487    0.000507602   4.73986e-05   |	0.9           |	0             36.2          0:08:21
181           0.552368      |	0.00139429    -4.04538e-05  0.000506794   |	0.00102406    0.000506794   4.04538e-05   |	0.9           |	0             36.4          0:08:19
182           0.55542       |	0.00139432    -4.02247e-05  0.000501259   |	0.00102198    0.000501259   4.02247e-05   |	0.9           |	0             36.6          0:08:17
183           0.558472      |	0.00139395    -4.44833e-05  0.000500445   |	0.00101952    0.000500445   4.44833e-05   |	0.9           |	0             36.8          0:08:15
184           0.561523      |	0.00139384    -4.35855e-05  0.00050579    |	0.00101611    0.00050579    4.35855e-05   |	1             |	0             37            0:08:13
185           0.564575      |	0.00139393    -3.60106e-05  0.000503834   |	0.00101121    0.000503834   3.60106e-05   |	1             |	0             37.2          0:08:12
186           0.567627      |	0.00139412    -3.54873e-05  0.000498581   |	0.00100486    0.000498581   3.54873e-05   |	1             |	0             37.4          0:08:10
187           0.570679      |	0.00139373    -3.59959e-05  0.000497073   |	0.000997902   0.000497073   3.59959e-05   |	1             |	0             37.6          0:08:08
188           0.57373       |	0.00139351    -3.36665e-05  0.000498042   |	0.000989311   0.000498042   3.36665e-05   |	1             |	0             37.8          0:08:06
189           0.576782      |	0.00139346    -2.8494e-05   0.000495157   |	0.000979001   0.000495157   2.8494e-05    |	1             |	0             38            0:08:04
190           0.579834      |	0.00139367    -2.67048e-05  0.000492372   |	0.000966696   0.000492372   2.67048e-05   |	1             |	0             38.2          0:08:03
191           0.582886      |	0.00139356    -2.14702e-05  0.000491338   |	0.000953134   0.000491338   2.14702e-05   |	1             |	0             38.4          0:08:01
192           0.585938      |	0.00139335    -1.56023e-05  0.000488473   |	0.000937459   0.000488473   1.56023e-05   |	1             |	0             38.6          0:07:59
193           0.588989      |	0.00139324    -1.06422e-05  0.000481415   |	0.000920448   0.000481415   1.06422e-05   |	1             |	0             38.8          0:07:57
194           0.592041      |	0.0013931     -1.09753e-05  0.000479561   |	0.000901964   0.000479561   1.09753e-05   |	1             |	0             39            0:07:55
195           0.595093      |	0.0013932     -3.96998e-06  0.00048136    |	0.000881762   0.00048136    3.96998e-06   |	1             |	0             39.2          0:07:53
196           0.598145      |	0.00139306    6.07089e-06   0.000477094   |	0.000859944   0.000477094   -6.07089e-06  |	1             |	0             39.4          0:07:51
197           0.601196      |	0.00139286    1.24438e-05   0.000468373   |	0.000837532   0.000468373   -1.24438e-05  |	1             |	0             39.6          0:07:50
198           0.604248      |	0.00139269    1.32111e-05   0.000464085   |	0.000814276   0.000464085   -1.32111e-05  |	1             |	0             39.8          0:07:48
199           0.6073        |	0.00139257    1.86828e-05   0.000464764   |	0.000789589   0.000464764   -1.86828e-05  |	1             |	0             40            0:07:46
200           0.610352      |	0.00139227    2.97441e-05   0.000461326   |	0.000763766   0.000461326   -2.97441e-05  |	1             |	0             40.2          0:07:44
201           0.613403      |	0.00139206    3.80667e-05   0.000453595   |	0.00073734    0.000453595   -3.80667e-05  |	1             |	0             40.4          0:07:42
202           0.616455      |	0.00139183    4.14782e-05   0.000446601   |	0.000710569   0.000446601   -4.14782e-05  |	1             |	0             40.6          0:07:40
203           0.619507      |	0.00139161    4.66473e-05   0.000444584   |	0.000683174   0.000444584   -4.66473e-05  |	1             |	0             40.8          0:07:38
204           0.622559      |	0.00139133    5.59458e-05   0.000442506   |	0.000654507   0.000442506   -5.59458e-05  |	1             |	0             41            0:07:37
205           0.62561       |	0.00139079    6.53777e-05   0.000435145   |	0.000625938   0.000435145   -6.53777e-05  |	1             |	0             41.2          0:07:35
206           0.628662      |	0.00139046    7.24277e-05   0.0004285     |	0.000597465   0.0004285     -7.24277e-05  |	1             |	0             41.4          0:07:33
207           0.631714      |	0.0013901     7.73609e-05   0.00042376    |	0.000568444   0.00042376    -7.73609e-05  |	1             |	0             41.6          0:07:31
208           0.634766      |	0.00138994    8.40463e-05   0.000420098   |	0.000539179   0.000420098   -8.40463e-05  |	1             |	0             41.8          0:07:30
209           0.637817      |	0.00138937    9.45127e-05   0.000416631   |	0.000510108   0.000416631   -9.45127e-05  |	1             |	0             42            0:07:28
210           0.640869      |	0.0013888     0.000103631   0.000410303   |	0.000480969   0.000410303   -0.000103631  |	1             |	0             42.2          0:07:26
211           0.643921      |	0.00138825    0.000108781   0.000400543   |	0.000452558   0.000400543   -0.000108781  |	1             |	0             42.4          0:07:25
212           0.646973      |	0.00138806    0.000112262   0.000398144   |	0.000424765   0.000398144   -0.000112262  |	1             |	0             42.6          0:07:23
213           0.650024      |	0.0013875     0.000119343   0.000400727   |	0.000395982   0.000400727   -0.000119343  |	1             |	0             42.8          0:07:21
214           0.653076      |	0.00138666    0.000136775   0.000394151   |	0.00036734    0.000394151   -0.000136775  |	1             |	0             43            0:07:20
215           0.656128      |	0.00138603    0.000144227   0.000378083   |	0.00034159    0.000378083   -0.000144227  |	1             |	0             43.2          0:07:18
216           0.65918       |	0.00138562    0.000133415   0.000374581   |	0.000316821   0.000374581   -0.000133415  |	1             |	0             43.4          0:07:16
217           0.662231      |	0.00138527    0.000142074   0.000387011   |	0.000289219   0.000387011   -0.000142074  |	1             |	0             43.6          0:07:14
218           0.665283      |	0.00138409    0.000170756   0.000383993   |	0.000262023   0.000383993   -0.000170756  |	1             |	0             43.8          0:07:12
219           0.668335      |	0.00138334    0.000175357   0.00035405    |	0.000239633   0.00035405    -0.000175357  |	1             |	0             44            0:07:11
220           0.671387      |	0.00138324    0.000152258   0.000353865   |	0.000220193   0.000353865   -0.000152258  |	1             |	0             44.2          0:07:09
221           0.674438      |	0.00138248    0.000162979   0.000378773   |	0.000193776   0.000378773   -0.000162979  |	1.1           |	0             44.4          0:07:07
222           0.67749       |	0.00138128    0.000200961   0.000372114   |	0.000167996   0.000372114   -0.000200961  |	1.1           |	0             44.6          0:07:05
223           0.680542      |	0.00138044    0.000200141   0.000335709   |	0.000151257   0.000335709   -0.000200141  |	1.1           |	0             44.8          0:07:03
224           0.683594      |	0.00137974    0.000171565   0.000336883   |	0.000136069   0.000336883   -0.000171565  |	1.1           |	0             45            0:07:02
225           0.686646      |	0.00137977    0.000177833   0.000370487   |	0.000112216   0.000370487   -0.000177833  |	1.1           |	0             45.2          0:07:00
226           0.689697      |	0.00137821    0.000222659   0.000365094   |	8.78384e-05   0.000365094   -0.000222659  |	1.1           |	0             45.4          0:06:58
227           0.692749      |	0.00137689    0.000226556   0.000325648   |	7.56819e-05   0.000325648   -0.000226556  |	1.1           |	0             45.6          0:06:56
228           0.695801      |	0.00137674    0.000187633   0.000320156   |	6.50028e-05   0.000320156   -0.000187633  |	1.1           |	0             45.8          0:06:55
229           0.698853      |	0.00137603    0.000189109   0.000358756   |	4.4328e-05    0.000358756   -0.000189109  |	1.1           |	0             46            0:06:53
230           0.701904      |	0.00137463    0.00023379    0.000364229   |	2.18046e-05   0.000364229   -0.00023379   |	1.1           |	0             46.2          0:06:51
231           0.704956      |	0.00137364    0.000248      0.000318167   |	1.03727e-05   0.000318167   -0.000248     |	1.1           |	0             46.4          0:06:49
232           0.708008      |	0.0013726     0.000202992   0.000306964   |	4.70509e-06   0.000306964   -0.000202992  |	1.1           |	0             46.6          0:06:48
233           0.71106       |	0.00137247    0.000194273   0.000349857   |	-1.3975e-05   0.000349857   -0.000194273  |	1.1           |	0             46.8          0:06:46
234           0.714111      |	0.00137065    0.000244998   0.000358788   |	-3.65488e-05  0.000358788   -0.000244998  |	1.1           |	0             47            0:06:44
235           0.717163      |	0.00136961    0.000261288   0.000314658   |	-4.67409e-05  0.000314658   -0.000261288  |	1.1           |	0             47.2          0:06:42
236           0.720215      |	0.00136868    0.000215161   0.000294494   |	-5.23847e-05  0.000294494   -0.000215161  |	1.1           |	0             47.4          0:06:41
237           0.723267      |	0.00136771    0.000201748   0.000337078   |	-6.8816e-05   0.000337078   -0.000201748  |	1.1           |	0             47.6          0:06:39
238           0.726318      |	0.0013669     0.000245538   0.000353743   |	-9.1683e-05   0.000353743   -0.000245538  |	1.1           |	0             47.8          0:06:37
239           0.72937       |	0.00136523    0.000270212   0.000311046   |	-0.000104735  0.000311046   -0.000270212  |	1.1           |	0             48            0:06:35
240           0.732422      |	0.00136376    0.000229467   0.000287697   |	-0.000111332  0.000287697   -0.000229467  |	1.1           |	0             48.2          0:06:34
241           0.735474      |	0.00136327    0.000210905   0.000323165   |	-0.000127375  0.000323165   -0.000210905  |	1.1           |	0             48.4          0:06:32
242           0.738525      |	0.00136184    0.000250159   0.000341746   |	-0.000150504  0.000341746   -0.000250159  |	1.1           |	0             48.6          0:06:30
243           0.741577      |	0.00136023    0.000272532   0.00030563    |	-0.000166382  0.00030563    -0.000272532  |	1.1           |	0             48.8          0:06:29
244           0.744629      |	0.00135888    0.000245589   0.000282825   |	-0.000176995  0.000282825   -0.000245589  |	1.1           |	0             49            0:06:27
245           0.747681      |	0.00135785    0.000223777   0.000305862   |	-0.000193316  0.000305862   -0.000223777  |	1.1           |	0             49.2          0:06:25
246           0.750732      |	0.00135648    0.000251843   0.000326041   |	-0.00021644   0.000326041   -0.000251843  |	1.1           |	0             49.4          0:06:23
247           0.753784      |	0.00135503    0.00027818    0.000299891   |	-0.000237329  0.000299891   -0.00027818   |	1.1           |	0             49.6          0:06:22
248           0.756836      |	0.00135335    0.000260395   0.000273958   |	-0.000253559  0.000273958   -0.000260395  |	1.1           |	0             49.8          0:06:20
249           0.759888      |	0.00135212    0.00024049    0.00028921    |	-0.000272324  0.00028921    -0.00024049   |	1.1           |	0             50            0:06:18
250           0.762939      |	0.00135064    0.000260791   0.000305316   |	-0.000297836  0.000305316   -0.000260791  |	1.1           |	0             50.2          0:06:17
251           0.765991      |	0.00134914    0.000287317   0.000286307   |	-0.000323746  0.000286307   -0.000287317  |	1.1           |	0             50.4          0:06:15
252           0.769043      |	0.00134767    0.00027351    0.000258657   |	-0.00034609   0.000258657   -0.00027351   |	1.1           |	0             50.6          0:06:14
253           0.772095      |	0.00134595    0.000255401   0.000271293   |	-0.000369348  0.000271293   -0.000255401  |	1.1           |	0             50.8          0:06:12
254           0.775146      |	0.00134451    0.000275904   0.000286284   |	-0.000399026  0.000286284   -0.000275904  |	1.1           |	0             51            0:06:11
255           0.778198      |	0.00134293    0.000300769   0.000265045   |	-0.000430233  0.000265045   -0.000300769  |	1.1           |	0             51.2          0:06:09
256           0.78125       |	0.00134135    0.000289197   0.000240964   |	-0.000459007  0.000240964   -0.000289197  |	1.1           |	0             51.4          0:06:07
257           0.784302      |	0.00133955    0.000275503   0.000252079   |	-0.000488323  0.000252079   -0.000275503  |	1.1           |	0             51.6          0:06:06
258           0.787354      |	0.00133804    0.000300339   0.000261887   |	-0.000523166  0.000261887   -0.000300339  |	1.1           |	0             51.8          0:06:04
259           0.790405      |	0.00133625    0.000317928   0.000235544   |	-0.000560723  0.000235544   -0.000317928  |	1.1           |	0             52            0:06:02
260           0.793457      |	0.00133467    0.000304746   0.000220786   |	-0.000595914  0.000220786   -0.000304746  |	1.1           |	0             52.2          0:06:01
261           0.796509      |	0.00133265    0.000305093   0.000234984   |	-0.000632665  0.000234984   -0.000305093  |	1.1           |	0             52.4          0:05:59
262           0.799561      |	0.00133117    0.000335031   0.000229059   |	-0.000674905  0.000229059   -0.000335031  |	1.1           |	0             52.6          0:05:57
263           0.802612      |	0.00132913    0.000340576   0.00019754    |	-0.000719343  0.00019754    -0.000340576  |	1.1           |	0             52.8          0:05:56
264           0.805664      |	0.00132741    0.00032194    0.000196311   |	-0.000761386  0.000196311   -0.00032194   |	1.1           |	0             53            0:05:54
265           0.808716      |	0.00132535    0.000341317   0.000215136   |	-0.000805425  0.000215136   -0.000341317  |	1.1           |	0             53.2          0:05:52
266           0.811768      |	0.00132386    0.000378504   0.000190509   |	-0.000857304  0.000190509   -0.000378504  |	1.1           |	0             53.4          0:05:51
267           0.814819      |	0.00132148    0.000368687   0.000152071   |	-0.000910914  0.000152071   -0.000368687  |	1.1           |	0             53.6          0:05:49
268           0.817871      |	0.00131968    0.000348419   0.000166441   |	-0.000959821  0.000166441   -0.000348419  |	1.1           |	0             53.8          0:05:47
269           0.820923      |	0.0013177     0.000384274   0.000183991   |	-0.00101219   0.000183991   -0.000384274  |	1.1           |	0             54            0:05:46
270           0.823975      |	0.00131594    0.000425272   0.000145876   |	-0.00107524   0.000145876   -0.000425272  |	1.1           |	0             54.2          0:05:44
271           0.827026      |	0.00131336    0.000406342   0.000101827   |	-0.00114037   0.000101827   -0.000406342  |	1.1           |	0             54.4          0:05:42
272           0.830078      |	0.00131153    0.00038556    0.000126914   |	-0.00119886   0.000126914   -0.00038556   |	1.1           |	0             54.6          0:05:41
273           0.83313       |	0.00130947    0.000431517   0.000143548   |	-0.00126476   0.000143548   -0.000431517  |	1.1           |	0             54.8          0:05:39
274           0.836182      |	0.00130735    0.000477265   9.96903e-05   |	-0.000338681  0.00109417    -0.000796841  |	1.1           |	0             55            0:05:37
275           0.839233      |	0.00130476    0.000468908   -0.000137444  |	-0.000513059  -0.000137444  -0.000468908  |	1.1           |	0             55.2          0:05:36
276           0.842285      |	0.00130295    -4.93861e-05  0.00010803    |	-0.00052256   0.00010803    4.93861e-05   |	1.1           |	0             55.4          0:05:34
277           0.845337      |	0.00130088    0.000155581   0.000492962   |	-0.000452426  0.000492962   -0.000155581  |	1.1           |	0             55.6          0:05:33
278           0.848389      |	0.00129875    0.000495409   0.000306803   |	-0.000547395  0.000306803   -0.000495409  |	1.1           |	0             55.8          0:05:31
279           0.85144       |	0.00129598    0.00035909    8.98582e-06   |	-0.000673957  8.98582e-06   -0.00035909   |	1.1           |	0             56            0:05:29
280           0.854492      |	0.00129388    0.000138544   0.000165661   |	-0.000713314  0.000165661   -0.000138544  |	1.1           |	0             56.2          0:05:28
281           0.857544      |	0.00129184    0.000286201   0.000323118   |	-0.000704948  0.000323118   -0.000286201  |	1.1           |	0             56.4          0:05:26
282           0.860596      |	0.00129011    0.000441255   0.00018383    |	-0.000796487  0.00018383    -0.000441255  |	1.1           |	0             56.6          0:05:24
283           0.863647      |	0.00128693    0.000344615   4.30413e-05   |	-0.000904405  4.30413e-05   -0.000344615  |	1.1           |	0             56.8          0:05:23
284           0.866699      |	0.00128399    0.000247413   0.000150174   |	-0.00095805   0.000150174   -0.000247413  |	1.1           |	0             57            0:05:21
285           0.869751      |	0.00128245    0.000370251   0.000214695   |	-0.000992626  0.000214695   -0.000370251  |	1.1           |	0             57.2          0:05:20
286           0.872803      |	0.00128096    0.000449184   0.000103037   |	-0.00109037   0.000103037   -0.000449184  |	1.1           |	0             57.4          0:05:18
287           0.875854      |	0.00127749    0.00038671    2.1627e-05    |	-0.00119323   2.1627e-05    -0.00038671   |	1.1           |	0             57.6          0:05:16
288           0.878906      |	0.00127372    0.000339187   8.82808e-05   |	-0.00126793   8.82808e-05   -0.000339187  |	1.1           |	0             57.8          0:05:15
289           0.881958      |	0.00127239    0.000428967   0.000122862   |	-0.000313746  0.00112407    -0.000675378  |	1.1           |	0             58            0:05:13
290           0.88501       |	0.00127099    0.000474252   -0.000124995  |	-0.000446301  -0.000124995  -0.000474252  |	1.1           |	0             58.2          0:05:11
291           0.888062      |	0.0012674     -1.58193e-05  6.83335e-05   |	-0.000550512  6.83335e-05   1.58193e-05   |	1.1           |	0             58.4          0:05:10
292           0.891113      |	0.00126317    0.000134518   0.000394815   |	-0.000428556  0.000394815   -0.000134518  |	1.2           |	0             58.6          0:05:08
293           0.894165      |	0.00126262    0.000400066   0.000271245   |	-0.000472774  0.000271245   -0.000400066  |	1.2           |	0             58.8          0:05:07
294           0.897217      |	0.00126046    0.000322838   5.06538e-05   |	-0.000587146  5.06538e-05   -0.000322838  |	1.2           |	0             59            0:05:05
295           0.900269      |	0.0012572     0.000178414   0.000131755   |	-0.000634226  0.000131755   -0.000178414  |	1.2           |	0             59.2          0:05:04
296           0.90332       |	0.00125301    0.000261846   0.000228654   |	-0.000620735  0.000228654   -0.000261846  |	1.2           |	0             59.4          0:05:02
297           0.906372      |	0.00125223    0.000336442   0.000145631   |	-0.000664473  0.000145631   -0.000336442  |	1.2           |	0             59.6          0:05:01
298           0.909424      |	0.00125044    0.000293673   9.02603e-05   |	-0.000726356  9.02603e-05   -0.000293673  |	1.2           |	0             59.8          0:04:59
299           0.912476      |	0.00124639    0.000261983   0.00013022    |	-0.00075952   0.00013022    -0.000261983  |	1.2           |	0             60            0:04:58
300           0.915527      |	0.00124436    0.000320962   0.000151705   |	-0.00077539   0.000151705   -0.000320962  |	1.2           |	0             60.2          0:04:56
301           0.918579      |	0.00124209    0.000347139   7.61971e-05   |	-0.000810886  7.61971e-05   -0.000347139  |	1.2           |	0             60.4          0:04:55
302           0.921631      |	0.00124104    0.000282427   6.50447e-05   |	-0.000854782  6.50447e-05   -0.000282427  |	1.2           |	0             60.6          0:04:53
303           0.924683      |	0.00123782    0.000300423   0.000121692   |	-0.00086996   0.000121692   -0.000300423  |	1.2           |	0             60.8          0:04:51
304           0.927734      |	0.00123579    0.000351713   9.90231e-05   |	-0.000877844  9.90231e-05   -0.000351713  |	1.2           |	0             61            0:04:50
305           0.930786      |	0.00123421    0.000345748   4.46516e-05   |	-0.000901488  4.46516e-05   -0.000345748  |	1.2           |	0             61.2          0:04:48
306           0.933838      |	0.00123312    0.000288553   5.07924e-05   |	-0.000925514  5.07924e-05   -0.000288553  |	1.2           |	0             61.4          0:04:47
307           0.93689       |	0.00123041    0.000310155   0.000101711   |	-0.000932525  0.000101711   -0.000310155  |	1.2           |	0             61.6          0:04:45
308           0.939941      |	0.00122858    0.000364235   7.49145e-05   |	-0.000923684  7.49145e-05   -0.000364235  |	1.2           |	0             61.8          0:04:44
309           0.942993      |	0.0012271     0.000329468   2.1018e-05    |	-0.000934847  2.1018e-05    -0.000329468  |	1.2           |	0             62            0:04:42
310           0.946045      |	0.00122718    0.000283077   5.78024e-05   |	-0.000943853  5.78024e-05   -0.000283077  |	1.2           |	0             62.2          0:04:40
311           0.949097      |	0.0012245     0.000325537   9.76339e-05   |	-0.000931776  9.76339e-05   -0.000325537  |	1.2           |	0             62.4          0:04:39
312           0.952148      |	0.00122387    0.000349504   5.25309e-05   |	-0.000910073  5.25309e-05   -0.000349504  |	1.2           |	0             62.6          0:04:37
313           0.9552        |	0.00122144    0.000299849   2.44815e-05   |	-0.000910077  2.44815e-05   -0.000299849  |	1.2           |	0             62.8          0:04:36
314           0.958252      |	0.00122271    0.000268447   9.01996e-05   |	-0.000903076  9.01996e-05   -0.000268447  |	1.2           |	0             63            0:04:34
315           0.961304      |	0.0012211     0.000332663   0.00010258    |	-0.000867849  0.00010258    -0.000332663  |	1.2           |	0             63.2          0:04:33
316           0.964355      |	0.00121926    0.000316659   4.1473e-05    |	-0.000837434  4.1473e-05    -0.000316659  |	1.2           |	0             63.4          0:04:31
317           0.967407      |	0.0012187     0.000246747   4.95042e-05   |	-0.000831646  4.95042e-05   -0.000246747  |	1.2           |	0             63.6          0:04:29
318           0.970459      |	0.00121905    0.00025665    0.000137907   |	-0.000807697  0.000137907   -0.00025665   |	1.2           |	0             63.8          0:04:28
319           0.973511      |	0.00121972    0.000315312   0.000113272   |	-0.000746483  0.000113272   -0.000315312  |	1.2           |	0             64            0:04:26
320           0.976562      |	0.00121677    0.000286615   5.58064e-05   |	-0.00071419   5.58064e-05   -0.000286615  |	1.2           |	0             64.2          0:04:25
321           0.979614      |	0.00121707    0.000196351   8.3584e-05    |	-0.000695801  8.3584e-05    -0.000196351  |	1.2           |	0             64.4          0:04:24
322           0.982666      |	0.00121937    0.000226148   0.000178221   |	-0.000657337  0.000178221   -0.000226148  |	1.2           |	0             64.6          0:04:22
323           0.985718      |	0.00121843    0.000284619   0.000147356   |	-0.000579686  0.000147356   -0.000284619  |	1.2           |	0             64.8          0:04:21
324           0.98877       |	0.00121784    0.000232625   8.49267e-05   |	-0.000535891  8.49267e-05   -0.000232625  |	1.2           |	0             65            0:04:19
325           0.991821      |	0.00121752    0.000155228   0.00014198    |	-0.00051304   0.00014198    -0.000155228  |	1.2           |	0             65.2          0:04:18
326           0.994873      |	0.00121978    0.000190497   0.000216956   |	-0.000453363  0.000216956   -0.000190497  |	1.2           |	0             65.4          0:04:17
327           0.997925      |	0.00122075    0.00023222    0.000181427   |	-0.000372005  0.000181427   -0.00023222   |	1.2           |	0             65.6          0:04:15
328           1.00098       |	0.00121925    0.000174587   0.000150202   |	-0.000322538  0.000150202   -0.000174587  |	1.2           |	0             65.8          0:04:14
329           1.00403       |	0.00122116    0.000116771   0.000190688   |	-0.000280455  0.000190688   -0.000116771  |	1.2           |	0             66            0:04:12
330           1.00708       |	0.001224      0.000149561   0.000266951   |	-0.000218928  0.000266951   -0.000149561  |	1.2           |	0             66.2          0:04:11
331           1.01013       |	0.00122421    0.000166001   0.000229367   |	-0.000132447  0.000229367   -0.000166001  |	1.2           |	0             66.4          0:04:09
332           1.01318       |	0.00122455    0.00013931    0.000220427   |	-7.96231e-05  0.000220427   -0.00013931   |	1.2           |	0             66.6          0:04:08
333           1.01624       |	0.00122607    7.67891e-05   0.000240021   |	-2.06541e-05  0.000240021   -7.67891e-05  |	1.2           |	0             66.8          0:04:06
334           1.01929       |	0.00122904    0.000106226   0.000309404   |	3.29077e-05   0.000309404   -0.000106226  |	1.2           |	0             67            0:04:05
335           1.02234       |	0.00123077    0.000112606   0.000289537   |	0.000116496   0.000289537   -0.000112606  |	1.2           |	0             67.2          0:04:03
336           1.02539       |	0.00122977    0.000101218   0.000289636   |	0.000174554   0.000289636   -0.000101218  |	1.2           |	0             67.4          0:04:01
337           1.02844       |	0.00123413    7.65682e-05   0.000310877   |	0.000237299   0.000310877   -7.65682e-05  |	1.2           |	0             67.6          0:04:00
338           1.03149       |	0.00123438    8.81284e-05   0.000321862   |	0.000296904   0.000321862   -8.81284e-05  |	1.2           |	0             67.8          0:03:59
339           1.03455       |	0.00123722    5.76756e-05   0.000334668   |	0.000365157   0.000334668   -5.76756e-05  |	1.2           |	0             68            0:03:57
