theta,A_r,A_theta,A_phi
0.330197426052981,1.89195670111148,0.324229795484371,0
0.333342163443962,1.88990811422506,0.327203040857772,0
0.336486900834943,1.88784083734727,0.330173050400837,0
0.339631638225924,1.88575489092217,0.333139794742058,0
0.342776375616904,1.88365029557845,0.336103244542216,0
0.345921113007885,1.88152707212922,0.339063370494675,0
0.349065850398866,1.87938524157182,0.342020143325669,0
0.352210587789847,1.87722482508758,0.34497353379459,0
0.355355325180827,1.87504584404165,0.347923512694284,0
0.358500062571808,1.87284831998278,0.35087005085133,0
0.361644799962789,1.87063227464309,0.353813119126339,0
0.36478953735377,1.86839772993784,0.356752688414232,0
0.367934274744751,1.86614470796527,0.359688729644536,0
0.371079012135731,1.86387323100635,0.362621213781667,0
0.374223749526712,1.86158332152452,0.365550111825219,0
0.377368486917693,1.85927500216555,0.36847539481025,0
